date,tavg,dewpoint,preciptotal,wetbulb
2010-09-03,65.0,51,0.0,57.0
2010-09-04,60.0,44,0.0,51.0
2010-09-04,60.0,43,0.0,51.0
2010-09-05,63.0,50,0.0,56.0
2010-09-05,65.0,48,0.0,56.0
2010-09-06,74.0,52,0.0,61.0
2010-09-06,76.0,50,0.0,60.0
2010-09-07,68.0,49,0.0,58.0
2010-09-07,70.0,47,0.0,58.0
2010-09-08,61.0,48,0.0,54.0
2010-09-08,62.0,47,0.0,54.0
2010-09-09,59.0,49,0.0,54.0
2010-09-09,61.0,49,0.0,55.0
2010-09-10,64.0,51,0.0,58.0
2010-09-10,66.0,50,0.0,57.0
2010-09-11,67.0,55,0.24,59.0
2010-09-11,67.0,54,0.16,59.0
2010-09-12,69.0,51,0.0,59.0
2010-09-12,68.0,50,0.0,59.0
2010-09-13,70.0,50,0.0,59.0
2010-09-13,72.0,53,0.0,60.0
2010-09-14,66.0,49,0.0,57.0
2010-09-14,68.0,48,0.0,57.0
2010-09-15,67.0,54,0.0,60.0
2010-09-15,68.0,52,0.04,59.0
2010-09-16,61.0,56,0.16,59.0
2010-09-16,64.0,55,0.03,59.0
2010-09-17,62.0,50,0.0,56.0
2010-09-17,63.0,49,0.0,56.0
2010-09-18,62.0,55,0.35,58.0
2010-09-18,63.0,55,0.22,58.0
2010-09-19,61.0,49,0.0,55.0
2010-09-19,62.0,48,0.01,55.0
2010-09-20,69.0,60,0.0,63.0
2010-09-20,70.0,60,0.0,64.0
2010-09-21,78.0,64,0.05,68.0
2010-09-21,78.0,62,0.03,67.0
2010-09-22,69.0,61,0.0,63.0
2010-09-22,70.0,61,0.0,63.0
2010-09-23,77.0,62,0.0,68.0
2010-09-23,78.0,61,0.0,68.0
2010-09-24,68.0,54,0.26,59.0
2010-09-24,68.0,53,0.2,59.0
2010-09-25,56.0,43,0.0,49.0
2010-09-26,55.0,45,0.0,49.0
2010-09-26,56.0,44,0.05,50.0
2010-09-27,57.0,45,0.0,50.0
2010-09-27,56.0,46,0.01,50.0
2010-09-28,59.0,45,0.0,52.0
2010-09-28,58.0,44,0.0,51.0
2010-09-29,64.0,48,0.0,55.0
2010-09-29,63.0,45,0.0,54.0
2010-09-30,63.0,49,0.0,55.0
2010-09-30,64.0,49,0.0,55.0
2010-10-01,61.0,44,0.08,52.0
2010-10-01,62.0,43,0.02,52.0
2010-10-02,51.0,41,0.26,46.0
2010-10-02,51.0,42,0.25,47.0
2010-10-03,49.0,39,0.08,44.0
2010-10-03,50.0,38,0.01,44.0
2010-10-04,49.0,39,0.0,45.0
2010-10-04,50.0,39,0.0,45.0
2010-10-05,54.0,38,0.0,46.0
2010-10-05,53.0,37,0.0,46.0
2010-10-06,62.0,44,0.0,53.0
2010-10-06,62.0,43,0.0,52.0
2010-10-07,63.0,39,0.0,50.0
2010-10-07,63.0,40,0.0,51.0
2010-10-08,64.0,40,0.0,52.0
2010-10-08,64.0,37,0.0,51.0
2010-10-09,71.0,52,0.0,59.0
2010-10-09,72.0,49,0.0,59.0
2010-10-10,71.0,50,0.0,59.0
2010-10-10,72.0,50,0.0,59.0
2010-10-11,68.0,52,0.0,58.0
2010-10-11,69.0,53,0.0,59.0
2010-10-12,64.0,54,0.0,58.0
2010-10-12,65.0,54,0.0,59.0
2010-10-13,57.0,46,0.1,52.0
2010-10-13,56.0,48,0.26,53.0
2010-10-14,55.0,32,0.0,45.0
2010-10-15,54.0,41,0.0,47.0
2010-10-15,55.0,41,0.0,47.0
2010-10-16,56.0,39,0.0,48.0
2010-10-16,58.0,39,0.0,48.0
2010-10-17,56.0,36,0.0,46.0
2010-10-17,56.0,38,0.0,47.0
2010-10-18,52.0,40,0.0,47.0
2010-10-18,53.0,41,0.0,47.0
2010-10-19,50.0,35,0.0,43.0
2010-10-19,51.0,35,0.0,44.0
2010-10-20,57.0,35,0.0,46.0
2010-10-20,58.0,35,0.0,46.0
2010-10-21,47.0,30,0.0,40.0
2010-10-21,49.0,29,0.0,40.0
2010-10-22,49.0,31,0.02,42.0
2010-10-22,51.0,29,0.01,42.0
2010-10-23,60.0,47,0.1,53.0
2010-10-23,61.0,43,0.21,52.0
2010-10-24,63.0,53,0.05,57.0
2010-10-24,65.0,51,1.01,57.0
2010-10-25,64.0,56,0.0,60.0
2010-10-25,65.0,56,0.01,60.0
2010-10-26,62.0,47,0.24,53.0
2010-10-26,63.0,47,0.4,54.0
2010-10-27,54.0,32,0.0,44.0
2010-10-27,54.0,31,0.0,45.0
2010-10-28,43.0,31,0.0,38.0
2010-10-28,43.0,30,0.0,38.0
2010-10-29,41.0,27,0.0,36.0
2010-10-29,42.0,26,0.0,36.0
2010-10-30,53.0,32,0.0,42.0
2010-10-30,52.0,32,0.0,42.0
2010-10-31,44.0,30,0.0,38.0
2010-10-31,46.0,31,0.0,40.0
2011-05-01,55.0,37,0.0,47.0
2011-05-01,58.0,37,0.0,48.0
2011-05-02,51.0,31,0.0,42.0
2011-05-02,52.0,31,0.0,42.0
2011-05-03,44.0,31,0.0,38.0
2011-05-03,45.0,30,0.0,38.0
2011-05-04,48.0,29,0.0,40.0
2011-05-04,47.0,29,0.0,40.0
2011-05-05,49.0,40,0.06,46.0
2011-05-05,52.0,39,0.1,46.0
2011-05-06,56.0,39,0.0,48.0
2011-05-06,57.0,39,0.0,49.0
2011-05-07,52.0,44,0.0,48.0
2011-05-07,53.0,46,0.0,50.0
2011-05-08,54.0,43,0.0,49.0
2011-05-08,56.0,44,0.0,50.0
2011-05-09,60.0,45,0.0,53.0
2011-05-09,63.0,46,0.0,55.0
2011-05-10,76.0,61,0.0,66.0
2011-05-10,78.0,60,0.0,66.0
2011-05-11,75.0,66,0.13,68.0
2011-05-11,78.0,65,0.28,69.0
2011-05-12,72.0,63,0.29,66.0
2011-05-12,75.0,61,0.02,66.0
2011-05-13,62.0,54,0.02,56.0
2011-05-13,62.0,54,0.01,57.0
2011-05-14,49.0,47,0.31,48.0
2011-05-14,49.0,46,0.43,47.0
2011-05-15,44.0,36,0.31,41.0
2011-05-15,45.0,38,0.37,42.0
2011-05-16,45.0,30,0.0,40.0
2011-05-16,47.0,31,0.0,40.0
2011-05-17,50.0,33,0.0,43.0
2011-05-17,50.0,35,0.0,44.0
2011-05-18,53.0,48,0.07,49.0
2011-05-18,56.0,49,0.03,51.0
2011-05-19,61.0,53,0.0,56.0
2011-05-19,62.0,53,0.0,55.0
2011-05-20,62.0,54,0.0,57.0
2011-05-20,61.0,53,0.0,56.0
2011-05-21,63.0,59,0.01,62.0
2011-05-21,64.0,59,0.0,62.0
2011-05-22,74.0,60,0.58,64.0
2011-05-22,77.0,59,0.12,65.0
2011-05-23,70.0,59,0.0,64.0
2011-05-23,73.0,59,0.0,64.0
2011-05-24,57.0,47,0.11,51.0
2011-05-24,59.0,47,0.01,53.0
2011-05-25,57.0,52,2.24,53.0
2011-05-25,62.0,53,1.9,55.0
2011-05-26,46.0,40,1.06,43.0
2011-05-26,47.0,40,0.61,43.0
2011-05-27,49.0,41,0.0,46.0
2011-05-27,50.0,41,0.01,46.0
2011-05-28,57.0,55,0.12,55.0
2011-05-28,58.0,55,0.23,57.0
2011-05-29,61.0,59,1.88,60.0
2011-05-29,65.0,60,0.92,61.0
2011-05-30,72.0,65,0.0,69.0
2011-05-30,78.0,65,0.0,70.0
2011-05-31,77.0,64,0.08,68.0
2011-05-31,79.0,65,0.0,70.0
2011-06-01,70.0,49,0.0,59.0
2011-06-01,73.0,49,0.0,59.0
2011-06-02,63.0,44,0.02,53.0
2011-06-02,63.0,45,0.0,53.0
2011-06-03,71.0,62,0.01,67.0
2011-06-03,73.0,61,0.18,67.0
2011-06-04,78.0,64,0.18,68.0
2011-06-04,79.0,64,0.5,69.0
2011-06-05,73.0,55,0.0,62.0
2011-06-05,74.0,55,0.01,62.0
2011-06-06,77.0,64,0.0,69.0
2011-06-06,78.0,63,0.0,69.0
2011-06-07,86.0,65,0.0,72.0
2011-06-07,87.0,64,0.0,72.0
2011-06-08,81.0,64,0.17,71.0
2011-06-08,82.0,63,0.69,71.0
2011-06-09,60.0,52,0.93,55.0
2011-06-09,61.0,54,2.17,56.0
2011-06-10,60.0,56,0.52,57.0
2011-06-10,61.0,56,0.44,58.0
2011-06-11,57.0,54,0.03,55.0
2011-06-11,59.0,54,0.1,56.0
2011-06-12,57.0,45,0.0,52.0
2011-06-12,58.0,45,0.0,52.0
2011-06-13,63.0,43,0.0,53.0
2011-06-13,64.0,43,0.0,53.0
2011-06-14,65.0,49,0.0,56.0
2011-06-14,68.0,49,0.0,57.0
2011-06-15,64.0,59,0.8,61.0
2011-06-15,65.0,59,0.84,62.0
2011-06-16,71.0,59,0.04,63.0
2011-06-16,72.0,59,0.03,63.0
2011-06-17,71.0,60,0.0,64.0
2011-06-17,73.0,60,0.0,65.0
2011-06-18,73.0,62,0.0,65.0
2011-06-18,73.0,62,0.0,66.0
2011-06-19,72.0,65,0.0,68.0
2011-06-19,74.0,65,0.0,69.0
2011-06-20,72.0,67,0.18,69.0
2011-06-20,75.0,67,1.23,69.0
2011-06-21,78.0,70,0.45,72.0
2011-06-21,79.0,70,0.08,73.0
2011-06-22,69.0,63,0.02,65.0
2011-06-22,71.0,62,0.02,65.0
2011-06-23,67.0,59,0.01,62.0
2011-06-23,68.0,60,0.05,63.0
2011-06-24,64.0,56,0.0,59.0
2011-06-24,64.0,55,0.0,59.0
2011-06-25,69.0,53,0.0,60.0
2011-06-25,70.0,52,0.0,60.0
2011-06-26,69.0,53,0.0,60.0
2011-06-26,72.0,53,0.0,61.0
2011-06-27,73.0,63,0.03,67.0
2011-06-27,74.0,64,0.14,67.0
2011-06-28,72.0,54,0.0,61.0
2011-06-28,73.0,53,0.0,61.0
2011-06-29,70.0,56,0.0,62.0
2011-06-29,72.0,55,0.0,62.0
2011-06-30,74.0,62,0.0,67.0
2011-06-30,78.0,61,0.03,67.0
2011-07-01,81.0,62,0.0,68.0
2011-07-01,80.0,63,0.01,68.0
2011-07-02,83.0,70,0.0,74.0
2011-07-02,83.0,71,0.0,74.0
2011-07-03,77.0,57,0.0,65.0
2011-07-03,78.0,58,0.0,65.0
2011-07-04,77.0,55,0.0,64.0
2011-07-04,78.0,53,0.0,63.0
2011-07-05,80.0,60,0.0,68.0
2011-07-05,80.0,59,0.0,68.0
2011-07-06,78.0,61,0.0,67.0
2011-07-06,79.0,60,0.0,67.0
2011-07-07,73.0,53,0.0,62.0
2011-07-07,74.0,55,0.07,63.0
2011-07-08,74.0,51,0.0,62.0
2011-07-08,76.0,52,0.0,63.0
2011-07-09,76.0,58,0.0,66.0
2011-07-09,79.0,60,0.0,68.0
2011-07-10,83.0,68,0.0,72.0
2011-07-10,83.0,67,0.0,72.0
2011-07-11,80.0,71,0.39,74.0
2011-07-11,80.0,70,0.13,74.0
2011-07-12,79.0,63,0.01,69.0
2011-07-12,80.0,64,0.01,69.0
2011-07-13,69.0,57,0.0,62.0
2011-07-13,70.0,57,0.0,63.0
2011-07-14,71.0,56,0.0,63.0
2011-07-14,74.0,56,0.0,63.0
2011-07-15,79.0,60,0.0,66.0
2011-07-15,79.0,60,0.0,67.0
2011-07-16,80.0,61,0.0,68.0
2011-07-16,82.0,60,0.0,68.0
2011-07-17,82.0,69,0.0,74.0
2011-07-17,85.0,69,0.0,74.0
2011-07-18,86.0,75,0.01,78.0
2011-07-18,87.0,74,0.0,77.0
2011-07-19,86.0,72,0.0,76.0
2011-07-19,86.0,73,0.0,77.0
2011-07-20,86.0,73,0.02,77.0
2011-07-20,89.0,73,0.0,77.0
2011-07-21,87.0,70,0.02,76.0
2011-07-21,92.0,72,0.0,77.0
2011-07-22,79.0,70,1.55,73.0
2011-07-22,85.5,70,0.14,74.0
2011-07-23,79.0,70,6.86,73.0
2011-07-23,79.0,70,0.04,73.0
2011-07-24,80.0,70,0.18,73.0
2011-07-24,80.0,69,0.02,72.0
2011-07-25,81.0,66,0.0,71.0
2011-07-25,82.0,67,0.01,71.0
2011-07-26,77.0,63,0.0,68.0
2011-07-26,79.0,62,0.01,68.0
2011-07-27,79.0,66,0.71,70.0
2011-07-27,82.0,66,0.0,71.0
2011-07-28,80.0,71,0.7,74.0
2011-07-28,81.0,71,0.0,74.0
2011-07-29,79.0,67,0.7,71.0
2011-07-29,80.0,69,0.36,72.0
2011-07-30,79.0,64,0.0,70.0
2011-07-30,80.0,65,0.0,71.0
2011-07-31,79.0,69,0.0,73.0
2011-07-31,82.0,69,0.0,73.0
2011-08-01,83.0,72,0.0,75.0
2011-08-01,84.0,71,0.0,75.0
2011-08-02,84.0,73,0.43,76.0
2011-08-02,84.0,73,0.28,77.0
2011-08-03,79.0,67,0.0,71.0
2011-08-03,80.0,66,0.0,71.0
2011-08-04,77.0,66,0.0,69.0
2011-08-04,76.0,67,0.0,70.0
2011-08-05,76.0,68,0.0,71.0
2011-08-05,77.0,68,0.0,71.0
2011-08-06,79.0,70,0.18,72.0
2011-08-06,79.0,70,0.69,72.0
2011-08-07,77.0,69,0.75,71.0
2011-08-07,79.0,69,0.49,72.0
2011-08-08,74.0,67,0.63,69.0
2011-08-08,75.0,67,0.29,70.0
2011-08-09,72.0,61,0.0,66.0
2011-08-09,74.0,61,0.01,66.0
2011-08-10,69.0,54,0.0,61.0
2011-08-10,70.0,54,0.0,61.0
2011-08-11,69.0,54,0.0,61.0
2011-08-11,71.0,54,0.0,61.0
2011-08-12,71.0,59,0.0,64.0
2011-08-12,74.0,57,0.0,64.0
2011-08-13,73.0,64,0.75,66.0
2011-08-13,75.0,63,0.93,66.0
2011-08-14,69.0,60,0.0,63.0
2011-08-14,69.0,60,0.01,63.0
2011-08-15,70.0,55,0.0,62.0
2011-08-16,73.0,58,0.0,64.0
2011-08-16,73.0,56,0.0,63.0
2011-08-17,73.0,63,0.0,67.0
2011-08-17,74.0,61,0.0,67.0
2011-08-18,76.0,60,0.0,66.0
2011-08-18,78.0,62,0.0,67.0
2011-08-19,76.0,63,0.0,68.0
2011-08-19,77.0,62,0.0,68.0
2011-08-20,73.0,67,1.11,69.0
2011-08-20,74.0,67,0.39,69.0
2011-08-21,72.0,58,0.0,63.0
2011-08-21,74.0,58,0.01,64.0
2011-08-22,71.0,59,0.0,64.0
2011-08-22,72.0,59,0.0,64.0
2011-08-23,68.0,63,0.65,65.0
2011-08-23,70.0,62,0.4,65.0
2011-08-24,81.0,65,0.0,70.0
2011-08-25,74.0,59,0.0,64.0
2011-08-25,73.0,59,0.0,64.0
2011-08-26,71.0,58,0.0,63.0
2011-08-26,72.0,58,0.0,64.0
2011-08-27,73.0,62,0.0,66.0
2011-08-27,75.0,61,0.0,66.0
2011-08-28,69.0,57,0.0,61.0
2011-08-28,69.0,55,0.0,61.0
2011-08-29,69.0,56,0.0,62.0
2011-08-29,70.0,57,0.0,62.0
2011-08-30,69.0,56,0.04,62.0
2011-08-30,72.0,54,0.02,61.0
2011-08-31,76.0,64,0.0,68.0
2011-08-31,77.0,64,0.05,69.0
2011-09-01,82.0,71,0.0,75.0
2011-09-01,84.0,70,0.0,75.0
2011-09-02,84.0,69,0.0,74.0
2011-09-02,87.0,69,0.0,74.0
2011-09-03,79.0,67,0.02,71.0
2011-09-03,79.0,68,0.15,71.0
2011-09-04,66.0,54,0.0,60.0
2011-09-04,67.0,55,0.0,61.0
2011-09-05,59.0,45,0.0,52.0
2011-09-05,60.0,46,0.0,53.0
2011-09-06,59.0,46,0.0,52.0
2011-09-06,62.0,47,0.0,54.0
2011-09-07,61.0,47,0.0,54.0
2011-09-07,64.0,47,0.0,55.0
2011-09-08,66.0,53,0.0,59.0
2011-09-08,68.0,54,0.06,59.0
2011-09-09,66.0,60,0.02,62.0
2011-09-09,68.0,61,0.11,63.0
2011-09-10,67.0,59,0.0,62.0
2011-09-10,67.0,60,0.01,63.0
2011-09-11,70.0,59,0.0,63.0
2011-09-11,72.0,59,0.0,64.0
2011-09-12,75.0,59,0.0,65.0
2011-09-13,65.0,54,0.0,59.0
2011-09-13,67.0,55,0.0,61.0
2011-09-14,53.0,43,0.08,49.0
2011-09-14,54.0,45,0.0,51.0
2011-09-15,51.0,35,0.0,44.0
2011-09-15,52.0,36,0.0,45.0
2011-09-16,52.0,40,0.0,47.0
2011-09-16,54.0,38,0.0,47.0
2011-09-17,59.0,45,0.0,52.0
2011-09-17,61.0,44,0.0,52.0
2011-09-18,60.0,55,0.43,57.0
2011-09-18,61.0,54,0.34,57.0
2011-09-19,62.0,58,0.24,60.0
2011-09-19,62.0,58,0.41,60.0
2011-09-20,62.0,54,0.0,58.0
2011-09-20,64.0,54,0.01,58.0
2011-09-21,64.0,49,0.0,56.0
2011-09-21,65.0,49,0.0,56.0
2011-09-22,58.0,47,0.0,52.0
2011-09-23,55.0,44,0.0,49.0
2011-09-23,55.0,46,0.02,51.0
2011-09-24,57.0,49,0.14,51.0
2011-09-24,57.0,48,0.07,52.0
2011-09-25,58.0,53,0.08,55.0
2011-09-25,59.0,53,0.23,55.0
2011-09-26,57.0,51,1.21,53.0
2011-09-26,58.0,50,0.9,53.0
2011-09-27,59.0,53,0.31,55.0
2011-09-27,59.0,53,0.25,55.0
2011-09-28,58.0,54,0.77,55.0
2011-09-28,59.0,54,0.15,55.0
2011-09-29,58.0,51,0.06,53.0
2011-09-29,59.0,50,0.09,54.0
2011-09-30,51.0,41,0.09,47.0
2011-09-30,53.0,42,0.17,47.0
2011-10-01,49.0,40,0.0,45.0
2011-10-01,50.0,40,0.0,45.0
2011-10-02,54.0,38,0.0,46.0
2011-10-02,53.0,39,0.0,46.0
2011-10-03,57.0,45,0.0,50.0
2011-10-03,58.0,44,0.0,50.0
2011-10-04,60.0,47,0.0,52.0
2011-10-04,60.0,47,0.0,53.0
2011-10-05,65.0,48,0.0,55.0
2011-10-05,66.0,47,0.0,55.0
2011-10-06,66.0,51,0.0,58.0
2011-10-06,69.0,50,0.0,58.0
2011-10-07,69.0,53,0.0,59.0
2011-10-07,72.0,51,0.0,59.0
2011-10-08,68.0,54,0.0,60.0
2011-10-08,72.0,53,0.0,60.0
2011-10-09,66.0,51,0.0,58.0
2011-10-09,68.0,51,0.0,58.0
2011-10-10,65.0,51,0.0,57.0
2011-10-10,68.0,49,0.0,58.0
2011-10-11,68.0,54,0.0,60.0
2011-10-11,68.0,52,0.0,59.0
2011-10-12,67.0,52,0.0,58.0
2011-10-12,67.0,51,0.0,58.0
2011-10-13,59.0,55,0.28,58.0
2011-10-13,58.0,55,0.49,57.0
2011-10-14,55.0,41,0.0,48.0
2011-10-15,55.0,36,0.0,46.0
2011-10-15,54.0,36,0.0,46.0
2011-10-16,55.0,39,0.17,46.0
2011-10-16,53.0,39,0.12,46.0
2011-10-17,50.0,33,0.0,42.0
2011-10-17,49.0,33,0.0,42.0
2011-10-18,48.0,37,0.06,43.0
2011-10-18,47.0,38,0.02,43.0
2011-10-19,47.0,40,0.85,44.0
2011-10-19,47.0,41,0.84,44.0
2011-10-20,45.0,37,0.08,42.0
2011-10-20,44.0,38,0.07,42.0
2011-10-21,47.0,34,0.0,41.0
2011-10-21,46.0,34,0.0,41.0
2011-10-22,50.0,37,0.0,44.0
2011-10-22,52.0,37,0.0,45.0
2011-10-23,53.0,41,0.2,48.0
2011-10-23,54.0,42,0.22,49.0
2011-10-24,54.0,39,0.0,46.0
2011-10-24,54.0,39,0.06,47.0
2011-10-25,60.0,46,0.02,53.0
2011-10-25,62.0,45,0.13,53.0
2011-10-26,50.0,42,0.0,46.0
2011-10-26,51.0,42,0.0,46.0
2011-10-27,46.0,37,0.12,42.0
2011-10-27,45.0,38,0.16,42.0
2011-10-28,45.0,33,0.03,40.0
2011-10-28,45.0,32,0.0,40.0
2011-10-29,45.0,30,0.0,38.0
2011-10-29,45.0,29,0.0,38.0
2011-10-30,45.0,36,0.17,41.0
2011-10-30,47.0,34,0.11,42.0
2011-10-31,45.0,36,0.0,40.0
2011-10-31,46.0,35,0.0,41.0
2012-05-01,57.0,52,0.09,55.0
2012-05-01,58.0,53,0.32,56.0
2012-05-02,69.0,60,0.0,64.0
2012-05-03,76.0,65,1.34,69.0
2012-05-03,78.0,64,0.07,69.0
2012-05-04,64.0,55,0.28,58.0
2012-05-04,62.0,55,0.28,58.0
2012-05-05,56.0,52,0.0,54.0
2012-05-05,58.0,54,0.0,56.0
2012-05-06,61.0,53,0.8,56.0
2012-05-06,64.0,54,0.4,57.0
2012-05-07,58.0,55,0.47,57.0
2012-05-07,58.0,56,0.59,57.0
2012-05-08,61.0,45,0.0,53.0
2012-05-08,61.0,45,0.01,53.0
2012-05-09,54.0,43,0.06,49.0
2012-05-09,53.0,43,0.0,48.0
2012-05-10,57.0,34,0.0,46.0
2012-05-10,55.0,33,0.0,46.0
2012-05-11,61.0,40,0.0,52.0
2012-05-11,63.0,38,0.0,52.0
2012-05-12,61.0,42,0.03,51.0
2012-05-12,59.0,45,0.25,51.0
2012-05-13,61.0,31,0.0,48.0
2012-05-13,61.0,33,0.0,48.0
2012-05-14,63.0,36,0.0,51.0
2012-05-14,62.0,36,0.0,51.0
2012-05-15,72.0,45,0.05,57.0
2012-05-15,70.0,44,0.0,56.0
2012-05-16,58.0,33,0.0,46.0
2012-05-17,60.0,39,0.0,50.0
2012-05-17,60.0,40,0.0,51.0
2012-05-18,69.0,41,0.0,54.0
2012-05-18,71.0,38,0.0,54.0
2012-05-19,76.0,53,0.0,62.0
2012-05-19,78.0,52,0.0,62.0
2012-05-20,79.0,57,0.14,65.0
2012-05-21,61.0,44,0.0,52.0
2012-05-21,60.0,44,0.0,52.0
2012-05-22,61.0,41,0.0,51.0
2012-05-22,59.0,42,0.0,51.0
2012-05-23,65.0,42,0.0,54.0
2012-05-23,66.0,41,0.0,54.0
2012-05-24,77.0,53,0.0,63.0
2012-05-24,79.0,52,0.0,63.0
2012-05-25,74.0,49,0.0,59.0
2012-05-26,73.0,54,0.0,61.0
2012-05-26,73.0,54,0.0,62.0
2012-05-27,84.0,59,0.0,68.0
2012-05-27,85.0,58,0.0,68.0
2012-05-28,86.0,60,0.0,69.0
2012-05-28,84.0,60,0.02,68.0
2012-05-29,73.0,46,0.0,59.0
2012-05-29,75.0,45,0.0,59.0
2012-05-30,62.0,46,0.0,53.0
2012-05-30,61.0,46,0.0,53.0
2012-05-31,51.0,45,1.12,48.0
2012-05-31,52.0,45,0.97,48.0
2012-06-01,57.0,43,0.01,49.0
2012-06-01,57.0,44,0.03,49.0
2012-06-02,63.0,46,0.0,55.0
2012-06-02,62.0,47,0.0,55.0
2012-06-03,69.0,48,0.0,58.0
2012-06-03,68.0,48,0.0,58.0
2012-06-04,67.0,47,0.0,56.0
2012-06-05,64.0,49,0.0,56.0
2012-06-05,63.0,49,0.0,56.0
2012-06-06,64.0,46,0.0,55.0
2012-06-06,65.0,47,0.0,56.0
2012-06-07,68.0,44,0.0,56.0
2012-06-07,66.0,45,0.0,56.0
2012-06-08,71.0,49,0.0,60.0
2012-06-08,73.0,48,0.0,60.0
2012-06-09,78.0,50,0.0,62.0
2012-06-10,80.0,56,0.0,66.0
2012-06-10,82.0,55,0.0,65.0
2012-06-11,80.0,62,0.0,68.0
2012-06-11,81.0,63,0.0,69.0
2012-06-12,69.0,46,0.0,57.0
2012-06-12,70.0,47,0.0,57.0
2012-06-13,63.0,45,0.0,55.0
2012-06-13,64.0,45,0.0,55.0
2012-06-14,72.0,48,0.0,59.0
2012-06-14,73.0,48,0.0,59.0
2012-06-15,77.0,49,0.0,62.0
2012-06-15,80.0,48,0.0,61.0
2012-06-16,82.0,60,0.31,68.0
2012-06-16,82.0,60,0.38,68.0
2012-06-17,78.0,59,0.11,66.0
2012-06-17,77.0,59,0.15,66.0
2012-06-18,82.0,65,0.0,71.0
2012-06-19,87.0,65,0.0,72.0
2012-06-19,85.0,65,0.0,71.0
2012-06-20,86.0,62,0.0,71.0
2012-06-20,85.0,62,0.0,70.0
2012-06-21,78.0,59,0.01,66.0
2012-06-21,77.0,60,0.03,67.0
2012-06-22,76.0,52,0.0,62.0
2012-06-22,73.0,52,0.0,62.0
2012-06-23,75.0,55,0.0,64.0
2012-06-23,75.0,55,0.0,63.0
2012-06-24,80.0,57,0.0,65.0
2012-06-24,81.0,58,0.0,66.0
2012-06-25,68.0,49,0.0,58.0
2012-06-25,69.0,48,0.0,58.0
2012-06-26,70.0,50,0.0,59.0
2012-06-26,72.0,51,0.0,60.0
2012-06-27,75.0,51,0.0,63.0
2012-06-27,77.0,51,0.0,63.0
2012-06-28,88.0,69,0.04,74.0
2012-06-28,89.0,68,0.16,74.0
2012-06-29,79.0,61,0.42,67.0
2012-06-29,79.0,62,0.28,69.0
2012-06-30,81.0,67,0.0,72.0
2012-06-30,80.0,68,0.0,72.0
2012-07-01,80.0,67,0.0,71.0
2012-07-01,78.0,68,0.56,72.0
2012-07-02,85.0,69,0.0,74.0
2012-07-02,86.0,69,0.0,74.0
2012-07-03,87.0,67,0.0,74.0
2012-07-03,86.0,67,0.0,73.0
2012-07-04,91.0,68,0.0,75.0
2012-07-05,91.0,69,0.28,75.0
2012-07-05,91.0,68,0.0,75.0
2012-07-06,93.0,71,0.0,77.0
2012-07-06,94.0,71,0.0,77.0
2012-07-07,86.0,67,0.0,72.0
2012-07-07,86.0,68,0.0,73.0
2012-07-08,77.0,56,0.0,65.0
2012-07-08,80.0,56,0.0,65.0
2012-07-09,79.0,57,0.0,65.0
2012-07-09,78.0,59,0.0,66.0
2012-07-10,75.0,55,0.0,64.0
2012-07-10,77.0,56,0.0,64.0
2012-07-11,76.0,57,0.0,65.0
2012-07-11,78.0,57,0.0,65.0
2012-07-12,79.0,54,0.0,65.0
2012-07-12,81.0,53,0.0,64.0
2012-07-13,82.0,63,0.28,69.0
2012-07-13,83.0,63,0.0,69.0
2012-07-14,80.0,65,0.0,70.0
2012-07-14,80.0,66,0.0,70.0
2012-07-15,83.0,66,0.0,71.0
2012-07-15,83.0,66,0.0,72.0
2012-07-16,85.0,66,0.0,72.0
2012-07-16,88.0,65,0.0,73.0
2012-07-17,89.0,67,0.0,74.0
2012-07-17,90.0,66,0.0,74.0
2012-07-18,83.0,71,0.85,74.0
2012-07-18,81.0,71,0.55,74.0
2012-07-19,77.0,70,0.8,72.0
2012-07-19,78.0,70,0.89,72.0
2012-07-20,75.0,59,0.0,65.0
2012-07-20,76.0,61,0.0,66.0
2012-07-21,76.0,63,0.0,69.0
2012-07-21,79.0,63,0.0,69.0
2012-07-22,79.0,66,0.0,70.0
2012-07-22,83.0,65,0.01,71.0
2012-07-23,89.0,68,0.0,74.0
2012-07-23,90.0,67,0.01,74.0
2012-07-24,77.0,65,0.54,70.0
2012-07-24,80.0,66,0.37,71.0
2012-07-25,85.0,67,0.01,73.0
2012-07-25,88.0,67,0.0,73.0
2012-07-26,79.0,69,0.71,72.0
2012-07-26,81.0,69,0.07,73.0
2012-07-27,76.0,64,0.03,68.0
2012-07-27,79.0,64,0.01,69.0
2012-07-28,75.0,60,0.0,66.0
2012-07-28,77.0,60,0.0,66.0
2012-07-29,74.0,59,0.0,66.0
2012-07-29,78.0,58,0.0,66.0
2012-07-30,81.0,62,0.0,69.0
2012-07-30,84.0,61,0.0,69.0
2012-07-31,77.0,65,0.16,69.0
2012-07-31,79.0,65,0.17,70.0
2012-08-01,79.0,64,0.0,69.0
2012-08-01,80.0,63,0.0,69.0
2012-08-02,80.0,63,0.0,69.0
2012-08-02,82.0,61,0.0,69.0
2012-08-03,83.0,67,0.0,72.0
2012-08-03,84.0,65,0.0,72.0
2012-08-04,82.0,69,0.37,72.0
2012-08-04,84.0,68,1.02,72.0
2012-08-05,75.0,59,0.0,66.0
2012-08-05,78.0,59,0.0,66.0
2012-08-06,74.0,56,0.0,64.0
