headlines,date
Forecast Report: ADBE,06-21-16
MT Newswires After Hours News Movers,06-21-16
"Analyst Actions: Adobe Systems' Fiscal Q2 Results Mixed But Show 'Solid' Profitability, Pivotal Research Says",06-22-16
"--Analyst Actions: Argus Raises Price Target on Adobe Systems to $170 From $150, Maintains Buy Rating",06-22-17
"U.S. Stock Futures Stuck in Neutral Before UK Referendum, Yellen's House Testimony,",06-22-16
"Adobe Systems Price Weakness After Earnings Report Opportunity to Buy, Bernstein Says",06-22-16
"--Analyst Actions: Rosenblatt Maintains Buy on Adobe Systems, Boosts PT to $120 vs $112",06-22-16
"S&P 500 Movers: Newfield Exploration Jumps 4%, Leads Gainers; Adobe Systems Slips 5%",06-22-16
Midday Update: Stock Markets Begin Bracing For Brexit Vote,06-22-16
Sector Update: Tech Stocks Slightly Underwater; Unisys Rallies After SunTrust Begins Analyst Coverage at Buy,06-22-16
Sector Update: Tech Stocks Keep Drifting Lower; Aviat Networks Gives Back Early Gains from $2.4 Mln National Park Service Contract,06-22-16
Close Update: Stocks Retreat With New Polls Showing Lead for Brexit,06-22-16
Media Alert: Adobe Analytics Shows Online Apparel Sales Putting Pressure on In-Store Sales,06-23-17
--Analyst Actions: Cowen Initiates Coverage of Adobe Systems With Outperform Rating,06-24-16
"Trim Exposure to Software Into Earnings But Strong Fundamentals Remain, Canaccord Says",06-25-18
Adobe Rallies Industry to Drive Open Standard for Cloud-Based Digital Signatures,06-28-16
Adobe Forms Cloud Signature Consortium,06-28-16
"Salesforce +1.2% as BMO names it a top pick, raises target",06-28-18
"Software, Hardware, Communications Tech Sectors' Estimates Cut by Goldman on UK Impacts, Currency Rates",06-29-16
Adobe Advances Voice-Driven Customer Experiences With Analytics Cloud,06-29-17
Adobe Analytics Cloud gets voice activation,06-29-17
Affiliated Person Warnock Family Trust 8/27/12 Files To Sell $564.0K of ADBE on 6/24/16,06-30-16
Vice President Lamkin Bryan Sells $913.9K of ADBE on 7/1/16,07-01-16
Vice President Rencher Bradley Sells $3.6M of ADBE on 7/1/16,07-01-16
Market Chatter: Adobe Systems Questioned by SEC on Compliance With New Accounting Standards,07-05-19
Vice President Lamkin Bryan Files To Sell $921.1K of ADBE on 6/30/16,07-05-16
Marchex Unveils New Integrations With Adobe Analytics Cloud,07-06-17
Director Rosensweig Daniel L Files To Sell $1.8M of ADBE on 6/29/16,07-08-16
Invesco S&P 500 Quality ETF (SPHQ) June Summary,07-10-18
"Adobe, MIT unveil technique for quickly boosting performance of older code",07-10-15
Director Rosensweig Daniel L Sells $1.8M of ADBE on 6/29/16,07-11-16
Director Barnholt Edward W Exercises & Sells $2.4M of ADBE on 7/11/16,07-11-16
TCS Announces Premier Partnership with Adobe for Digital Marketing Solutions and Services,07-13-15
Adobe to bring Photoshop to iPad,07-13-18
Market Chatter: Adobe Reportedly Plans to Debut Full Photoshop App For iPad,07-13-18
Adobe Report Shows Continued Deflation in U.S. Economy,07-14-16
Adobe Names Abhay Parasnis as CTO and Senior VP of Platform Technology & Services,07-20-15
Adobe names enterprise software vet its CTO,07-20-15
Alert: Adobe Hires Scott Braut as Head of Content,07-23-15
Adobe will end its Flash Player in 2020,07-25-17
Adobe Systems Will Retire Flash Technology In 2020,07-25-17
Media Alert: Adobe Releases Diversity Pay Data for U.S. Workforce,07-25-16
"--Analyst Actions: Piper Jaffray Initiates Adobe Systems at Overweight, $125 PT",07-26-16
"Technical Research on Application Software Equities -- FireEye, Mobileye, Adobe Systems, and Intuit",07-27-17
Adobe Transforms Personalization With Artificial Intelligence,07-27-17
Director Daley James E Files To Sell $2.1M of ADBE on 7/26/16,07-27-16
Amazon Taps Trade Desk to Expand Video-Ad Offerings to Marketers,07-29-19
New Adobe Digital Publishing Solution Takes Aim at Marketers,07-29-15
"S&P 500 Movers: Take-Two Interactive Software Sinks 7%, Leads Losers; Affiliated Managers Group Adds 6%",07-30-18
LiveRamp to Power People-based TV Campaigns for Adobe with IdentityLink,07-31-18
Adobe Named a Leader in Gartner Magic Quadrant for Web Content Management,08-04-17
Adobe Positioned as a Leader in Gartner Magic Quadrant for Web Content Management,08-07-15
Adobe Named a Leader in Gartner Magic Quadrant for Mobile Application Development Platforms,08-07-15
Invesco S&P 500 Quality ETF (SPHQ) July Summary,08-09-18
Adobe Scan for Bixby Vision Debuts with Samsung Galaxy Note9,08-09-18
Adobe Reports Falling Consumer Goods Prices for Six Consecutive Months,08-11-16
FedRAMP Compliance Granted to Adobe Cloud Solutions for Government,08-11-15
"RBC upgrades Adobe, sees plenty of headroom for Creative Cloud growth",08-11-15
Vice President Morris Donna Sells $1.0M of ADBE on 8/10/16,08-11-16
The latest portfolio moves by Third Point,08-13-18
"Jana gets back into Facebook; discloses stakes in Alphabet, Wells Fargo",08-14-18
Virtual and Augmented Reality Markets are Projected to Grow,08-15-17
Artificial Reality Value set to Surge as Demand Grows Across Industries,08-17-18
Affiliated Person Morris Family Revocable Trust Files To Sell $1.2M of ADBE on 8/10/16,08-18-16
"Adobe Debuts Learning Management System, Captivate Prime",08-19-15
"Analyst Actions: Canaccord Genuity Lifts Salesforce.com PT to $110 vs $100, Reiterates Buy Rating",08-23-17
Software stocks move after big day of earnings,08-24-18
Analyst Actions: Jefferies & Co Initiates Coverage on Adobe Systems with Buy Rating and $175 PT,08-25-17
Baird upgrades Adobe; shares +3.3%,08-25-15
"Application Software Stocks under Review -- Oracle, FireEye, salesforce.com, and Adobe Systems",08-26-16
"Media Alert: Adobe Expands MAX to 6,000 Attendees This Year",08-26-15
Adobe Announces Open Platform for Experience Design With Adobe XD CC,08-28-18
2017 Adobe Design Achievement Awards Winners Announced,08-28-17
"S&P 500 Movers: Cimarex Energy Surges Above 9%, Leads Gainers; Autodesk Sinks 9%",08-28-19
Investor Advisory: Adobe Announces Webcast of Investor Conference Participation,08-28-18
Adobe Sensei Transforms Brand Emails Through Design and Intelligence,08-29-17
Vice President Dillon Michael A Sells $555.1K of ADBE on 8/29/16,08-29-16
BetterInvesting Magazine Releases November Stock to Study and Undervalued Stock Choices for Investors' Informational and Educational Use,08-31-16
Vice President Dillon Michael A Files To Sell $555.1K of ADBE on 8/29/16,08-31-16
Adobe bull expects permanent price increase,09-03-19
Political Ads Up YTD vs. 2014 for Most TV Station Owners But Questions Whether 2012 Will Be Beat -Pivotal,09-06-16
"Adobe Unveils New Virtual Reality, Character Animation and 3D Innovations at IBC 2016",09-06-16
Chief Financial Officer Garrett Mark S Sells $2.8M of ADBE on 9/6/16,09-06-16
Adobe and Microsoft expand strategic partnership to drive e-signatures and collaboration among teams in the cloud,09-07-17
"Microsoft, Adobe advance cloud-focused partnership",09-07-17
Media Alert: Adobe Poised to Achieve Pay Parity in U.S. and India,09-07-17
Shutterstock Hits New 15-Month High - Launches Custom Plugin For Access Within Adobe Photoshop,09-08-16
From Creation to Delivery Adobe Advances TV and Video at IBC 2015,09-08-15
Chief Financial Officer Garrett Mark S Files To Sell $2.8M of ADBE on 9/6/16,09-08-16
"New Apple TV set-top revealed; Siri, App Store, games, touchpad supported",09-09-15
Invesco S&P 500 Quality ETF (SPHQ) August Summary,09-10-18
Adobe to Webcast Q3 FY2018 Earnings Conference Call,09-10-18
Adobe to Webcast Q3 FY15 Earnings Conference Call,09-10-15
Innovative Subscription Platforms are Exploding With Consumer Interest and Subscription-Based Revenue Growth,09-12-17
Adobe Unveils Next Generation of Video Innovation at IBC 2018,09-12-18
Adobe Discloses First Opportunity Parity Findings and Reaffirms Global Gender Pay Parity,09-12-19
Adobe to Webcast Q3 FY2019 Earnings Conference Call,09-12-19
Notable earnings after Thursday’s close,09-12-18
Reuters: Adobe in talks to buy cloud marketing firm Marketo,09-13-18
Market Chatter: Adobe Systems Reportedly in Talks to Acquire Software Firm Marketo,09-13-18
"--Analyst Actions: RBC Raises Price Target on Adobe Systems to $320 From $295, Maintains Outperform Rating",09-13-19
Analyst Actions: Adobe Systems' Price Target From RBC Raised to $320 From $295 Ahead of Q3 Report,09-13-19
Sector Update: Tech,09-13-18
Sector Update: Technology Stocks Higher in Pre-Market Trade; Adobe Said in Talks to Buy Marketo,09-13-18
Adobe lifted on billings potential,09-13-19
Media Alert: Adobe Releases Lightroom for Mobile 2.5 Enabling Mobile DNG Raw Photography on iOS 10,09-13-16
Adobe Breaks New Ground in Video at IBC 2017,09-13-17
Sector Update: Chip-Makers Leading Tech Stocks to Big Gains Today,09-13-18
Shorts Eke Out Historical Advantage Trading Adobe off Post-Market Earnings Moves,09-13-18
Sector Update: Tech Still Higher in Late Trade But Selloff for Chip-makers Erodes Advance,09-13-18
Adobe Reports Record Revenue,09-13-18
Adobe Tops Q3 Expectations,09-13-18
"Adobe Systems beats by $0.04, beats on revenue",09-13-18
Adobe Guides Q4 Just Ahead of Street Consensus,09-13-18
Adobe reports Q2 beats,09-13-18
Forecast Report: ADBE,09-13-18
MT Newswires' After-Hours Trading Range Analysis: ADBE,09-13-18
MTNewswires After-Hours News Movers,09-13-18
Adobe Third Quarter Results Smash Expectations as Digital Media Sales Surge,09-14-18
Industry Leaders Find Success in Subscription-based Business,09-14-17
"Financialinsiders.com Earnings Recap Week Ending September 14th, 2017",09-14-18
"Thinking about buying stock in Adobe Systems, Canopy Growth Corp., Micron, Neovasc Inc., or Tilray Inc.?",09-14-18
Stifel raises Adobe to Street-high target after earnings,09-14-18
"S&P 500 Movers: NiSource Sinks 9%, Leads Losers; L Brands Adds 5%",09-14-18
Analyst Actions: Stifel Nicolaus Reiterates Adobe Systems Buy Rating; Lifts PT to $325 From $275,09-14-18
Adobe to Webcast Q3 FY2017 Earnings Conference Call,09-14-17
"Analyst Actions: Oppenheimer Cautious on Adobe Systems Margins, Keeps at Perform, No PT - Stock Up 3%",09-14-18
Adobe to Webcast Q3 FY2016 Earnings Conference Call,09-15-16
OPTIONS: Straddle Prices for Companies Reporting Financial Results the Week of September 19,09-16-16
Stocks to watch next week,09-16-17
"Adobe Systems Expected by Morgan Stanley to Fall Short of Consensus Q3 Earnings, Revenue",09-16-19
Adobe Unveils Industry’s Most Advanced Programmatic Advertising Platform,09-16-15
Adobe Systems Q3 2019 Earnings Preview,09-16-19
Notable earnings after Tuesday’s close,09-16-19
Notable earnings after Thursday’s close,09-16-15
Adobe Historically Adds to Earnings-Driven After-Hours Trade in Next Day's Regular Session,09-17-19
"Earnings Reaction History: Adobe Inc, 70.0% Follow-Through Indicator, 3.6% Sensitive",09-17-19
Adobe Reports Record Revenue,09-17-15
"Adobe Systems beats by $0.04, beats on revenue",09-17-15
Adobe Announces Changes to Executive Leadership Team,09-17-15
Adobe Reports Record Revenue,09-17-19
"--Adobe Posts Q3 Non-GAAP EPS of $2.05, vs. Street Est. of $1.97; Revs at $2.83 Billion, vs. Consensus of $2.82 Billion",09-17-19
"--Adobe Sees Q4 EPS at $2.25, vs. Street Est. of $2.30; Revenue Seen at $2.97 Billion, vs. Consensus of $3.02 Billion",09-17-19
Adobe Provides Downbeat Fiscal Q4 Outlook; Fiscal Q3 Results Top Street View,09-17-19
"Adobe announces management shakeup, guides light; shares -2.9%",09-17-15
"ADBE, CHWY and FDX among after hour movers",09-17-19
After Hours Gainers / Losers,09-17-15
MT Newswires After-Hours News Movers,09-17-19
Adobe Third-Quarter Results Beat Expectations as Subscription Revenue Surges,09-18-19
"Adobe Systems Expected by Analysts to Post Year-on-Year Gains in Fiscal Q3 Adjusted EPS, Revenue",09-18-17
"--Analyst Actions: RBC Cuts Price Target on Adobe Systems to $315 From $320, Maintains Outperform Rating",09-18-19
BMO cuts Adobe target after earnings,09-18-19
"Analyst Actions: JPMorgan Cuts Adobe Systems' Price Target to $318 From $329, Reiterates Neutral Rating",09-18-19
"Analyst Actions: BMO Capital Cuts Adobe Systems to $310 From $315, Reiterates Outperform Rating",09-18-19
Sector Update: Tech Heavyweights Mixed In Wednesday's Pre-Market Trading,09-18-19
Analyst Actions: Adobe Systems' Price Target From RBC Cut Amid Reduction to Bookings Growth Guidance,09-18-19
--Analyst Actions: Adobe Systems' PT Cut to $310 From $315 at Nomura After 'Underwhelming Bookings Momentum;' Buy Rating Kept,09-18-19
"Analyst Actions: Griffin Securities Lifts Adobe Systems PT to $317 From $303, Maintains Buy Rating",09-18-19
Adobe now up 3.7% post-earnings; Street comfortable with revenue push-out,09-18-15
"Analyst Actions: Citigroup Cuts Adobe Systems' Price Target to $322 From $335, Reiterates Buy Rating",09-18-19
Sector Update: Tech Stocks Slipping in Afternoon Trade,09-18-19
Sector Update: Tech Stocks Inching Lower Near Close,09-18-19
Notable earnings after Tuesday’s close,09-18-17
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,09-19-16
Longs Eke Out Advantage Trading Adobe Off Earnings-Driven After-Hours Moves,09-19-17
Adobe launches premium features for Spark subscribers,09-19-17
Research Alert: CFRA Maintains Buy Opinion On Shares Of Adobe Inc.,09-19-19
"Earnings Reaction History: Adobe Systems Inc., 37.5% Follow-Through Indicator, 2.9% Sensitive",09-19-17
Adobe Reports Record Revenue,09-19-17
"Adobe Systems beats by $0.09, beats on revenue",09-19-17
Adobe Tops Q3 Street Estimates - Down 1% in Early After-Hours,09-19-17
"ADBE, Q3, Operating Metrics Released",09-19-17
"Adobe Systems beats Q3, guidance estimates; shares down 2.5%",09-19-17
"Financials Lift Dow, S&P 500 to Near All-Time Highs as Tech Dents Nasdaq",09-19-18
Adobe Sees Q4 Results Above Street Consensus,09-19-17
MT Newswires' After-Hours Trading Range Analysis: ADBE,09-19-17
Notable earnings after Tuesday’s close,09-19-16
After Hours Gainers / Losers,09-19-17
Forecast Report: ADBE,09-19-17
MT Newswires After-Hours News Movers,09-19-17
"Analyst Actions: Adobe Systems' Price Target From Pivotal Boosted to $118 From $114, Sell Rating Reiterated",09-20-17
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,09-20-16
"Stock Score Reports for Adobe Systems, Fitbit, General Mills, Sprint Corp and Western Digital",09-20-17
"Learn how to target a 20% return on GoPro, or get option-trade ideas on US Bancorp, Adobe Systems, Lennar and Whole Foods Market or any stock you choose",09-20-16
Analysts adjust Adobe price target after earnings report,09-20-17
"Analyst Actions: Canaccord Genuity Raises Adobe Systems PT to $170 vs $165, Reiterates Buy Rating",09-20-17
Marketo leader Lucas exiting Adobe,09-20-19
Mid-Day Update: U.S. Stocks Mixed Ahead of FOMC Policy Statement,09-20-17
CNBC: Adobe nears $5B purchase of marketing automation company,09-20-18
Market Chatter: Adobe Systems Said to be Nearing $5 Bln Acquisition of Marketo,09-20-18
Analyst Actions: Oppenheimer Keeps Adobe Systems Perform After Q3 Results But Adjusts Estimates - Shares Down 4.4%,09-20-17
Adobe to Acquire Marketo,09-20-18
Adobe Reports Record Revenue,09-20-16
"Adobe Systems beats by $0.02, beats on revenue",09-20-16
--Adobe Buying Marketo for $4.75 Bln,09-20-18
Adobe to Acquire Marketo for $4.75 Bln,09-20-18
"Adobe Systems Reports Q3 EPS Beat, Revenue In Line",09-20-16
"ADBE, Q3, Operating Metrics Released",09-20-16
"Adobe Systems exceeds Q3 estimates, provides strong guidance; +4% after hours",09-20-16
Adobe's near-$5B deal for Mareto confirmed,09-20-18
Longs Hold Historical Advantage Trading Adobe Off After-Hours Earnings Events,09-20-16
"Adobe Guides Q4 Revenue in Line with Expectations, Earnings Above Street View",09-20-16
MT Newswires After-Hours News Movers,09-20-16
After Hours Gainers / Losers,09-20-16
Forecast Report: ADBE,09-20-16
MT Newswires' After-Hours Trading Range Analysis: ADBE,09-20-16
Adobe Poised to Acquire Marketo for $4.8 Billion,09-21-18
Analyst Actions: Adobe Systems' PT From Pivotal Nudged Up on Fiscal Q3 Beat; Shares on Track for New High,09-21-16
"--Analyst Actions: Goldman Sachs Raises Adobe Systems PT to $112 vs $104, Reiterates Neutral Rating",09-21-16
"--Analyst Actions: Morgan Stanley Raises Adobe Systems PT to $110 vs $100, Reiterates Equal Weight Rating",09-21-16
"--Analyst Actions: Citigroup Reiterates Adobe Systems Buy Rating, $117 PT",09-21-16
"Analyst Actions: Adobe Systems' PT From RBC Gets Slight Increase on Fiscal Q3 Beat, FY17 Guidance Boost",09-21-16
"--Analyst Actions: Credit Suisse Maintains Adobe Systems Rating at Neutral, $105 Target",09-21-16
"--Analyst Actions: Canaccord Genuity Maintains Adobe Systems at Buy, Raises PT to $120 vs $110",09-21-16
"--Analyst Actions: Pacific Crest Maintains Adobe Systems at Overweight, Raises PT to $122 vs $110",09-21-16
"--Analyst Actions: Pivotal Research Maintains Adobe Systems' Buy Rating, Raises Target Price to $125 vs. $124",09-21-16
Stocks Futures Buoyed by Bank of Japan Move on Long-Term Rates; Waiting For FOMC,09-21-16
Premarket Gainers / Losers as of 9:10 am,09-21-16
Credit Suisse Neutral on Adobe Systems despite 6% post-earnings run,09-21-16
"S&P 500 Movers: Adobe Systems Jumps 7%, Leads Gainers; Netflix Slips 5%",09-21-16
"Adobe Systems trading at all-time highs, target raised at Goldman Sachs",09-21-16
Sector Update: Tech Stocks Adding to Slight Gains From Earlier Wednesday,09-21-16
Adobe Data Shows U.K. Retail Sales Drop Following Brexit,09-23-16
Adobe Systems Data Show UK Retail Sales Drop Following Brexit,09-23-16
"Technical Coverage on Industrials and Information Technology -- Fastenal, FuelCell Energy, Expeditors International of Washington, Adobe Systems and BlackBerry",09-23-15
--Analyst Actions: Dougherty & Co Reiterates Adobe Systems Buy Rating with $122 PT,09-23-16
Director Daley James E Exercises & Sells $677.8K of ADBE on 9/22/16,09-23-16
"Adobe, Microsoft and SAP announce the Open Data Initiative to empower a new generation of customer experiences",09-24-18
"Microsoft announces new products, partners with SAP and Adobe",09-24-18
Alert: Adobe Brings Creative Heritage to Adobe Analytics,09-24-15
Adobe Named a Leader in Gartner 2015 Magic Quadrant for Digital Marketing Analytics,09-24-15
The Enterprise Video Market is Projected to Show Continued Strength,09-25-17
Adobe and Microsoft partner in the Azure cloud to help businesses transform customer engagement,09-26-16
"Microsoft, Adobe partner through cloud deal",09-26-16
"Adobe, Microsoft Team Up on Azure Cloud Offering",09-26-16
"Salesforce, Adobe face off with record cloud deal pricing",09-26-18
Zuora Names New Chief Revenue Officer,09-26-19
Acxiom Unveils Premier Partnership with Adobe,09-27-16
Director Rosensweig Daniel L Sells $1.4M of ADBE on 9/26/16,09-27-16
Chairman of the Board Warnock John E Sells $535.0K of ADBE on 9/27/16,09-27-16
Director Daley James E Files To Sell $1.8M of ADBE on 9/27/16,09-28-16
"Technical Insights on Stock Under the Information Technology Sector -- Ambarella, Adobe Systems, CA Inc., Canadian Solar, and Cognizant Technology Solutions",09-29-15
Adobe Announces Webcast of Financial Analyst Meeting at Adobe MAX,10-01-15
Adobe Redefines What Is Possible With PDF With All-New Acrobat DC,10-02-18
"Goldman Sachs: Buy Adobe, VMware to ride out trade war",10-02-18
Shutterfly Hires New Chief Marketing Officer,10-02-18
Chief Executive Officer NARAYEN SHANTANU Exercises & Sells $1.8M of ADBE on 10/1/15,10-02-15
Adobe Named a Leader in Gartner Magic Quadrant for Web Content Management,10-03-16
Media Alert: Adobe Survey Reveals Americans’ Dependence on Email,10-03-16
"Box announces Adobe, Splunk integrations",10-03-19
Shareholder Rosensweig 2012 Irrev Child Trust 11/6/12 Files To Sell $1.4M of ADBE on 9/26/16,10-04-16
Affiliated Person Warnock Family Trust 8/27/12 Files To Sell $534.9K of ADBE on 9/27/16,10-04-16
Adobe Drives Creative Innovation Forward at MAX 2015,10-05-15
Content Creators Face Mounting Pressure in Era of ‘Third Screen’,10-05-15
Accenture Unit Forms Digital Marketing Solutions Partnership with Adobe,10-05-16
"Application Software Stocks Technical Reports -- Adobe Systems, LINE, Endurance Intl., and Zendesk",10-06-16
Adobe Provides Three-year Growth Strategy and Financial Targets,10-06-15
"--Adobe Systems Sees FY 2016 Revenue at $5.7 Bln, vs. Street Est. of $5.92 Bln; EPS Seen at $2.70, vs. Street Est. of $3.21",10-06-15
"Adobe Systems Sees FY16 Below Street View, Targets 20% Sales and 30% Non-GAAP EPS CAGRs for FY15-FY18",10-06-15
Adobe provides below-consensus FY16 guidance; shares -8.4%,10-06-15
After Hours Gainers / Losers,10-06-15
Nick Offerman Hosts Sneaks Event at Adobe MAX in Los Angeles,10-07-15
"Analyst Actions: Adobe Systems Price Target Raised To $87 At FBR Capital, Reiterated Market Perform",10-07-15
Stocks Futures Set to Open Higher on Oil Market Gains,10-07-15
"S&P 500 Movers: Yum! Brands Tumbles 19%, Leads Losers; Freeport-McMoRan Up 8%",10-07-15
Alphabet's Google Announces Open Source Initiative to Improve Performance of Mobile Web,10-07-15
Sector Update: Tech,10-07-15
"Analyst Actions: Adobe Systems Price Target Raised to $90 At Deutsche Bank, Reiterated Buy",10-07-15
"Sector Update: Tech Stocks Struggle With Weaker Apple, Alphabet; Adobe Falls as FY16 Outlook Trails Views",10-07-15
Analysts defend Adobe's guidance; shares close down 5.3%,10-07-15
Jefferies boosts Microsoft in cautious software look,10-07-19
Adobe Accelerates Experience-Driven Commerce With Major Advancements To Magento Commerce Cloud,10-09-18
Invesco S&P 500 Quality ETF (SPHQ) September Summary,10-09-18
Chairman of the Board WARNOCK JOHN E Sells $4.0M of ADBE on 10/8/15,10-09-15
Adobe Systems' Chief Accounting Officer To Retire in January 2017,10-10-16
Adobe Announces Webcast of Financial Analyst Meeting at Adobe MAX,10-11-18
Vice President Dillon Michael A Sells $1.5M of ADBE on 10/10/16,10-11-16
Vice President Morris Donna Sells $1.1M of ADBE on 10/10/16,10-11-16
Adobe Announces Webcast of Financial Analyst Briefing at Adobe MAX,10-12-17
Media Alert: Adobe Advertising Cloud Brings Marketers Flexibility and Convenience with New Mobile App,10-12-17
Media Alert: Adobe Advertising Cloud First Media Buying Platform to Give Advertisers Full Supply Side Transparency,10-12-17
"Analyst Actions: RBC Reaffirms Adobe Systems at Outperform Ahead of Investor Day, PT $288 - Stock Rises 3%",10-12-18
Adobe Redefines the Way the World Signs with New e-Sign Capabilities in Document Cloud,10-13-15
Adobe and Dropbox Partner to Streamline Work with Documents,10-13-15
Adobe Named a Leader in Gartner 2017 Magic Quadrant for Digital Marketing Analytics,10-13-17
"Fundamental Equity Analysis – Consolidated Research on Johnson & Johnson, Home Depot, Adobe, Disney, AbbVie, and eBay – Developing Opportunities, Future Expectations, and Projections",10-13-17
Chairman of the Board Geschke Charles M Exer. Acquires $1.7M of ADBE on 10/12/15-10/13/15,10-13-15
Vice President Dillon Michael A Files To Sell $1.5M of ADBE on 10/10/16,10-13-16
"Analyst Actions: Adobe Systems Upgraded To Overweight at Atlantic Equities, $97 Price Target Maintained",10-14-15
MT Newswires' Analyst Notebook: ADBE,10-14-15
Adobe MAX conference starts today,10-15-18
Adobe Announces Next Generation of Creative Cloud at MAX 2018,10-15-18
Analyst Actions: Cleveland Research Starts Adobe Systems at Neutral With $283 Price Target,10-15-19
Adobe Outlines Growth Strategy at Adobe MAX,10-15-18
"--Adobe Reaffirms Q4 Revenue and EPS Targets, Sees FY 2019 Revenue Growth of 20% Year-Over-Year",10-15-18
"--Adobe on Track to Achieve Q4 Revenue of $2.42 Bln, vs. Street Est. of $2.42 Bln; EPS Seen at $1.87, vs. Street Est. of $1.89",10-15-18
"Adobe Systems On Track to Meets Targets, Sets 2019 Revenue Guidance - Stock Up 4% After-Hours",10-15-18
"Adobe reaffirms Q4 guidance, FY19 growth targets",10-15-18
After Hours Gainers / Losers (10/15/2018),10-15-18
MT Newswires' After-Hours Trading Range Analysis: ADBE,10-15-18
Forecast Report: ADBE,10-15-18
MT Newswires After-Hours News Movers,10-15-18
"Analyst Actions: Citigroup Cuts Adobe Systems to Neutral From Buy, Price Target to $313 From $322",10-16-19
Deutsche Bank downgrades Adobe on channel checks,10-16-17
Adobe -2.7% as Citi hits sidelines,10-16-19
Analyst Actions: Deutsche Bank Downgrades Adobe Systems to Hold vs Buy,10-16-17
Sector Update: Tech,10-16-18
Sector Update: Tech Stocks Advancing In Early Tuesday Trading,10-16-18
"Stocks Futures Indicate Record Highs at Open as Manufacturing Index Surprises, Oil Snaps Higher",10-16-17
Premarket Gainers as of 9:05 am (10/16/2018),10-16-18
"S&P 500 Movers: McKesson Soars 6%, Leads Gainers; Progressive, Salesforce Drop 4%",10-16-19
"S&P 500 Movers: W. W. Grainger Sinks 12%, Leads Losers; Adobe Jumps 8%",10-16-18
"Analyst Actions: Barclays Lifts Adobe Systems' Price Target to $304 From $297, Reiterates Overweight Rating",10-16-18
Adobe urges users patch Flash after malware attack; shares -,10-16-17
Sector Update: Tech Stocks Help Lead Tuesday Market Rally,10-16-18
"Analyst Actions: Oppenheimer Sees Marketo Overhang on Adobe Systems, Keeps at Perform, No PT - Stock Jumps 8%",10-16-18
"Analyst Actions: RBC Focuses on Adobe Earnings Power, Keeps at Outperform, PT $288 - Stock Jumps 9%",10-16-18
MT Newswires' Analyst Notebook: ADBE,10-16-19
MT Newswires' Analyst Notebook: ADBE,10-16-17
"Close Update: US Stocks Close Lower on Dismal Retail Sales, US-China Trade Worries Eclipse Upbeat Earnings",10-16-19
Close Update: Stocks Rally as Solid Earnings Reports Help Boost Markets,10-16-18
"Stocks End Higher on Upbeat Earnings, Brexit Deal",10-17-19
Adobe Unveils the Next Generation of Creative Cloud at MAX 2017,10-18-17
Adobe Introduces New Lightroom CC Cloud Photography Service,10-18-17
Adobe Named a Leader in Gartner 2016 Magic Quadrant for Digital Marketing Analytics,10-18-16
Adobe Outlines Growth Strategy at Adobe MAX,10-18-17
Adobe Systems Sees 2018 Revenue and Earnings Above Street Expectations - up 6% After-Hours,10-18-17
After Hours Gainers / Losers,10-18-17
MT Newswires After-Hours News Movers,10-18-17
"MT Newswires' After Hours Watch List: LLNW, ADBE, EBAY",10-18-17
WSJ gets hands on list of Salesforce M&A targets,10-18-16
Affiliated Person Morris Family Revocable Trust Files To Sell $1.1M of ADBE on 10/10/16,10-18-16
"Analyst Actions: Adobe Systems Upgraded to Hold From Sell by Pivotal, Price Target Raised to $160 From $118",10-19-17
"Analyst Actions: Adobe Systems' Price Target From RBC Raised to $177 From $157, Outperform Maintained",10-19-17
Wedbush out positive on Adobe but starts Neutral,10-19-18
Premarket Gainers as of 9:05 am,10-19-17
Analysts up Adobe price targets after analyst day; shares +9.4%,10-19-17
"Market Chatter: Tableau Software, Others Jump After Leaked Colin Powell Emails Disclose Potential M&A Targets for Salesforce.com",10-19-16
Analyst Actions: BMO Capital Lifts Adobe Systems PT to $187 from $165; Maintains Outperform Rating,10-19-17
"Analyst Actions: Canaccord Raises Adobe Systems PT to $185 vs $170, Reiterates Buy Rating; Shares Hit Record",10-19-17
"S&P 500 Movers: Adobe Systems Jumps 11%, Leads Gainers; United Continental Tumbles 10%",10-19-17
NetApp Names Bill Miller as Chief Information Officer; Partners with DarkMatter For Data Storage & Analytics,10-19-16
"Analyst Actions: Wedbush Starts Adobe Systems at Neutral, With $270 Price Target",10-19-18
Technology - Top Gainers / Losers as of 2:55 pm,10-19-17
"Update: Market Chatter: Pegasystems, Tableau Software and Others Jump After Leaked Colin Powell Emails Disclose Potential M&A Targets for Salesforce.com",10-19-16
"Analyst Actions: Wedbush Starts DocuSign at Neutral, Price Target $45 - Stock Slumps 9%",10-19-18
Vice President Wadhwani David Files To Sell $2.3M of ADBE on 10/14/15,10-19-15
Shareholder Geschke Family Trust Files To Sell $3.1M of ADBE on 10/12/15,10-20-15
Adobe cut on Experience Cloud concerns,10-21-19
"Analyst Actions: BMO Capital Cuts Adobe Systems' Price Target to $300 From $310, Keeps Outperform Rating",10-21-19
Adobe Illustrator coming to the iPad - Bloomberg,10-21-19
Adobe to Launch Graphics Editor App Illustrator on Apple's iPad in 2020,10-22-19
