headlines,date
"Covered Call reports for Apple, SolarCity, Skyworks Solutions, NVIDIA, and Abbott Laboratories include trade ideas that offer returns of 20% or more!",06-23-16
"Critical Alerts For Apple, Boeing, Isis Pharmaceuticals, SAP and Stanley Black & Decker Released By InvestorsObserver",06-23-15
"--Analyst Actions: Canaccord Genuity Lowers Apple PT to $120 vs $130, Reiterates Buy Rating",06-23-16
Bloomberg: Ireland has indemnity fears about Apple back taxes,06-23-17
Sector Update: Technology Stocks Lower In Pre-Market Trade,06-24-16
Sector Update: Tech,06-24-16
Sector Update: Leading Tech Stocks Mixed In Monday's Pre-Bell Trading,06-24-19
"Apple gains following bullish Piper, Morgan Stanley iPhone notes",06-24-15
Apple: Spotify only paying for 680K members,06-24-19
Market Chatter: MeetMe Shares Down 8% on Possible Ban by Apple over Prostitution Allegations,06-24-19
"Apple Refutes Spotify Technology's Claim Paying 30% Fee for 680,000 Premium Users",06-24-19
"Facebook, Apple Among Top Tech Companies Facing Growing Risks of Antitrust Regulations, Fitch Says",06-24-19
Sector Update: Tech Stocks Holding On for Small Advance,06-24-19
"Market Chatter: Apple to Add 2,000 Employees in Seattle",06-25-19
Apple News Launches 2018 Midterm Elections Section,06-25-18
Susquehanna says Cirrus Logic won next AirPods,06-25-18
"Bloomberg: Apple launching new AirPods, HomePod in 2019",06-25-18
Cirrus Logic Jumps After Susquehanna Analyst Speculates it will Supply $50 Mln Worth of Product for Apple's AirPods,06-25-18
"Market Chatter: Apple To Release High-End AirPods, Over-Ear Headphones, New HomePod in 2019",06-25-18
Stocks End Lower as Fed Chief Raises Concerns Over Trade Dispute,06-25-19
Apple closes deal for Drive.ai,06-25-19
Apple Buys Drive.ai,06-25-19
Sector Update: Most Leading Tech Stocks Higher in Wednesday's Pre-Bell Trading,06-26-19
"Wall Street Points North as US, China Near Trade Deal",06-26-19
Sector Update: Technology Stocks Firmer in Pre-Market,06-26-17
"Thinking about trading options or stock in Apple, AbbVie, Cisco Systems, Home Depot, or Wells Fargo?",06-26-19
Morgan Stanley analyst thinks new iPhones will start at $699,06-26-18
Equities Advance in Early Trade as Chipmakers Boost US Tech Shares After Micron's Results,06-26-19
"Apple +2% after Mnuchin comments, Wedbush note",06-26-19
"Apple roundup: Production starts on iPhone 6s in India, Barclays forecasts June Q",06-26-18
"Apple CEO praises Indian PM, iPhone SE launches in the country",06-26-17
Analyst Actions: Barclays Raises Price Target for Apple to $175; Reiterates Equalweight Rating,06-26-18
Apple using leased Hertz SUVs in autonomous testing,06-26-17
"Apple, Cisco want mutual customers to get security discount",06-26-17
Market Chatter: Apple Working With Hertz to Test Self-Driving Technology,06-26-17
UBS ups Apple price target on China growth expectations,06-26-17
Equities Cling to Gains in US Session as Energy Stocks Rally on Oil Surge,06-26-18
Apple to move LCD orders from China to Japan Display - report,06-26-19
Apple Comes to the Rescue of Japan Display With $100 Mln Investment,06-27-19
"Hong Kong Hang Seng Off 1.82% on Trade Outlook, Property Regulations, Yuan Slide",06-27-18
Market Chatter: Qualcomm Motion to Dismiss FTC Antitrust Case Gets Denied by Judge,06-27-17
Sector Update: Most Leading Tech Stocks Higher in Thursday's Pre-Bell Trading,06-27-19
Sector Update: Technology Stocks In Negative Territory in Pre-Market,06-27-17
Sector Update: Tech,06-27-16
Sector Update: Technology Stocks Lower In Pre-Market Trade,06-27-16
"Riskified Announces $33 Million Growth Round Funding Led By Pitango Growth, With Participation From Capital One Growth Ventures, Groupe Arnault and C4 Ventures",06-27-17
Apple Stores stocking glucose monitor,06-27-19
Apple confirms acquisition of AR tech company,06-27-17
Apple Acquires SensoMotoric Instruments,06-27-17
Apple Music has 60M subscribers,06-27-19
Apple seeking Siri Event Maven ahead of HomePod launch,06-27-17
"Apple, Samsung settle patent dispute",06-27-18
Market Chatter: Apple Settles US Patent Battle With Samsung,06-27-18
Apple Music's Paid Subscribers Hit 60 Million,06-27-19
Apple Names Sabih Khan Senior Vice President of Operations,06-27-19
Jony Ive to Form Independent Design Company with Apple as Client,06-27-19
Stocks Falter in US as Health Care Vote Delay and Tech Selloff Weigh,06-27-17
"--Apple's Chief Design Officer Jony Ivy Leaving Co. Later in 2019, Forming Independent Design Co. with Apple as Client",06-27-19
Jony Ive leaving Apple,06-27-19
Apple Chief Design Officer Jony Ive to Leave Co; to Form Independent Design Co. with Apple as Client,06-27-19
"Correction: --Apple's Chief Design Officer Jony Ive Leaving Co. Later in 2019, Forming Independent Design Co. with Apple as Client",06-27-19
MT Newswires After-Hours News Movers,06-27-19
Market Chatter: Goldman Sachs Exploring Digital Currencies,06-28-19
The Fastest Growing Smartphone Market in the World,06-28-18
Cryptocurrency Advancements and Blockchain Technology Go Mainstream Creating Innovative Fundamentals for Global Economic Systems,06-28-17
Sector Update: Leading Tech Stocks Mixed in Friday's Pre-Bell Trading,06-28-19
Sector Update: Technology Stocks On Track to Open Lower,06-28-17
Wall Street Set for Positive Open as G-20 Begins,06-28-19
Sector Update: Tech,06-28-16
Sector Update: Technology Stocks Edge Higher In Pre-Market Trade,06-28-16
Apple's Chief Design Officer Ive Plans Departure as Nomura Sees 'Sensible' Move Amid Services Shift,06-28-19
"Should you buy stock in Apple, Advanced Micro Devices, Netflix, Neovasc Inc. or Energous?",06-28-18
Apple moving Mac Pro production to China - WSJ,06-28-19
Market Chatter: Apple Said to Shift Mac Pro Computer Assembly to China,06-28-19
Stocks Edge Higher in Early US Trading as Trump-Xi G20 Meeting Eyed,06-28-19
Gene Munster: Apple Glasses will erode iPhone market,06-28-17
The Information: Apple could bundle services into one subscription,06-28-18
Analyst says Qualcomm could get bigger cut of iPhone market,06-28-17
VirnetX Holding Corp Wins Patent Infringement Ruling Against Apple,06-28-19
"Market Chatter: Apple May Bundle TV, Music and News Services into One Subscription",06-28-18
Sector Update: Tech Stocks Slipping as Q2 Ends,06-28-19
"Hong Kong Hang Seng Up 1.61%, Shanghai Up 2.17% On China Central Bank Outlook",06-29-18
Sector Update: Technology Stocks Mostly In Negative Territory in Pre-Bell,06-29-17
Renewed Tech Selloff Outweighs Financials and Energy Strength as US Stocks Slide,06-29-17
Apple preps Maps rebrand,06-29-18
Market Chatter: Alibaba Group Plans Amazon Echo-Like Device for China,06-29-17
"Stocks Under Scanner in the Electronic Equipment Space -- Apple, Koninklijke Philips, Sony, and Fabrinet",06-30-17
Sector Update: Technology Stocks On Track to Open Higher,06-30-17
"InvestorsObserver releases covered-call reports for Apple, Whiting Petroleum, Exxon Mobil, JC Penney and TASER International",06-30-16
Apple set to pay $450M after losing e-book appeal; Apple Music goes live,06-30-15
Hagens Berman: Court Affirms Potential $450 Million Settlement with Apple in E-books Price-Fixing Class Action,06-30-15
Spotify accuses Apple of anti-competitive behavior,06-30-16
"Nike Says Knight Resigns as Chairman, Parker Replaces Him",06-30-16
WSJ: Apple in talks to acquire Jay-Z's Tidal streaming service,06-30-16
Sony's next PlayStation focusing on hard-core gamers - WSJ,07-01-19
Market Chatter: Apple In Talks to Buy Jay Z's Streaming Music Service Tidal,07-01-16
Apple gains on US-China trade truce,07-01-19
Invesco Global Growth Fund A (AGGAX) June Summary,07-01-16
Wall Street Sees Upbeat Open on US-China Trade Truce,07-01-19
Stock Futures Struggle to Hold Early Gains,07-01-16
Sector Update: Tech Majors Gain In Monday Pre-Bell Trading,07-01-19
Sector Update: Technology Stocks Edge Higher In Pre-Market Trade,07-01-16
Sector Update: Tech,07-01-16
"Thinking about trading options or stock in Apple, Deere, Kohl's, Micron Technology, or Wells Fargo?",07-01-19
Stocks Climb With S&P 500 at Intraday High After US-China Trade Tensions Ease,07-01-19
Google Reportedly to Compete With Apple's AirDrop Through Fast Share,07-01-19
Pac Crest hikes iPhone/cuts Watch estimates; leaked 6S photos show faster QCOM modem,07-01-15
"Apple returns fire at Spotify, citing app rules violation",07-01-16
Munster figures Apple needs half-billion to buy Tidal,07-01-16
China demand could cut Apple estimates - Citi,07-02-19
Sector Update: Top Tech Stocks Mostly Lower In Tuesday's Pre-Bell Trading,07-02-19
Citi: 5 reasons to buy Apple,07-02-18
Browser maker Opera files for $115M US IPO,07-02-18
Apple considering LG OLED investment,07-03-17
Sector Update: Technology Stocks Mainly Higher Ahead of the Open,07-03-17
"Apple could push OLED market share to 50%, says Trendforce",07-03-17
Sector Update: Most Leading Tech Stocks Edge Higher Pre-Bell Wednesday,07-03-19
"Thinking about trading options or stock in Apple, Amarin, BP, Cisco Systems, or Morgan Stanley?",07-03-19
Dow hits new record high; FAANG stocks slump,07-03-17
Markets Give Back Gains in Shortened US Session as Tech Stocks Retreat,07-03-18
Finance websites hit by glitch,07-04-17
Samsung joining the speaker race,07-04-17
Three holiday reads,07-04-16
U.K. PM candidate Johnson seeks tax on tech giants - Reuters,07-04-19
Market Chatter: Apple Asks Korea Fair Trade Commission Apple to Adopt Consent Decree,07-05-19
U.S. wading into Apple's EU tax appeal?,07-05-17
Pre-Market Briefing: US Equities Futures Off; Investors Eye Minutes From Fed Meeting,07-05-17
Market Chatter: US Government Said Seeking to Intervene in Apple's EU Tax Appeal,07-05-17
"Google, Apple App Purchases Reach $39 Bln in H1, Up 15% Year Over Year",07-05-19
Sector Update: Tech,07-05-17
Apple & Donate Life America Bring National Organ Donor Registration to iPhone,07-05-16
Sector Update: Technology Stocks Weaker Ahead of Session's Open,07-05-17
Sector Update: Top Tech Stocks Trade Lower Pre-Market Friday,07-05-19
"Should you buy stock in Apple, Barnes & Noble, Facebook, Fiat Chrysler Auto or Netflix?",07-05-18
"BlackBerry Halting Production of Classic Smartphone: U.S. Senate Also Said To Be Dropping BlackBerry for iPhones, Android Devices",07-05-16
Report: Next iPhone will start with double the storage,07-06-16
Apple switching to all OLED screens for next year's iPhones?,07-06-17
Sector Update: Tech,07-06-17
Market Chatter: Apple Plans to Use OLED Displays In All New iPhones Starting in H2 2018,07-06-17
Market Chatter: Apple Elminating 16GB iPhone,07-06-16
Sector Update: Technology Stocks in Negative Territory Pre-Bell,07-06-17
Smart speaker juggernaut Sonos files for IPO,07-06-18
Munster: Low iPhone expectations set Apple up for outperformance,07-06-16
Loop Capital boosts Apple target on second-half prospects,07-06-18
Oppenheimer Large Cap Revenue ETF (RWL) June Summary,07-06-17
Oppenheimer Global ESG Revenue ETF (ESGF) June Summary,07-06-17
"--Analyst Actions: Longbow Starts Apple at Buy, $125 PT",07-06-16
"Sonos Files for IPO, Seeks to Raise up to $100 Mln",07-06-18
"Qualcomm wants a court to block iPhone imports, sales",07-06-17
Qualcomm Files Patent Infringement Complaints Against Apple,07-06-17
MT Newswires After-Hours News Movers,07-06-17
OPTIONS: Option Implied Volatility increases for Large Tech,07-07-17
"Qualcomm Patent Claims vs. Apple Seen by BMO as 'Major Risk Factor' for Qualcomm, Not an Overhang for Apple",07-07-17
Sector Update: Technology Stocks Positive in Pre-Market Trade,07-07-17
Apple disputes Imagination Technologies partnership timeline,07-07-17
Market Chatter: Fitbit Gains Fueled by Nike Buyout Rumors,07-07-16
Market Chatter: Apple Inches Up; Drexel Hamilton Sees Better-than-Usual Supplier Trends in June,07-07-16
Jobs Data Send US Stocks Higher as Tech Recovery Adds Boost,07-07-17
Google Tests Play/Pause Tool Bar for Chrome,07-08-19
"Analyst Actions: Rosenblatt Downgrades Apple to Sell From Neutral, Shares Down 1.5% Pre-Bell",07-08-19
"Consumers Flock to This Summer's Must Have Tech Gadgets as Latest Digital Wallets, Smart Technology & Wearable Products Continue to Grow in Popularity & Functionality",07-08-15
Sector Update: Tech Giants Fall In Pre-Bell Monday Trade,07-08-19
"Thinking about buying stock in Apple, Aurora Cannabis, Oasmia Pharmaceutical, Sangamo Therapeutics, or Symantec?",07-08-19
Stocks to watch next week,07-08-17
"Rosenblatt cuts Apple to Sell, seeing 'fundamental deterioration'",07-08-19
Stocks Retreat for Second Day After Strong Jobs Report With Powell Testimony Eyed,07-08-19
WSJ: Apple wants suppliers to produce 85M-90M iPhone 6S units,07-08-15
Sector Update: Tech Stocks Tumble Monday,07-08-19
"VirnetX Wins Patent Appeal in Apple Case, Shares Jump",07-08-19
Sector Update: Tech Stocks Paring Losses Near Monday's Closing Bell,07-08-19
Close Update: US Stocks Slide as Strong US Jobs Report Dampens Investor Hopes for Steep Rate Cuts,07-08-19
Stocks End Down for Second-Straight Session on Fears of Smaller Rate Cuts by Fed,07-08-19
"Network-1 Technologies Soars 47% After-Hours as Apple Patent Litigation Gets Settled, Co. to Receive $25 Mln",07-08-16
iPhone optimism prompts Apple stock price target boost at J.P. Morgan,07-09-19
"Analyst Actions: JPMorgan Raises Apple's Price Target to $239 From $233, Reiterates Overweight Rating",07-09-19
MacBook Air and MacBook Pro Updated for Back-to-School Season,07-09-19
Sector Update: Tech Heavyweights Mostly Lower Pre-Market Tuesday,07-09-19
"Thinking about trading options or stock in Apple, Delta Air Lines, Intel, Roku, or Spirit Realty Capital?",07-09-19
"Thinking about buying stock in Apple, Black Box Corporation, Helen of Troy Limited, Neovasc Inc. or Twitter?",07-09-18
Invesco QQQ ETF (QQQ) June Summary,07-09-18
"Apple discontinues 12-inch MacBook, $999 MacBook Air",07-09-19
"Apple, Amazon, Facebook, Google set to testify in House panel hearing",07-09-19
"Apple's MacBook Air, Pro Updated Ahead of Back-to-School Season",07-09-19
Apple closes down 2%; China continues drawing attention,07-09-15
Apple loses market share for video viewers,07-09-17
IDC: PC sales fell 11.8% Y/Y in Q2,07-09-15
Apple starts China app development program,07-10-19
Pre-Market Briefing: US Equities Futures Eye Higher Open; Upbeat Jobs Report Lifts Dollar,07-10-17
Apple Opens First Accelerator In China To Spur App Development,07-10-19
Apple to Invest $920 Mln to Build Second Data Center in Denmark,07-10-17
Apple investing $921M in Denmark data center,07-10-17
Sector Update: Tech Heavyweights Gain In Wednesday's Pre-Bell Trade,07-10-19
Invesco S&P 500 Quality ETF (SPHQ) June Summary,07-10-18
Market Chatter: Apple's Market Share Shrinks in Movies Business,07-10-17
KeyBanc analyst expects OLED iPhone delays,07-10-17
Apple raised as 're-valuation' stock - Evercore,07-10-19
Sun Valley confab arrives as media/tech consolidation rolls on,07-10-19
BofAML raises Apple target on $8B AR potential,07-10-18
Analyst Actions: Bank of America Reiterates Apple Buy Rating; Lifts PT to $230 From $225,07-10-18
"Will the iPhone 8 cost $1,200?",07-10-17
--Analyst Actions: Apple Reiterated at Bank of American Merrill Lynch With Buy Rating; Price Target Lifted to $230 From $225,07-10-18
"Apple Advances as Speculation Mounts Latest iPhone Could Cost $1,200 or More",07-10-17
Apple combines Core ML and Siri teams,07-10-18
"Microsoft Unveils $399 Surface Go, the Smallest and Cheapest Surface Device",07-10-18
"Stocks End Higher on Powell's Comments That Fed Will ""Act as Appropriate"" to Grow Economy",07-10-19
Former Apple employee arrested for trade secret theft,07-10-18
Market Chatter: Apple Starts Exporting India-Manufactured iPhones to Europe,07-11-19
U.S. launches probe of French digital tax,07-11-19
"Market Chatter: Amazon Exceeding Apple and Spotify in Music Streaming Subscriptions, Report Says",07-11-19
Former Apple Employee Charged With Stealing Company's Autonomous Driving Secrets,07-11-18
OPTIONS: Large High Technology Option Implied Volatility,07-11-18
Apple Slapped With Patent Infringement Lawsuit in Arizona by Advanced Voice Recognition Systems,07-11-18
"US Companies' Q2 Results to Disappoint, S&P 500 EPS Seen Down for Seventh Quarter, Goldman Says",07-11-16
Apple could miss H2 iPhone estimates - Loop,07-11-19
Apple alters Japan iPhone contracts after antitrust warning,07-11-18
"Stock Move: Network-1 Technologies Up 17% Pre-bell, On Track For Record, Following Apple Patent Settlement",07-11-16
Market Chatter: Apple Reportedly to Retire iPhone SE2 and Possibly iPhone X and iPhone SE,07-11-18
Sector Update: Leading Tech Stocks Trade Higher Pre-Bell Thursday,07-11-19
"Should you buy stock in Apple, Salesforce, Facebook, Netflix or NVIDIA?",07-11-18
Apple extends service policies for first-gen iWatches with specific problem,07-11-17
Deutsche Bank says Street overestimating iPhone 8 sales potential,07-11-17
Respected tech analyst outlines Apple's fall products,07-11-18
Japan Fair Trade Commission Closes Probe into Suspected Antitrust Violations by Apple's Unit,07-11-18
"Apple's XR, XS hitting India next month?",07-11-19
Market Chatter: GoPro Jumps 13% - Reportedly to Launch New Hero 5 Camera Line Together With First Drone Product,07-11-16
Panic' as Apple works on next iPhone,07-12-17
Market Chatter: Apple Accepts Korea's Mobile Payment Service Kakao Pay,07-12-19
Apple's first China data center,07-12-17
Apple Watch glitch creates eavesdropping vulnerability,07-12-19
Pre-Market Briefing: US Equities Futures Near Unchanged as Yellen Testimony in Focus,07-12-17
Apple to Build First China Data Center to Comply With New Cyber Security Rules,07-12-17
Apple Deactivates Walkie-Talkie Feature on Apple Watch,07-12-19
Repeat: HP Leads US PC Shipments in Q2; Overall Shipments Exceed IDC Views,07-12-16
Market Chatter: Apple Restores Parental Control App OurPact,07-12-19
Apple Supplier Japan Display Receives $740 Mln Bailout Package,07-12-19
Apple disbands AR/VR headset team - report,07-12-19
Apple starts accepting PayPal as payment method,07-12-17
S&P 500 Components' Q2 EPS Seen Lower; RBC Notes Lack of Strong Underlying Trend,07-12-16
Apple Updates MacBook Pro with Faster Performance and New Features for Pros,07-12-18
Market Chatter: Apple Discontinues Development of AR/VR Headsets,07-12-19
Apple launching in-store HomeKit experiences ahead of HomePod launch,07-12-17
Sector Update: Most Leading Tech Stocks Advance Pre-Market Friday,07-12-19
"Apple updates MacBook Pro lineup, releases external GPU",07-12-18
"InvestorsObserver releases covered-call reports for Apple, Facebook, Snap Inc., Square Incorporated and Ulta Salon Cosmetics & Fragrance Inc.",07-12-17
"Apple trade offers an 18% return in 38 days, or find similar option trades on NetEase Inc., Textron Incorporated, Ralph Lauren, and CyberArk Software",07-12-16
BofAML expects iPhone shipments to drop 11M in FY17,07-12-17
Apple Upgrades MacBook Pro Notebook; Shares Up 1%,07-12-18
"Wix, Shutterfly gain as Apple ends Photo Print Products",07-12-18
"PayPal Shares Hit Record High as Apple Adds Co As Payment Option on App Store, iTunes",07-12-17
Stocks Rally With Dow Touching Intraday Record After Yellen Testimony,07-12-17
"Apple Updates MacBook Pro With Faster Speeds, Quieter Keyboard",07-12-18
Sector Update: Moderate Advance for Financial Stocks,07-12-17
Gartner: PC market had first Y/Y sales growth in six years,07-12-18
Apple Launches New Clean Energy Fund in China,07-12-18
Apple's dominance of profit almost complete,07-13-15
Apple Unveils $300 Mln Green Energy Fund in China,07-13-18
Sun Valley conference gets underway,07-13-17
"PC Shipments for Q2 Reflect Muted Global Demand With Some Pockets of Strength, BMO Says",07-13-17
UPS Study Reveals Opportunity for Canadian Businesses in Latin America,07-13-17
Apple launches clean energy fund in China,07-13-18
Amazon plans to improve Echo sound quality to compete with HomePod,07-13-17
Adobe to bring Photoshop to iPad,07-13-18
Market Chatter: Adobe Reportedly Plans to Debut Full Photoshop App For iPad,07-13-18
Pendrell Unit Gets Unfavorable Court Ruling in Patent Lawsuits Against Google and Apple,07-13-17
"SocGen upgrades Apple, hikes FQ3 iPhone estimates",07-13-15
Apple planning rear-facing 3D laser for future iPhone,07-13-17
Market Chatter: Apple Tax Probe in Ireland Expected to Conclude This Fall,07-13-16
"Stocks Gain as Retailers Rally on Target, Tech Sends Up Nasdaq",07-13-17
Sector Update: Tech Stocks Posting Small Declines,07-13-18
Apple Supports Malala Fund Expansion in Latin America,07-13-18
"Apple underinvesting in innovation, Bernstein's Sacconaghi says",07-13-18
Apple Advances After Speculation Mounts iPhone 8 to Feature Rear-Facing 3D laser for Augmented Reality,07-13-17
"Barclays analysts don't see iPhone 8 ""supercycle"" or OLED demand",07-13-17
"Sector Update: Tech Stocks Weaken, Ending Narrowly Lower",07-13-18
"Financials, Energy Shares Help Dow to Record High as Stocks Gain",07-13-17
Apple Pay launches in the U.K.,07-14-15
"Market Chatter: eBay Scores Record July Sales, Boosted by Amazon.com's Prime Day",07-14-17
Apple reportedly buys production equipment to avoid circuit board delays,07-14-17
Apple Up 2% - Creates First Original Show Titled 'Planet of the Apps',07-14-16
Apple Invests 'Tens of Millions' in Circuit Board Equipment to Meet iPhone 8 Production Demands,07-14-17
Close Update: Financials Lead U.S. Stocks Higher as Benchmarks Continue Rally,07-14-16
"S&P 500 Climbs 1.4% on Week to New Closing High, Led by Technology, Energy, Materials; Telecom Still Down",07-14-17
Eddy Cue on Apple's TV plans,07-15-16
Hong Kong Hang Seng Rises 0.20% Following Chinese Economic Reports,07-15-19
Sector Update: Technology Stocks Mostly Weaker In Pre-Market Trade,07-15-16
--Analyst Actions: Barclays Reiterates Apple Overweight Rating. Lowers PT to $115 from $121,07-15-16
Sector Update: Tech Majors Advance Pre-Market Monday,07-15-19
"Thinking about trading options or stock in Apple, Amazon, Facebook, Lululemon Athletica, or Micron Technology?",07-15-19
Equities Wobble in Early US Trading as Citigroup Results Weigh on S&P's Financial Sector,07-15-19
Apple Introduces The Best iPod touch Yet,07-15-15
Apple price target lowered at Barclays amid extended iPhone refresh cycle,07-15-16
Market Chatter: Apple Struggles With India Strategy as Key Sales Executives Depart,07-16-18
Big Tech under fire on Capitol Hill,07-16-19
Hong Kong Hang Seng Mixed After Q2 China GDP Report,07-16-18
Bloomberg: Apple loses key execs in India struggles,07-16-18
Market Chatter: Amazon Reportedly Faces EU Probe for Alleged Collection of Sales Data,07-16-19
Sector Update: Tech,07-16-18
Sector Update: Tech Giants Mostly Lower In Tuesday's Pre-Market Trade,07-16-19
Sector Update: Technology Stocks Higher in Pre-Market; Apple Reportedly Struggles With India Strategy as Key Sales Executives Depart,07-16-18
"Critical Alerts For Apple, Palo Alto Networks, CSX, TASER International and Five Below Inc. Released By InvestorsObserver",07-16-15
Spotify slides on Apple's podcast plans - report,07-16-19
Spotify Technology Drops Following Reports Apple Looking to Spend Money to Create Original Podcasts,07-16-19
Apple's App Store revenue nearly double Google's in 1H18,07-16-18
Sector Update: Late Selling Pressure Drags Tech Stocks to Session Loss,07-16-18
"--Analyst Actions: Goldman Sachs Raises Price Target on Apple to $187 From $171, Maintains Neutral Rating",07-17-19
Report says new iPhones all behind on production,07-17-17
Analyst Actions: Apple Gets Boost to Price Target From Goldman Sachs Even as Firm Warns of Slower App Store Growth,07-17-19
Sector Update: Leading Tech Stocks Mostly Lower In Wednesday's Pre-Market Trading,07-17-19
Market Chatter: Apple Reportedly Set to Begin Trial Production of AirPods in Vietnam,07-17-19
Apple production testing AirPods in Vietnam - NAR,07-17-19
Stocks Treading Water as Wall Street Heads Into Earnings Season,07-17-17
Midday Update: Wall Street Firms as Earnings Season Accelerates,07-17-17
"Subway testing mobile payments, iPhone preorders",07-17-17
Deutsche Bank raises Apple price target,07-17-17
"Market Chatter: Taiwan Semiconductor Expected to Post Revenue Growth in Q3, Q4; Shares Erase Earlier Loss",07-17-18
"Analyst Actions: Deutsche Bank Ups Apple Price Target to $132, Keeps Hold",07-17-17
Hong Kong Hang Seng Up 0.21%; Extends Gains To Seventh Day Of Trading,07-18-17
"Hong Kong Hang Seng Slips in Afternoon Trading, Finishes Off 0.23%",07-18-18
Analyst Actions: Raymond James Upgrades Apple to Outperform From Market Perform,07-18-19
Firm leaves Apple sidelines on 5G confidence,07-18-19
Sector Update: Most Tech Heavyweights Trade Lower Pre-Bell Thursday,07-18-19
Neonode's AirBar Now Available on MacBook Air,07-18-17
Analyst Actions: Cirrus Logic Slides More Than 3.5% After Barclays Downgrade to Underweight,07-18-17
"Thinking about trading options or stock in Apple, Facebook, Honeywell, Square, or Tesla?",07-18-19
"Investors: Options trade reports for Apple, Bank of America, Netflix, NVIDIA and SodaStream include returns over 20%",07-18-17
Alphabet's Google Fined $5 Billion for European Antitrust Violations Over Search Engine,07-18-18
Update: Alphabet Says Will Appeal $5 Bln Fine for European Antitrust Violations Over Search Engine,07-18-18
Berkshire Hathaway Shares Jump in Early Trading as Repurchase Program Makes Stock Attractive,07-18-18
Apple suggests new approach to songwriting royalties,07-18-16
Market Chatter: Apple Proposes in Govt Filing to Simplify Complex Songwriting Royalties; Takes Aim at Spotify,07-18-16
Fitbit CEO Confident New Smartwatch Will Deliver,07-18-17
Sector Update: Tech Stocks Pacing Monday Market Advance,07-18-16
Stocks End Higher After Dovish Interest Rate Comments by NY Fed Chief,07-18-19
Isabel Ge Mahe Named Apple’s Managing Director of Greater China,07-18-17
Apple names managing director for China,07-19-17
"Pre-Market Briefing: US Equities Futures Mixed, Nasdaq Higher; Dollar Regains Some Ground",07-19-17
Market Chatter: Qualcomm Faces Antitrust Allegations by Four Assemblers of Apple's iPhone,07-19-17
Apple Names Isabel Ge Mahe as Managing Director for Greater China,07-19-17
63% of all iPhones ever sold remain in use,07-19-17
Sector Update: Technology Stocks Higher Before Opening Bell,07-19-17
Sector Update: Leading Tech Stocks Mostly Lower Pre-Market Friday,07-19-19
Apple grew Q3 app sales - BofAML,07-19-19
JPMorgan drops Q4 iPhone shipment expectations,07-19-17
My Size Launches Clothes Sizing App,07-19-17
Apple loses last Siri cofounder and search chief,07-19-18
"--Analyst Actions: Apple's PT Lifted to $180 From $175 at Nomura, Neutral Rating Reiterated on Low Expectations of Next IPhone Cycles",07-19-19
Apple Pay goes live in France,07-19-16
Apple Launches Mobile Payment Platform Apple Pay in France,07-19-16
"BankMyCell Report Says Apple's Brand Retention Lowest Since 2011, iPhone Owners Switching to Samsung",07-19-19
Qualcomm Sues Apple in Germany Over Battery Technology,07-19-17
Market Chatter: Apple's iPhone Could Face Ban in Iran,07-19-16
"Close Update: Nasdaq, S&P Hit Record Highs But IBM Weighs on Dow",07-19-17
"Equities Rally on Banking and Tech Strength as Nasdaq, S&P Hit Records",07-19-17
Global Payments Offers Apple Pay to Hong Kong Merchants,07-20-16
Sector Update: Technology Stocks Higher Before the Bell,07-20-17
"Apple, Tyson Foods, Vmware, TASER International, and Lockheed Martin Corporation and more offer option-trading opportunities that offer returns of more than 20%",07-20-16
"Apple Watch, Fitbit, and Sonos in the Chinese tariff talks",07-20-18
"Manchester United Launches MUTV Network on Amazon Fire, Roku, Apple TV and Xbox",07-20-18
Midday Update: Wall Street Reverses Opening Losses,07-20-18
Apple reportedly working on electric car battery project,07-20-17
Apple up 2.2% amid flurry of bullish pre-earnings notes,07-20-15
Market Chatter: Apple Working With Chinese Manufacturer To Develop Electric Car Batteries,07-20-17
Apple gets deadline to comply with Indian telecom regulation,07-20-18
Apple's iPhones May Be Banned in India over Government's Anti-Spam App,07-20-18
Notable earnings after Tuesday’s close,07-20-15
Apple direct beneficiary of Pokémon Go success,07-20-16
Vice President Ahrendts Angela J Sells $3.6M of AAPL on 7/18/16-7/19/16,07-20-16
Analyst Actions: Apple's Price Target Cut to $116/Share by BMO; Firm Cuts Fiscal Q3 Estimates on Reduced Margin View,07-21-16
Sector Update: Technology Stocks On Track to Open Mostly Lower,07-21-17
Tech lobbying group backs Apple in Qualcomm dispute,07-21-17
Market Chatter: Pandora Media Said to Have Rejected Offer From Liberty Global; Shares Rise 3%,07-21-16
Intel Files Complaint Against Qualcomm with FTC,07-21-17
Deirdre O’Brien Named Apple’s Vice President of People,07-21-17
"Apple, Google, Facebook spent record amounts lobbying Washington",07-21-17
Apple announces new VP of People,07-21-17
Apple Watch sales down 55% Y/Y,07-21-16
Apple Dips After IDC Says Apple Losing Share to Samsung in Smartwatch Market,07-21-16
Apple Reports Record Third Quarter Results,07-21-15
"Apple beats estimates, guides light; shares fall",07-21-15
Apple declares $0.52 dividend,07-21-15
"Apple -7%; FQ3 gross margin tops guidance, China sales a strong point",07-21-15
After Hours Gainers / Losers,07-21-15
"Apple's call: Watch sales, iPhone/iPad inventories, China, forex discussed",07-21-15
--Analyst Actions: Morgan Stanley Raises Price Target on Apple to $247 From $231; Overweight Maintained,07-22-19
Sector Update: Tech,07-22-16
Sector Update: Technology Stocks Mainly Flat in Pre-Market Trade,07-22-16
