headlines,date
"Financialinsiders.com Earnings Recap Week Ending September 21st, 2018",09-21-18
"S&P 500 Movers: Adobe Systems Jumps 7%, Leads Gainers; Netflix Slips 5%",09-21-16
Market Chatter: Netflix Drops More Than 4% Amid Fresh Concerns of Weak Subscriber Growth,09-21-16
Netflix lower after Emmys haul falls short,09-21-15
Manchester United Gains 3% After CEO Says Expects Tech Firms to Bid for Soccer Broadcast Deal,09-21-17
Chairman of the Board Hastings Reed Exercises & Sells $8.3M of NFLX on 9/20/16,09-21-16
BMO Overweight on 'attractive' new Communications sector,09-21-18
"As more stocks act in lock-step, Goldman eyes outsized gains for select 25",09-21-15
"HBO tops Netflix, Amazon at the Emmys",09-23-19
AT&T's HBO Scores the Most Wins in the 2019 Emmy Awards,09-23-19
Market Chatter: Netflix in Talks to Produce Local TV Content in Spain; Shares Rise 1% in Pre-Market Trading,09-23-15
US Stocks Futures Point to Modest Open as Oil Helps Offset China Economy Fears,09-23-15
Sector Update: Consumer,09-23-15
Sector Update: Consumer Stocks Mainly Unchanged Pre-Bell,09-23-15
"Thinking about trading options or stock in Broadcom, Bank of America, Bristol-Myers Squibb, Netflix, or Roku?",09-23-19
"Covered Call Alerts For Netflix, Dollar Tree, Valero, Whole Foods Market and Juno Therapeutics Released By InvestorsObserver",09-23-15
Do You Know When You Were Hooked? Netflix Does,09-23-15
Fourth Quarter Box Office Set for 'Star Wars' Boost But Wedbush Still Sees 2019 Overall Decline,09-23-19
"Stocks Ended Little Changed Over US-China Trade Comments, Weak European Data",09-23-19
Chairman of the Board HASTINGS REED Exercises & Sells $9.2M of NFLX on 9/21/15,09-23-15
"Wells starts media look high on Disney, lukewarm on Netflix",09-23-19
Director Barton Richard N Files To Sell $1.7M of NFLX on 9/21/16,09-23-16
Netflix turns negative for the year,09-24-19
"Risky business: Apple seeks streaming success without violence, sex",09-24-18
"--Analyst Actions: Pivotal Research Slashes Price Target on Netflix to $350 From $515, Maintains Buy Rating",09-24-19
Analyst Actions: Wells Fargo Starts Netflix at Market Perform With $288 Price Target,09-24-19
"--Analyst Actions: Pivotal Research Slashes PT on Netflix to $350 From $515, Maintains Buy Rating; Stock Down More Than 1% Premarket",09-24-19
Summer slump continues for Netflix,09-24-19
"S&P 500 Movers: Endo International Falls 7%, Leads Losers; Newmont Mining Up 6%",09-24-15
Netflix unveils virtual reality app,09-24-15
"Shares Slide on Possible Impeachment Inquiry, Hawkish Trump Remarks on China Trade Dispute",09-24-19
"Thinking about trading options or stock in Walt Disney Co, Facebook, Microsoft, Netflix, or Procter & Gamble?",09-25-19
"Thinking about buying stock in Amarin Corporation, Facebook, General Electric, Netflix or Pandora?",09-25-18
"S&P 500 Movers: Quest Diagnostics Tumbles 9%, Leads Losers; Genuine Parts Adds 6%",09-25-17
Netflix falls after FX+ expands,09-25-17
"Stocks End Higher After Trump Says US, China Could Reach Trade Deal",09-25-19
"Update: AT&T Has No Plans to Sell DirecTV, Pays Back Term Loan; HBO Max May Come at 'Slightly Higher' Price",09-25-19
Trimble Expands Portfolio of OEM Products for High-Accuracy Direct Georeferencing on Unmanned Aerial Vehicles,09-26-17
"Thinking about trading options or stock in Apple, Goldman Sachs, Netflix, Roku, or Tesla?",09-26-19
ICE announces launch of FANG-based tech index,09-26-17
Star-Orion South Diamond Project test work progress towards Updated Feasibility Study,09-26-16
Analyst Actions: Wells Fargo Initiates Coverage on Netflix with Outperform Rating and $230 PT,09-27-17
Netflix makes the cut in Wells Fargo future of tech call,09-27-17
"--Analyst Actions: JPMorgan Raises Netflix PT to $125 vs $116, Reiterates Overweight Rating",09-27-16
"Stocks Gain in US Intraday as Tech, Telecoms Lead Advancers",09-27-16
"Option-trading opportunities on American Airlines, Bed Bath and Beyond, General Motors, Netflix, and AT&T",09-28-18
"Netflix Licenses Global Streaming Rights For ""COLONY"" From Legendary Television And Universal Cable Productions",09-28-15
Jane The Virgin And Zoo Coming To Netflix Members Around The World,09-28-15
Netflix's latest content moves,09-28-15
Netflix makes commitment to Canadian production,09-28-17
Dish Network announces multi-room Netflix 4K,09-29-17
Dish Rolls Out Whole-Home 4K Netflix Experience,09-29-17
"InvestorsObserver releases covered-call reports for Netflix, NXP Semiconductors, Ambarella, Murphy Oil Corporation and eBay",09-30-16
"California makes toughest net neutrality law, and DOJ sues",09-30-18
"Market Chatter: Google, Microsoft Reportedly Agree to End Long-Running Patent Battle",10-01-15
Netflix content expected to dazzle in 2019,10-01-18
"Thinking about trading options or stock in Alibaba, Microsoft, Netflix, Paypal, or Wells Fargo?",10-01-19
Kids are a big factor for Netflix,10-01-15
Appeals court largely upholds net neutrality dereg,10-01-19
Streaming survey says Netflix will be fine,10-02-19
Analyst Actions: Goldman Sachs Reiterates Netflix Buy Rating; Lowers PT to $470 From $490,10-02-18
Italy probes Netflix over tax evasion,10-03-19
Netflix inks movie deal in Italy,10-03-19
"S&P 500 Movers: Cognizant Technology Solutions Jumps 6%, Leads Gainers; Transocean Slides 6%",10-03-16
Report: Four trade groups sue over California net neutrality,10-03-18
Netflix earnings on the radar of analysts,10-03-19
"Market Chatter: Amazon, Disney in Dispute Over Advertising Space on Fire TV Apps",10-03-19
Market Chatter: Netflix Gains More Than 4% Amid Takeover Talk,10-03-16
Sector Update: Consumer Stocks Trend Lower Through Monday Session,10-03-16
Evercore points to strong Netflix download data,10-04-18
Wall Street Poised for Slightly Higher Open as Global Stock Markets Advance,10-04-16
UBS sees U.S. momentum for Netflix,10-04-17
"Thinking about trading options or stock in Activision Blizzard, Delta Air Lines, Micron Technology, Netflix, or Roku?",10-04-19
Disney bans ads for Netflix - WSJ,10-04-19
Netflix rises amid report of global usage bounceback,10-04-19
"Market Chatter: Netflix Ads Banned on Walt Disney Co.'s TV Platforms, Excluding ESPN",10-04-19
Market Chatter: Data Reportedly Point to Global Growth at Netflix,10-04-19
"Analyst Actions: UBS Ups Netflix Price Target to $225, Keeps Buy Rating - Stock Up 2.8%",10-04-17
Netflix leases all of Hudson Pacific Properties' EPIC office tower in Hollywood,10-04-18
Equities Build on Rallies in US With More Record Highs,10-04-17
Netflix Signs Lease For All of Hudson Pacific Properties' EPIC Office Tower,10-05-18
Picture this: Netflix signs deal with luxury theater chain,10-05-16
"Research Report on CATV Systems Equities -- Netflix, Liberty Global, Liberty Global PLC, and Discovery Communications",10-05-16
Netflix increases streaming service prices,10-05-17
Netflix Raises Prices For US Subscribers,10-05-17
"Market Chatter: Netflix Up More Than 3%, Inks Deal with iPic Entertainment to Show Movies In Theater as They Are Released Online",10-05-16
The 11 words that sent Netflix up 8%,10-05-16
"S&P 500 Movers: IPG Photonics Sinks 12%, Leads Losers; General Electric Adds 3%",10-05-18
"S&P 500 Movers: Navient Tumbles 12%, Leads Losers; Biogen Adds 4%",10-05-17
Mid-Day Update: Wall Street Slumps After Mixed Jobs Data,10-05-18
"Stocks Stem Two Days of Declines in US Intraday With Data, Oil Prices Aiding Rally",10-05-16
Sector Update: Mixed Close for Consumer Stocks Wednesday,10-05-16
Equities Rally as S&P Posts Longest Stretch of Record Highs in 20 Years,10-05-17
Netflix price hike should aid rising content costs but subs must stick around,10-06-17
"Should you buy stock in Bank of America, 3D Systems, Netflix, JP Morgan Chase, or Twitter?",10-06-17
"Analyst Actions: Netflix Shares Touch New Record; Oppenheimer Lifts PT, Citing Monthly Plan Price Increases",10-06-17
WSJ: Amazon's critical darling has under 1M viewers,10-06-17
Market Chatter: Amazon's Recent Transparent Series Net Fewer Than 1 Mln Viewers,10-06-17
"S&P 500 Posts 1.2% Weekly Gain Amid String of New Highs; Materials, Financials, Consumer Discretionary Lead",10-06-17
"Close Update: Labor Market Report, North Korea Weighs on Wall Street",10-06-17
"Analyst Actions: Evercore ISI Cuts Netflix Price Target to $300 From $380, Maintains In Line Rating",10-07-19
Netflix international growth seen as outpacing guidance,10-07-15
Evercore reels in price target on Netflix,10-07-19
"Market Chatter: Netflix CEO Says Prospect of Entering China ""Doesn't Look Good""",10-07-16
Walmart to boost video-on-demand service Vudu,10-08-18
Playing a split Congress,10-08-18
Wall Street Sees Stumble at Open as Markets Eye China and Italy,10-08-18
"Thinking about buying stock in Canopy Growth Corp, Etsy Inc., Netflix, Square Inc. or World Wrestling Entertainment?",10-08-18
Invesco QQQ ETF (QQQ) September Summary,10-08-18
Oppenheimer's Price Target on Netflix Valued at $410 on 111% Increase of Netflix App Downloads in India,10-08-19
Netflix hiking prices by $1/month; shares +3.1%,10-08-15
Netflix Turns Up 2% After Co Says It's Raising Prices on Most Popular Streaming Subscription,10-08-15
Winners from Piper Jaffray's teenager spending survey,10-08-19
Market Chatter: US Trade Deals Locking in Current Tech Regulation in Trade Deals,10-08-19
Netflix to make big move in New Mexico,10-08-18
"HBO launching stand-alone service in Latin America, Caribbean",10-08-15
Netflix in Talks to Buy ABQ Studios Amid $1 Bln Spend Planned in New Mexico,10-09-18
Rosenblatt trims Netflix price target amid intense competition,10-09-19
New math on Netflix after price hike,10-09-15
OPTIONS: Straddle Prices for Companies Reporting Financial Results the Week of October 12,10-09-15
"Facebook, Spotify, Alphabet Named RBC's Top Large-Cap Long Investments Among Internet Stocks",10-09-18
"FinancialInsiders.com Start of Week News October 9th, 2017",10-09-17
"Thinking about buying stock in Apple, Amazon.com, Alibaba, Facebook or Netflix?",10-09-18
"Critical Alerts For Netflix, Petrobras, Avon Products, Denbury Resources and 3D Systems Released By InvestorsObserver",10-09-15
"Analyst Actions: Monness Crespi Hardt Cuts Netflix's Price Target to $340 From $440, Reiterates Buy Rating",10-09-19
"Stocks Advance as Tech Sector Rallies Amid China Deal Optimism, Oil Futures Gain",10-09-19
"Analyst Actions: Rosenblatt Lowers Netflix's Price Target to $265 From $330, Reiterates Neutral Rating",10-09-19
"Week-Ahead Calendar of Economic Events and Major Earnings Reports: October 12-16, 2015",10-09-15
Netflix heads to Canada,10-10-17
Snap launches Originals daily shows,10-10-18
"--Analyst Actions: Deutsche Bank Begins Coverage of Netflix with Sell Rating, Sets PT at $90",10-10-16
Hard hats on for Netflix earnings,10-10-19
"Analyst Actions: Goldman Sachs Cuts Netflix's Price Target to $360 From $420, Reiterates Buy Rating",10-10-19
Netflix lower after Deutsche Bank warns,10-10-16
"Thinking about trading options or stock in Walt Disney Co, JPMorgan Chase, Microsoft, Netflix, or Roku?",10-10-19
Live TV not a priority at Netflix,10-10-18
"Netflix Invests $400 Mln Into Creating Production Base in Canada, First Outside US",10-10-17
AT&T plans new streaming service for late 2019,10-10-18
"Conference: AT&T's new VOD service to build from HBO, add Warner library",10-10-18
Consumer favorites hit by market tremors,10-10-18
"Early premarket losers include SQ, AMZN, NFLX",10-11-18
"Netflix Confirms A New, Mexican Original Series Created And Directed By Manolo Caro",10-11-16
Wedbush boosts Apple on 100M sub target for TV Plus,10-11-19
"Research Report on Freeport-McMoRan, Sirius XM, Southwestern Energy, Netflix, Visa, and Exxon – Thorough Fundamental Analysis, Calculating Forward Movement",10-11-17
Netflix lands Amazon exec for global public policy post,10-11-17
Tech lunch break: Recovering from the fall,10-11-18
Citi upgrades Netflix after tech rout,10-12-18
Analyst Actions: Citigroup Upgrades Netflix to Buy From Neutral,10-12-18
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,10-12-15
Teenagers pick their favorite brands,10-12-17
"Analyst Actions: Netflix Price Target Raised To $135 At Morgan Stanley, Reiterated Overweight",10-12-15
"Analyst Actions: Stifel Cuts Netflix Price Target to $395 from $406, Keeps at Buy - Stock Soars 5%",10-12-18
US Benchmarks Pare Weekly Plunge With Friday Recovery as Tech Shares Surge,10-12-18
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,10-13-15
Netflix up after price target increase to new Street high,10-13-17
"Analyst Actions: Netflix Climbs to Record High After Goldman Sachs Raises PT to $235, Says Expects Better-than-Expected Subscriber Numbers",10-13-17
Stocks Climb to New Records in US as Technology Sector Leads Gains,10-13-17
"Midday Update: Stocks Bolstered by Upbeat Consumer Sentiment, Retail Sales",10-13-17
Netflix reportedly signs Chris Rock to record stand-up deal,10-13-16
Notable earnings after Wednesday’s close,10-13-15
OPTIONS: Straddle Prices for Companies Reporting Financial Results this Week,10-14-15
Netflix Secure in Post-Earnings Widening Pattern - Adds to Earnings-Driven After-Hours Gains and Declines in Next-Day Trade,10-14-15
"--Analyst Actions: Morgan Stanley Cuts Price Target on Netflix to $400 From $450, Maintains Overweight Rating",10-14-19
Stocks to watch next week,10-14-17
"InvestorsObserver releases covered-call reports for Netflix, JetBlue, GW Pharmaceuticals, Ulta Salon Cosmetics & Fragrance Inc. and Delta Airlines",10-14-16
Netflix Has Room for Growth Even as Morgan Stanley Cuts Price Target Amid 'More Conservative Approach',10-14-19
"Analyst Actions: Raymond James Cuts Netflix Price Target to $415 From $450, Maintains Strong Buy Rating",10-14-19
"Disney, Apple Streaming Services Q4 Launch May Hurt Netflix, Amazon Engagement, MoffettNathanson Says",10-14-19
Market Chatter: CBS CEO Expects to Strike TV Content Deal With Apple: Bloomberg,10-14-15
Market Chatter: Netflix Said to Strike $40 Mln Deal For Two New Comedy Specials With Chris Rock,10-14-16
Standouts from the Piper Jaffray teen survey,10-14-16
"Earnings Reaction History: Netflix Inc., 33.3% Follow-Through Indicator, 16.0% Sensitive",10-14-15
Hulu expands device list with 4K video support,10-14-19
Netflix Releases Third-Quarter 2015 Financial Results,10-14-15
"Netflix misses by $0.01, misses on revenue",10-14-15
"--Netflix Q3 Revenue at $1.74 Bln, vs. Street View of $1.75 Bln; EPS at $0.07, vs. Street Est. of $0.08 - Shares Cratering 13% in Early After-Hours",10-14-15
"--Netflix Guides Q4 EPS at $0.02, vs. Street Est. of $0.03",10-14-15
"NFLX, Q3, Operating Metrics Released",10-14-15
Netflix Q3 Results Narrowly Miss Expectations - Shares Slump 9%,10-14-15
Netflix lower after U.S. subscriber growth misses targets,10-14-15
Close Update: US Stocks Closed Little Changed Post-Trade Talks as Investors Look Toward Q3 Earnings Season,10-14-19
MT Newswires After-Hours News Movers,10-14-15
Earnings season kicks off,10-15-19
"Stocks Rebound From Wal-Mart Sell-Off; Core-CPI, Initial Claims Beat Estimates",10-15-15
Premarket Gainers / Losers as of 9:10 am,10-15-15
"Thinking about trading options or stock in Delta Air Lines, Microsoft, Netflix, NVIDIA, or Tesla?",10-15-19
"Thinking about buying stock in Apple, Amazon.com, Facebook, Google Inc. or Netflix?",10-15-18
High-flying PTs on Netflix reeled in,10-15-18
"Stock Indexes Lower in Early Trading Monday on Concerns About Saudi Arabia, China Trade",10-15-18
"Analyst Actions: Goldman Sachs Cuts Netflix's Price Target to $430 From $470, Reiterates Buy Rating",10-15-18
"S&P 500 Movers: Seagate Technology Tumbles 14%, Leads Losers; Baxalta Up 5%",10-15-15
Never boring: Netflix earnings on tap for Monday,10-15-16
Midday Update: Stocks Bounce Back as Upbeat Earnings Overshadow Economic Data,10-15-15
"Analyst Actions: Netflix Price Target Raised To $125 At Needham, Reiterated at Buy",10-15-15
Stock Move: Netflix Fall More Than 7%; Q3 Results Narrowly Miss Expectations,10-15-15
"Analyst Actions: Raymond James Trims Netflix's Price Target to $400 From $445, Reiterates Outperform Rating",10-15-18
"Analyst Actions: Netflix Price Target Raised To $145 At MKM Partners, Reiterated Buy",10-15-15
Netflix Holds Historical Pattern of Adding to Post-Market Earnings Moves in Follow-on Regular Session,10-15-19
Netflix earnings preview,10-15-18
"Close Update: Stocks Rally on Banking Earnings, S&P 500 Touches 8-Week High",10-15-15
Netflix Q3 2019 Earnings Preview,10-15-19
Notable earnings after Tuesday’s close,10-15-18
Notable earnings after Monday’s close,10-15-17
Netflix releases first original film,10-16-15
OPTIONS: Straddle Prices for Companies Reporting Financial Results This Week,10-16-17
"Pre-Market Briefing: US Equities Futures Flat to Higher; Oil Surges on Kurdish, Iraqi Tensions",10-16-17
Netflix Historically Favors Short Play off Earnings-Driven After-Hours Moves,10-16-17
"Market Chatter: Baidu's Streaming Service iQiyi Said Picking BofA, Credit Suisse, Goldman Sachs for US IPO",10-16-17
Netflix Releases First Original Feature Film,10-16-15
Sector Update: Tech,10-16-15
Sector Update: Technology Stocks Mixed Pre-Market,10-16-15
US Stocks Seen Opening Unchanged to Lower Amid Mixed Earnings,10-16-15
"Stocks Futures Indicate Record Highs at Open as Manufacturing Index Surprises, Oil Snaps Higher",10-16-17
Sector Update: Consumer Stocks Mixed Pre-Bell,10-16-15
"Should you buy stock in Apple, Freeport-McMoRan, International Business Machines, Marriott International or Netflix?",10-16-17
Analyst Actions: Morgan Stanley Lowers Netflix PT To $450,10-16-18
Netflix Historically Adds to Earnings-Driven After-Hours Moves in Next Day's Regular Session,10-16-18
"Earnings Reaction History: Netflix Inc., 36.4% Follow-Through Indicator, 8.3% Sensitive",10-16-18
"Earnings Reaction History: Netflix Inc, 41.7% Follow-Through Indicator, 7.2% Sensitive",10-16-19
Viacom Sues Netflix for Poaching Production Executive,10-16-18
"Earnings Reaction History: Netflix Inc., 54.5% Follow-Through Indicator, 11.5% Sensitive",10-16-17
Netflix Releases Third-Quarter 2019 Financial Results,10-16-19
Netflix Releases Third-Quarter 2018 Financial Results,10-16-18
"Netflix EPS beats by $0.42, revenue in-line",10-16-19
"--Netflix Guides for Q4 EPS of $0.51, vs. Street Est. of $0.85; Revenue Seen at $5.44 Billion, vs. Consensus of $5.51 Billion",10-16-19
"--Netflix Posts Q3 EPS of $1.47, vs. Street Est. of $1.05; Revenue at $5.24 Billion, vs. Consensus of $5.24 Billion",10-16-19
"Netflix beats by $0.21, revenue in-line",10-16-18
"--Netflix Posts Q3 Revs of $3.99 Bln, in Line with Est.; EPS at $0.89, vs. Street View of $0.68",10-16-18
"--Netflix Reports Total Q3 Paid Streaming Subscriber Additions of 6.8 Million, vs. Company Guidance of 7 Million",10-16-19
Netflix Releases Third-Quarter 2017 Financial Results,10-16-17
--(NFLX) NETFLIX INC Q3 EPS $1.47,10-16-19
"--Netflix Q3 U.S. Net Subscriber Adds at 1.09 Mln, vs. Est. of 0.65 Mln; International Subscriber Adds at 5.87 Mln, vs. Est. of 4.35 Mln",10-16-18
"--Netflix Sees Q4 Revs at $4.199 Bln, vs. Street View of $4.23 Bln; EPS Seen at $0.23, vs. Street Est. of $0.49, if Comparable",10-16-18
--Netflix Sees Q4 Net Subscriber Additions at 9.4 Mln,10-16-18
--Netflix Guides for 7.6 Million Global Paid Net Additions in Q4; Includes 0.6 Million in US and 7 Million International,10-16-19
--(NFLX) NETFLIX INC Q3 EPS $0.89,10-16-18
Netflix soars after strong subs growth guidance,10-16-18
"Netflix misses by $0.03, beats on revenue",10-16-17
Netflix Q3 EPS Beats Expectations - Stock Up 8% After-Hours,10-16-19
"--Netflix Q3 Revenue at $2.98 Bln, vs. Street Est. of $2.97 Bln; EPS at $0.29, vs. Est. of $0.32",10-16-17
"Netflix Q3 Earnings Beat Estimates, Revenue In-Line, Sets Q4 Guidance - Stock Surges 13% After-Hours",10-16-18
All-time high for Netflix after subscriber growth shines,10-16-17
"--Netflix Guides for Q4 Revenue at $3.274 Bln, vs. Street Est. of $3.155 Bln; EPS Seen at $0.41, vs. Est. of $0.34",10-16-17
Netflix +10.7% as profits jump amid solid growth,10-16-19
Netflix Shares Firm - Q3 EPS Misses Street But Global Memberships Jump 49%,10-16-17
Netflix Q3 EPS Misses by $0.03 but Revenue Squeaks By Estimates; Guides Q4 Results Above Street Views,10-16-17
"NFLX, Q3, Operating Metrics Released",10-16-17
"IBM, NFLX and AA among after hour movers",10-16-19
Notable earnings after Monday’s close,10-16-16
After Hours Gainers / Losers (10/16/2018),10-16-18
"Research Alert: CFRA Keeps Buy Opinion On Shares Of Netflix, Inc.",10-16-19
Forecast Report: NFLX,10-16-17
MT Newswires' After-Hours Trading Range Analysis: NFLX,10-16-17
MTNewswires After-Hours News Movers,10-16-18
MT Newswires After-Hours News Movers,10-16-19
Netflix says competition's OK in a growing streaming pie,10-16-19
MT Newswires After-Hours News Movers,10-16-17
"MT Newswires' After Hours Watch List: IMDZ, SAVE, NFLX, VICL",10-16-17
Update: Netflix Shares Eye Record Pre-Bell; Plans to Spend up to $8 Bln on Content in 2018,10-17-17
Netflix Third-Quarter Earnings Ahead of Forecast While Subscriber Growth Limits Revenue to In-Line,10-17-19
Pre-Market Briefing: US Equities Futures Flat to Lower; Boeing Rival Bombardier Strikes Deal With Airbus,10-17-17
Netflix Beats on Third Quarter Earnings as Membership Volume Exceeds Expectations,10-17-18
Netflix Consistently Adds to Earnings-Driven After-Hours Declines and Gains in Follow-On Regular Session,10-17-16
"--Analyst Actions: RBC Cuts Price Target on Netflix to $420 From $450, Maintains Outperform Rating",10-17-19
"Sell-side on Netflix: Enjoy the bounce, but concerns remain",10-17-19
"Analyst Actions: Netflix Price Target From Morgan Stanley Boosted to $475 From $450, Overweight Maintained",10-17-18
"--Analyst Actions: MoffettNathanson Cuts Price Target on Netflix to $210 From $220, Maintains Neutral Rating",10-17-19
"Analyst Actions: Netflix Price Target From RBC Raised to $450 From $440, Outperform Rating Maintained",10-17-18
US Futures Fall Ahead of Fed Minutes,10-17-18
--Analyst Actions: BofA/Merrill Lynch Raises Netflix PT to $440 From $410,10-17-18
Analyst Actions: RBC Raises Netflix PT to $250 From $210 on Strong Q3; Shares Rise in Pre-Market,10-17-17
Analyst Actions: KeyBanc Cuts Netflix to Sector Weight From Overweight,10-17-18
Sector Update: Consumer,10-17-18
"--Analyst Actions: Pivotal Boosts Price Target on Netflix to $400 From $350, Maintains Buy Rating",10-17-19
Wall Street Sees Downbeat Session Ahead of Fed Minutes,10-17-18
Sector Update: Consumer,10-17-19
Premarket Gainers as of 9:05 am (10/17/2018),10-17-18
India considers streaming censorship,10-17-19
Sector Update: Consumer Stocks Flat To Lower Early Wednesday,10-17-18
Wall Street resets targets on Netflix after subscriber growth dazzler,10-17-17
"Analyst Actions: Guggenheim Cuts Netflix's Price Target to $400 From $420, Keeps Buy Rating",10-17-19
"Analyst Actions: Wells Fargo Lifts Price Target on Netflix to $308 From $288, Maintains Market Perform Rating",10-17-19
Wall Street Sees Cautiously Higher Open on Draft Brexit Deal,10-17-19
"Analyst Actions: Macquarie Downgrades Netflix to Neutral From Outperform, Cuts Price Target to $325 From $375",10-17-19
"Analyst Actions: Nomura Raises Netflix's Price Target to $330 From $310, Reiterates Neutral Rating",10-17-19
"NFLX, ACB among top premarket gainers",10-17-19
Sector Update: Leading Consumer Stocks Trade Higher Pre-Bell Thursday,10-17-19
Netflix +10% as analysts reset targets,10-17-18
"Thinking about trading options or stock in Apple, Alibaba, Citigroup, Microsoft, or Netflix?",10-17-19
"Option-trading opportunities on Alibaba, Canopy Growth Corp, Micron, Netflix, and Tesla Motors",10-17-18
"Analyst Actions: BofA Merrill Lynch Lowers Price Target on Netflix to $426 From $450, Reiterates Buy Rating",10-17-19
"Analyst Actions: Cowen Cuts Netflix's Price Target to $415 From $435, Reiterates Outperform Rating",10-17-19
"Analyst Actions: Bernstein Cuts Netflix's Price Target to $422 From $450, Reiterates Outperform Rating",10-17-19
"Analyst Actions: Piper Jaffray Cuts Price Target on Netflix to $400 From $440, Keeps Overweight Rating",10-17-19
"Analyst Actions: Canaccord Genuity Lifts Netflix Price Target to $470 From $450, Reiterates Buy Rating",10-17-18
"Analyst Actions: Citigroup Raises Netflix Price Target to $400 From $375, Reiterates Buy Rating",10-17-18
Analyst Actions: BMO Capital Boosts Netflix PT to $440 From $400; Reiterates Outperform Rating,10-17-18
"Analyst Actions: Imperial Capital Cuts Netflix Price Target to $464 From $494, Reiterates Outperform Rating",10-17-18
"--Analyst Actions: Oppenheimer Cuts Netflix's PT to $385 From $410 as Streaming Wars Loom, Keeps Outperform Rating",10-17-19
"Stock Indexes Lower Wednesday After Weaker-Than-Expected Housing Starts, Building Permits Report",10-17-18
Analyst Actions: Oppenheimer Lifts Netflix PT to $245 from $215; Maintains Outperform Rating,10-17-17
Market Chatter: Netflix Shares Slip 2% as France Lawmakers Move to Put Tax on Streaming Video,10-17-16
"Equities Advance in US Trading as Earnings, Brexit Deal Bolster Sentiment",10-17-19
"Analyst Actions: BMO Capital Lifts Netflix PT to $205 vs $195, Reiterates Market Perform Rating",10-17-17
"S&P 500 Movers: Autozone Sinks 9%, Leads Losers; United Continental Jumps 5%",10-17-18
"Midday Update: Dow Reaches 23,000 Milestone on Healthcare Gains",10-17-17
"Mid-Day Update: Stocks Trim Losses as Banking Stocks, Health Care Lead",10-17-18
Midday Report: US Stocks Fluctuate as Good Start to Earnings Undermined by Weak Economic Reports; Pound Gives up Gains,10-17-19
Analyst Actions: Bernstein Raises Price Target for Netflix to $465; Maintains Buy Rating,10-17-18
Sector Update: Consumer Staple Stocks Rising as Defensive Trade Dominates,10-17-18
"Earnings Reaction History: Netflix Inc., 41.7% Follow-Through Indicator, 11.9% Sensitive",10-17-16
"Analyst Actions: Deutsche Bank Lowers Price Target for Netflix to $395 From $400, Maintains Buy Rating",10-17-19
"Analyst Actions: Goldman Sachs Raises Price Target for Netflix to $400 From $360, Maintains Buy Rating",10-17-19
"Analyst Actions: Baird Lowers Price Target For Netflix to $300 From $370, Maintains Neutral Rating",10-17-19
"Analyst Actions: Atlantic Equities Cuts Price Target for Netflix to $376 From $426, Maintains Overweight Rating",10-17-19
Stocks Slip in US Intraday as Oil Weighs on Energy Sector,10-17-16
Netflix seen lowballing subscriber guidance,10-17-19
Market Chatter: India Reportedly Mulling Censorship on Streaming Services,10-17-19
Sector Update: Consumer Staple Stocks Rise in Defensive Trading,10-17-18
Netflix Releases Third-Quarter 2016 Financial Results,10-17-16
"Netflix beats by $0.07, beats on revenue",10-17-16
Netflix soars after blasting past subscriber growth estimates,10-17-16
Netflix Tops Q3 Expectations - Shares Soaring 19% in After-Hours,10-17-16
--(NFLX) NETFLIX INC Q3 EPS $0.12,10-17-16
"NFLX, Q3, Operating Metrics Released",10-17-16
Close Update: Wall Street Skids as FOMC Commits to Higher Interest Rates,10-17-18
"After Hours Watch List Scorecard: IMDZ, SAVE, NFLX, VICL",10-17-17
"Equities Advance in US on Health Care Rally as Dow Ends Shy of 23,000",10-17-17
After Hours Gainers / Losers,10-17-16
MT Newswires' After-Hours Trading Range Analysis: NFLX,10-17-16
Forecast Report: NFLX,10-17-16
MT Newswires After-Hours News Movers,10-17-16
"MT Newswires' After Hours Watch List: NFLX, TWMC, BMI, IBM",10-17-16
"Netflix Smashes Third Quarter Revenue, Earnings Expectations as Global Membership Rockets",10-18-16
"--Analyst Actions: RBC Capital Lifts Netflix PT to $150 vs $130, Reiterates Outperform Rating",10-18-16
"--Analyst Actions: Pivotal Research Raises Netflix PT to $155 vs $125, Reiterates Buy Rating",10-18-16
"--Analyst Actions: FBR & Co Lifts Netflix PT to $100 vs $90, Reiterates Market Perform Rating",10-18-16
"U.S. Futures Climb on Strong Reports from Netflix, J&J, Goldman Sachs; Inflation Data Eyed",10-18-16
Dizzying day setting up for Netflix,10-18-16
Corporate Synergies Takes Faxing to the OpenText Cloud,10-18-16
"Wall Street Sees Higher Open on Strong Earnings from Netflix, J&J and Goldman Sachs; Consumer Inflation Rises",10-18-16
Premarket Gainers / Losers as of 9:10 am,10-18-16
"Thinking about buying stock in Alibaba Group, Caesars Entertainment Corporation, Netflix, Vale S.A, or Yulong Eco-Materials",10-18-18
"--Analyst Actions: Canaccord Genuity Raises Netflix PT to $140 vs $115, Reiterates Buy Rating",10-18-16
"Stock Indexes Buoyed by Consumer Prices, Strong Earnings From Netflix, Goldman",10-18-16
"Wall Street Gains on Upbeat Earnings, Tame Inflation",10-18-16
"S&P 500 Movers: Netflix Jumps 19%, Leads Gainers; W.W. Grainger Slides 4%",10-18-16
"Midday Update: Earnings, Inflation Fuel Stock Market Gains",10-18-16
Midday Gainers / Losers,10-18-16
