Headlines,Date
Facebook and Twitter Shares Tumble as Execs Face Senate Intelligence Committee,09-05-2018
Big tech to testify before Senate,09-05-2018
Market Chatter: Amazon Ramping up Online Advertising,09-04-2018
Study: Telecoms throttling traffic to top video apps,09-04-2018
Analyst Kuo expects 500% FOD growth next year,09-04-2018
Amazon's deeper push into the $88B online ad market,09-04-2018
Upcoming index shakeup has broad implications - Barron's,09-02-2018
Upcoming index shakeup has broad market implications - Barron's,09-02-2018
Google putting restrictions on third-party tech support ads,08-31-2018
Net veteran: Look to Netflix as route to solve social media ills,08-31-2018
Yandex tops Google in Android search share in Russia,08-31-2018
"Google, Mastercard deal to track retail sales",08-31-2018
Market Chatter: Alphabet's Google Paid Millions to Mastercard for Data to Help Companies See if Online Ads Led to Sales at U.S. Brick and Mortar Store,08-30-2018
CNBC: Chinese company manufactures Google's Titan Key,08-30-2018
BlackBerry patent in Android case ruled invalid,08-30-2018
Republican Senator wants FTC to investigate Google,08-30-2018
Google's Titan Key gets general release; Trump sends mixed signals on regulation,08-30-2018
"Close Update: Wall Street Sets Fresh Records on Promising US/Canada Trade Talks, Q2 GDP",08-29-2018
SurveyMonkey files for $100M IPO,08-29-2018
FAANG short positions +42% in past year,08-29-2018
"Morgan Stanley gives Alphabet Street-high target, sees $175B for Waymo",08-29-2018
Google CEO criticized for declining to testify,08-29-2018
"Alphabet Unifying Google's Payment Offerings, Buiding Merchant Platform and Partnering with Banks in India for Loans",08-28-2018
Trump: Tech giants 'better be careful',08-28-2018
Google partners with banks to start digital lending in India,08-28-2018
Market Chatter: JPMorgan Hires Former Google Executive in Fight for AI Talent,08-28-2018
Google AI exec jumps to JPMorgan,08-28-2018
"Bucking privacy trends, Yahoo scanning mail for ad data",08-28-2018
Would Apple or Google buy a 'distressed' Tesla in the future?,08-28-2018
Trump Takes on Alphabet's Google for 'Suppressing' Voices in Claims Denied By Search Giant,08-28-2018
The Information: Waymo self-driving vehicles hit snags in Phoenix tests,08-28-2018
Google responds to President Trump's search result allegations,08-28-2018
Sector Update: Technology Stocks Higher in Pre-Market; Amazon Pay Seen in Talks to Acquire Indian App Aggregator Tapzo,08-28-2018
"President Trump accuses Google of favoring ""Fake New Media""",08-28-2018
"Trump Slams Google for ""Rigging"" Search Results",08-28-2018
Google Teams Up With Indian Banks to Launch Digital Lending Business,08-28-2018
84% of companies dabbling in blockchain,08-28-2018
Netflix Tests Method to Bypass Apple's App Store Commission Fees,08-27-2018
VMware to Acquire CloudHealth Technologies,08-27-2018
"Facing new rules, techs press for federal privacy law",08-27-2018
Alphabet's Waymo set up a subsidiary in China,08-24-2018
Sector Update: Technology Stocks Higher in Pre-Market Trade; Alphabet's Waymo Sets Up in Shanghai,08-24-2018
Sector Update: Tech,08-24-2018
Alphabet's Waymo Establishes Shanghai Subsidiary as Part of Tech Giant's Wider China Push,08-24-2018
BuzzFeed: Major tech firms gathering to discuss election defense strategy,08-23-2018
Sector Update: Tech Stocks Climb Back to Positive Ground in Late Trade,08-23-2018
FireEye Surges 8% After Cybersecurity Company Helps Google in Identifying Iranian Accounts,08-23-2018
FireEye +8.6% after Google credits intelligence services,08-23-2018
"Bloomberg: As rivals face hurdles, Snap tries to seize day",08-22-2018
MKM raises Alphabet to 22% upside,08-22-2018
"Google Fit relaunch focuses on coaching, heart health",08-21-2018
Goldman Sachs Hedge Fund Monitors Shows Average Equity Fund Has Lost 1% So Far in 2018,08-21-2018
"Trump: 'Very dangerous' for Facebook, Twitter to ban accounts",08-20-2018
"Market Chatter: Google, IMAX Scrap Joint VR Camera Project",08-20-2018
Google and IMAX scrap VR camera project,08-20-2018
Google could launch its answer to Echo Show for the holidays,08-17-2018
"ETF Preview: ETFs, Futures Point Lower Amid Turkey Jitters and Weak Semiconductor Outlook",08-17-2018
Sector Update: Technology Stocks Lower in Pre-Market; Google CEO Says Co 'Is Not Close to Launching Search Product' in China,08-17-2018
Google admits unauthorized location tracking,08-17-2018
Market Chatter: Alphabet's Google to Open Chicago Retail Location,08-17-2018
Google CEO Says Company 'Is Not Close to Launching Search Product' in China,08-17-2018
Google chief: Not close to launching search in China,08-17-2018
NYT: Google employees sign letter for Chinese browser transparency,08-16-2018
Chicago Tribune: Google planning first retail flagship store,08-16-2018
App Annie: Android users will spend $50B this year,08-15-2018
Market Chatter: Amazon Gears Twitch to Take On Alphabet's YouTube; $1 Bln in Ad Sales Targeted,08-15-2018
Bloomberg: Amazon's Twitch push includes $1B ad sales goal,08-15-2018
Amazon's smart speaker share fell in Q2 while Google grew,08-15-2018
Verizon to Provide Apple TVs and YouTube Subscriptions to 5G Customers in Four US Cities,08-15-2018
Twitter joins social peers in suspending Alex Jones,08-15-2018
"Bloomberg: Verizon nears 5G launch deals with Apple, Google",08-14-2018
Alphabet invests $375M in Obamacares startup,08-14-2018
"WSJ: India looks to ""level playing field"" with U.S. tech giants",08-13-2018
AP report: Google stores user location data without permission,08-13-2018
Market Chatter: Google Eyes Partners For China Growth Strategy,08-13-2018
WSJ: Google wooing partners for potential China expansion,08-13-2018
Report: Google could lose $50M this year from Fortnite snub,08-10-2018
Market Chatter: Google to Begin Outside Advertising in Germany,08-10-2018
Google in talks to bring outdoor ads to Germany,08-10-2018
The Intercept: Google using Baidu search results to re-enter China,08-08-2018
"Oracle Files Protest Against Pentagon's $10 Bln JEDI Contract, Argues for Multiple Winners",08-08-2018
Mid-Day Update: Wall Street Rebounds From US/China Trade Pressures,08-08-2018
Wall Street Overcomes US/China Trade Tensions,08-08-2018
Invesco QQQ ETF (QQQ) July Summary,08-08-2018
From Sunshine to Snow: Self-Driving Car Manufacturers Face the Tough Weather Challenge,08-08-2018
Morgan Stanley boosts Alphabet on Waymo's $175B potential,08-07-2018
"Tencent attracts interest from Google, Softbank",08-07-2018
Free speech debate among Big Tech,08-07-2018
Market Chatter: Alphabet's Google Play Store to be Bypassed for Android Launch of Popular Fortnite Game,08-03-2018
Nikkei: NTT to combine three units into new company,08-03-2018
Google Assistant coming to Sonos One; Sonos strong on second day,08-03-2018
Sonos +23% on first day of trading,08-02-2018
Google and Unity partner for mobile game ads,08-02-2018
Google's return to China - false report?,08-02-2018
Market Chatter: Google to Launch Censored Version of Search Engine in China,08-01-2018
Gamification Unleashes Big Data and Bigger Markets for E-commerce,08-01-2018
The Intercept: Google plans censored search in China; Baidu -7.6%,08-01-2018
Market Chatter: Capital One Switches From Microsoft to Alphabet's Google Cloud Products,07-31-2018
The Information: Capital One switches from Microsoft to Google cloud products,07-31-2018
Waymo partners with Phoenix public transit,07-31-2018
"Stock Indexes Rise in Early Trading on Positive Home-Price Data, Grouping of Economic Reports",07-31-2018
"Report: Developing Opportunities within Amicus Therapeutics, Interpace Diagnostics Group, The Progressive, State Street, Alphabet, and VBI Vaccines Ñ Future Expectations, Projections Moving into 2018",07-31-2018
Google promotes general counsel to SVP Global Affairs,07-30-2018
"Stock Indexes Mostly Lower in Early Trading After Mixed Home Sales Print, Chamber Report on Tariffs",07-30-2018
"Detailed Research: Economic Perspectives on Alphabet, NIKE, Community Health, MTS, First Financial Bankshares, and Polaris Industries Ñ What Drives Growth in Today's Competitive Landscape",07-30-2018
UK lawmakers: Hold tech firms liable for fake news,07-28-2018
Opera prices IPO at $12/share,07-27-2018
Google debuts Echo Show competitor,07-26-2018
Amazon takes on Google with Alexa Cast,07-26-2018
Google Drive approaches 1B users,07-25-2018
"Google announces Edge TPU, Cloud IoT Edge",07-25-2018
Waymo cars will drive customers to Walmart,07-25-2018
"Stock Indexes Close Mostly Higher Tuesday on Solid Quarterly Reports From Alphabet, Verizon",07-24-2018
Close Update: Wall Street Buoyed By Alphabet But Nasdaq Surrenders 1% Gain,07-24-2018
"Nasdaq Sets Record High on Alphabet Results, Dow Ends Losing Streak",07-24-2018
Sector Update: Tech Stocks Weaken After Chip-Maker Give Back Prior Advance,07-24-2018
"Analyst Actions: KeyBanc Ups Alphabet Price Target to $1,430, Keeps at Overweight - Stock Up 3.5%",07-24-2018
Google announces the Cloud Services Platform,07-24-2018
"Analyst Actions: JPMorgan Ups Alphabet Price Target to $1,440, Keeps at Overweight - Stock Up 3%",07-24-2018
Sector Update: Tech Stocks Cooling After Early Spike,07-24-2018
"Wall Street Rises After Strong Earnings From Tech, Health Care Sectors",07-24-2018
"US Stocks Trend Higher After Strong Earnings from Tech, Health Care Sectors",07-24-2018
"Stock Indexes Rise in Early Trading on Strong Earnings Reports From Alphabet, Verizon, Biogen",07-24-2018
"Alphabet's Beat on Revenue, Earnings Shows Company Can Likely Maintain Revenue Growth, Canaccord Says",07-24-2018
Wall Street Sees Strong Open as Alphabet Earnings Buoy Markets,07-24-2018
Analysts raise Alphabet targets after earnings,07-24-2018
Sector Update: Technology Stocks Higher in Pre-Market Trading; Alphabet Surges on Q2 Beat,07-24-2018
Sector Update: Tech,07-24-2018
Market Chatter: Alphabet's Nest Reportedly Exploring Products That Will Help Seniors Live Independently,07-24-2018
"MTNewswires' After Hours Watch List: WHR, MMSI, GOOGL",07-23-2018
Close Update: Wall Street Erases Early Losses as Bond Yields Boost Financial Sector,07-23-2018
"Alphabet nears 5% evening gains on paid clicks, revenues jump",07-23-2018
"Alphabet beats by $2.21, beats on revenue",07-23-2018
Correction: Dow Flat as Financial Sector Offsets Broader Market Losses,07-23-2018
Dow Flat as Financial Sector Offsets Broader Market Losses,07-23-2018
Sector Update: Tech Stocks Extending Advance in Late Trade,07-23-2018
Google partners with blockchain app startup,07-23-2018
Alphabet Holds Pattern of Reversing Earnings-Driven After-Hours Moves in Follow-On Regular Session,07-23-2018
Bike-share company Lime reports 6M riders,07-23-2018
"Futures Wobble on G20 Warning on Trade, BOJ Shift Away From Accommodation",07-23-2018
Notable earnings after MondayÕs close,07-22-2018
Waymo self-driving vehicles hit 8M miles on public roads,07-20-2018
Microsoft hits all-time high after earnings strength,07-20-2018
"Analyst Actions: Goldman Sachs Raises Alphabet Price Target to $1,350, Keeps at Buy - Stock Down 1%",07-19-2018
Goldman Sachs lifts its Alphabet target on Q2 expectations,07-19-2018
Market Chatter: Alphabet's Project Fuchsia Dreams Big for Connected Devices But Roadmap Awaits CEO Nod,07-19-2018
President Trump Blasts European Union's Antitrust Ruling That Imposed $5 Bln Penalty on Alphabet's Google,07-19-2018
Bloomberg: Google wants Android successor in smart home devices,07-19-2018
Alphabet to Float Loon's Internet Balloon in Kenya Next Year,07-19-2018
Alphabet to deploy Loon next year in Kenya,07-19-2018
Sector Update: Tech Stock Narrowly Lower in Late Trade But Chip-Makers Outperform,07-18-2018
Alphabet to Take $5.07 Bln Q2 Charge for EU Fine,07-18-2018
FTC head will take close look at Google's EU fine,07-18-2018
Alphabet will take $5.07B charge in Q2 for EU fine,07-18-2018
"Sector Update: Technology Stocks Mixed, With Chipmakers Outpacing Broader Sector as a Whole",07-18-2018
Alphabet's Google Says EU Regulator Risks Upsetting Android Ecosystem Balance; Shares Touch Record High,07-18-2018
Midday Update: Financials and Industrials Power Dow to Five-Day Winning Streak,07-18-2018
"Dow Extends Winning Streak to Day Five, But Nasdaq Undermined by Alphabet's EU Fine",07-18-2018
Google might charge for Android after EU fine,07-18-2018
Update: Alphabet Says Will Appeal $5 Bln Fine for European Antitrust Violations Over Search Engine,07-18-2018
Alphabet's Google Fined $5 Billion for European Antitrust Violations Over Search Engine,07-18-2018
Sector Update: Technology Stocks Lower in Pre-Market; Alphabet's Google Slapped With Record $5 Bln Fine in Android Anti-Trust Case,07-18-2018
Sector Update: Tech,07-18-2018
Alphabet's Google Gets Slapped With Record $5 Bln Fine in Android Anti-Trust Case,07-18-2018
EU fines Google record $5B over Android,07-18-2018
Google Brings Smart Appliance Maker Nest In-House,07-18-2018
Google brings Nest unit in-house,07-18-2018
Amazon Experiences Connectivity Issues on Prime Day Though Extended Hours Likely to Boost Sales,07-17-2018
"U.S. lawmakers urge Facebook, Google to resist Vietnam cybersecurity law",07-17-2018
IBM Seeks $167 Mln from Groupon in E-Commerce Patent Infringement Case,07-17-2018
Sector Update: Financial Stocks Resist Afternoon Selloff,07-16-2018
Market Chatter: Google Set to Face Record EU Antitrust Fine over Android,07-16-2018
Sector Update: Financial Stocks Grinding Out Moderate Gains,07-16-2018
Google will receive record antitrust fine on Wednesday,07-16-2018
KKR to Acquire Audiobook Producer RBmedia,07-16-2018
"--Analyst Actions: Alphabet Price Target From Pivotal Raised to $1,050 From $970, Hold Rating Maintained",07-16-2018
"Alphabet, Facebook, Twitter Receive Price-Target Increases From Pivotal Research Ahead of Q2 Reports",07-16-2018
"Facebook, Twitter, Google to return to Capitol on Tuesday",07-13-2018
"Facebook, Twitter, Google to return to Capitol on Tuesday (updated)",07-13-2018
Microsoft urges regulation of facial recognition,07-13-2018
Target Launches One-Day Sale During Amazon's Prime Day Event,07-13-2018
"Stock Indexes Rally Thursday as Tech Companies Facebook, Amazon Reach Record Highs",07-12-2018
Alphabet Spins Out Project Wing and Project Loon into Standalone Businesses,07-11-2018
Market Chatter: Alphabet's Google May Face Multibillion-Euro EU Antitrust Fine,07-11-2018
Alphabet spins out Project Wing and Project Loon,07-11-2018
ResMed Forms JV With Verily to Help Reach Untreated Sleep Apnea Sufferers,07-11-2018
"Nomura says Buy to Alphabet, Facebook on regulatory scrutiny",07-11-2018
$7 Trillion Annual Market Projected for Autonomous Autos by 2050,07-11-2018
WSJ: Google facing multibillion-euro fine from EU over Android,07-10-2018
Alphabet's Google Starts Retail Ad Tool With Shopify,07-10-2018
Google launches a retail ad tool with Shopify,07-10-2018
Sector Update: Tech Stocks Riding Modest Updrafts Tuesday,07-10-2018
Sector Update: Tech Stocks Posting Slim Rise in Tuesday's Early Market,07-10-2018
Sector Update: Tech,07-10-2018
Alphabet Invests in Bike-Sharing Service Lime,07-10-2018
YouTube to Spend $25 Mln to Fight Fake News,07-10-2018
"Uber, Alphabet invest in bike sharing service",07-10-2018
Reuters: EU Android fine decision pushed back as Trump visits,07-09-2018
Invesco QQQ ETF (QQQ) June Summary,07-09-2018
Groupon up 11% on reported sale interest,07-09-2018
Netgear's Arlo unit files for IPO; shares +3%,07-06-2018
Smart speaker juggernaut Sonos files for IPO,07-06-2018
Google Cloud COO leaves after seven months,07-03-2018
Reuters: Google's GDPR delay raises risks for ad tech firms,07-03-2018
Market Chatter: Google's Delay in Joining Ad Policy Consortium Said to Complicate Companies' Push for EU Privacy Law Compliance,07-03-2018
"Sector Update: Tech Stocks Reverse Declines, End Solidly on Positive Ground",07-02-2018
Browser maker Opera files for $115M US IPO,07-02-2018
Market Chatter: Alphabet Joins $300 Mln Funding Round for Electric Scooter Service Start-Up Lime,07-02-2018
Sector Update: Tech Stocks Lower But Starting to Improve,07-02-2018
"HTC lays off 1,500 from Taiwan division, doesn't include Google group",07-02-2018
FT: Alphabet joins $300M round for electric scooter startup,07-02-2018
Sector Update: Tech Sector Large-Caps Reverse Course Again,07-02-2018
Sector Update: Tech,07-02-2018
Market Chatter: Alphabet Is Said to Invest in Electric Scooter Startup Lime,07-02-2018
"Analyst Actions: Morgan Stanley Raises Price Target for Alphabet to $1,250; Maintians Overweight Rating",06-28-2018
Facebook Launches Instagram Lite,06-28-2018
Waymo to launch robo-taxis in Europe,06-28-2018
California set to vote on sweeping online privacy law,06-28-2018
"Google to Replace AdWords and DoubleLick Brands with Google Ads, Google Marketing Platform, and Google Ad Manager",06-27-2018
"Alphabet's Waymo hires Netflix, GM Cruise vet",06-27-2018
Google Cloud's Los Angeles region launches next month,06-26-2018
"Alphabet roundup: Ex-Pentagon official ""alarmed"", $1B commitment with AbbVie",06-26-2018
EU votes for tougher copyright rules,06-22-2018
"YouTube Introduces Paid Subscription Service, Allows Creators to Sell Merchandise",06-22-2018
Lawmakers ask Google to reconsider Huawei links,06-20-2018
Cheddar: AT&T in talks to acquire ad-tech firm AppNexus,06-19-2018
"NYT's social media relations: Google's good, Facebook's failing",06-19-2018
Google Launches Standalone Podcast Application,06-19-2018
Google launches Podcasts app,06-19-2018
Close Update: Dow Slumps as Trade Tensions Continue to Weigh,06-18-2018
Sector Update: Late Bounce Carries Tech Stocks to Positive Close,06-18-2018
Sector Update: Tech Stocks Narrowly Lower Monday Afternoon,06-18-2018
YouTube Music launches in 12 more countries; Google Maps removes Uber,06-18-2018
JD.com +1.3% as analysts see synergies in Google investment,06-18-2018
Hortonworks Extends Partnerships with Google and Microsoft Clouds,06-18-2018
Sector Update: Technology Stocks Lower in Pre-Market; Mellanox Said Close to Settlement With Starboard Value Over Board Composition,06-18-2018
Alphabet Will Invest $550 Million in Chinese E-Commerce Company JD.Com as Part of Collaboration,06-18-2018
Serving the 2 Billion Unbanked: A New Trillion Dollar Market,06-18-2018
Rpt: Google to Invest $550 Mln in Chinese E-Commerce Company JD.com,06-18-2018
Google to Invest $550 Mln in Chinese E-Commerce Company JD.com,06-18-2018
Big Google investment in JD.com,06-18-2018
Apple confirms hiring Waymo senior engineer,06-15-2018
Market Chatter: Alphabet's Google Purchases More Land in Europe in Push for More Data Centers,06-15-2018
Google buys 173 acres in the Netherlands for data centers,06-14-2018
Citron Research Warns on Netflix Vulnerability,06-14-2018
Google To Open 1st African AI Center This Year,06-14-2018
Google set to open its first AI center in Africa,06-14-2018
Alphabet's Google Rolls Out Features to Simplify College Search Process,06-13-2018
Cramer: AT&T judge sets 'blueprint' for Comcast/media buying spree,06-13-2018
Self-Driving Car Companies Face Choice Between Active and Passive Sensors,06-13-2018
"Google, Facebook, Twitter face new House panel hearing",06-12-2018
Google Home now handles three tasks in a query; Alexa gets deeper Dish integration,06-12-2018
"Vietnam passes cyber law that could hurt Facebook, Google",06-12-2018
Axios: GV will contribute $50M to round in scooter-share company Lime,06-11-2018
MicroVision Taps Engineering Executive to be Chief Operating Officer,06-07-2018
"Alphabet Says it Won't Develop AI Technology That Presents a 'Material Risk of Harm,' Including Weapons",06-07-2018
"Google says it's AI software can't appear in weapons, ""unreasonable"" surveillance",06-07-2018
"Senator asks Alphabet, Twitter about Chinese vendor relationships",06-07-2018
"Alphabet, Twitter Probed on Partnerships with Chinese Vendors",06-07-2018
Alphabet Self-Driving Unit Waymo to Launch Robo-Taxi Service in Europe After US Launch This Year,06-07-2018
Alphabet's Waymo wants to bring robo-taxis to Europe,06-07-2018
Market Chatter: European Union to Slap Alphabet's Google With Second Antitrust Fine,06-07-2018
Reuters: Google could receive second EU fine topping $2.8B,06-07-2018
WSJ: Congress doesn't like Google's relationship with Huawei,06-07-2018
Market Chatter: European Union Preparing Up to $11 Bln Fine for Alphabet's Google,06-06-2018
Alphabet dips on report of EU preparing fine over Android power,06-06-2018
Invesco QQQ ETF (QQQ) May Summary,06-06-2018
WSJ: Instagram readying long-form user video posting,06-05-2018
Market Chatter: Alphabet's GV to Lead $250 Mln Funding Round for Scooter-Sharing Startup Lime,06-05-2018
CNBC: Google was in talks for GitHub buy but Microsoft won out,06-05-2018
Axios: GV leads $250M round in scooter-share startup,06-05-2018
"Washington State Sues Google, Facebook for Violating Campain Finance Law",06-05-2018
Washington state sues over election ads,06-05-2018
Market Chatter: Snap Could Seek Cash Infusion From Interested Investors,06-04-2018
Snap +6.1%; The Information suggests stake sale could happen,06-04-2018
Invesco QQQ Trust ETF (QQQ) May Summary,06-04-2018
Palo Alto Networks Names Nikesh Arora As New CEO,06-04-2018
Alphabet's Google Won't Renew Pentagon Drone Program When It Expires in March,06-01-2018
"Analyst color on Alphabet's Fiat partnership, GDPR risks",06-01-2018
Apple looks to ad growth with new app network,06-01-2018
"NYT: Pentagon project causing ""existential crisis"" within Google",06-01-2018
"Orange, Google Form Partnership to Invest in EMEA Tech Startups",05-31-2018
"Synacor, Google Extend Search and Advertising Partnership",05-31-2018
"S&P 500 Movers: General Motors Climbs 11%, Leads Gainers; Brighthouse Financical Slips 3%",05-31-2018
"Fiat Chrysler, Waymo expand partnership with 65K vehicles",05-31-2018
Google and Orange team to fund tech startups in EMEA,05-31-2018
Softbank-GM AV tie-up turns heads,05-31-2018
"Meeker saw no smartphone growth in 2017, IDC sees same for 2018",05-30-2018
Microsoft tops Alphabet's market cap,05-30-2018
"AT&T, Google arrange deeper cloud partnerships",05-29-2018
Vevo phasing out its platforms to concentrate on YouTube,05-24-2018
NYT: Apple signs with Volkswagen to make self-driving cars,05-23-2018
Google passes Amazon in Q1 smart speaker sales,05-23-2018
Everything Wireless Approach Key to Capturing Nascent 5G Market,05-23-2018
Yelp revives EU complaint against Google,05-23-2018
Sensor System Companies Take Center Stage in a Self-driving Future,05-22-2018
Google Offered Ethereum Founder a Job on an Unspecified Blockchain Project,05-21-2018
The Independent: Google approaches ethereum founder for blockchain job,05-21-2018
Market Chatter: Alphabet to Discuss Publishers' GDPR Worries,05-18-2018
WSJ: Google sets meetings with publishers over GDPR concerns,05-18-2018
"Alphabet -1.5% ahead of critical ""60 Minutes"" episode",05-18-2018
Amazon's Share of Smart Speaker Market Cut in Half; Misses China Sales,05-18-2018
Apple's HomePod ranks fourth in smart speaker market,05-18-2018
Google imagines total data collection,05-18-2018
"Alphabet's Google Set to Relaunch YouTube Music, Acquires Cask Data",05-17-2018
Pivotal Boosts Forecast for 2018 US Advertising Underlying Growth to 4.8% After Stronger-Than-Expected Q1,05-17-2018
YouTube Music sets launch for next week,05-17-2018
Market Chatter: Criteo Shares Drop on Report Amazon Plans Display Ad Tool,05-14-2018
Bloomberg: Amazon planning display ad tool; Criteo -2.5%,05-14-2018
"Google Drive to Upgrade to Google One; New 200 GB Option, Price of 2 TB Option Halved",05-14-2018
Google revamps storage pricing; DBX -3.7%,05-14-2018
CNBC: Alphabet considering Flipkart investment,05-11-2018
Cisco pauses advertising on YouTube over content worries,05-11-2018
DoT announces drone project winners,05-10-2018
"Drone project awards go to FDX, D, INTC, T, GOOG",05-09-2018
Google will acquire enterprise cloud migration company,05-09-2018
"Pivotal Software, Google become StubHub cloud providers; PVTL +1.5%",05-09-2018
"Telecommunications Companies Modernize, Diversify in Face of Competition",05-09-2018
"Google I/O: Android P, new Assistant voices, Maps gets social and AR",05-08-2018
Walmart-Flipkart deal set to come this week,05-08-2018
"Market Chatter: Amazon Pulls Google Shopping Program, Merkle Says",05-07-2018
Merkle: Amazon pulls Google Shopping program,05-07-2018
"Google launches Android Things for home appliances, machines",05-07-2018
Close Update: Stocks Rally Back From Labor Market Report,05-04-2018
Google Daydream headset launches; News getting a revamp,05-04-2018
"Alphabet roundup: Apple payments slowing, election ad changes, YouTube metrics",05-04-2018
Flipkart clears $15B stake sale to Walmart,05-04-2018
Google Assistant can now control over 5K smart home devices,05-03-2018
Bloomberg: Google building social gaming startup,05-02-2018
Google launches startup investment fund to benefit Assistant,05-02-2018
PowerShares QQQ Trust ETF (QQQ) April Summary,05-02-2018
Google cuts price of new Clips camera by $50,05-01-2018
Publishers push back on Google's plan to share data consent duties,05-01-2018
Analyst Actions: Apple Initiated by DA Davidson Institutional Equity Research at Buy With $220 Price Target,05-01-2018
Gilead Sciences Enters Research Collaboration with Alphabet's Unit Verily,05-01-2018
Google launches Nvidia Tesla V100 GPUS on cloud,04-30-2018
Supreme Court declines to hear Google's patent case appeal,04-30-2018
"NBCU, Google partner on new list of VR projects",04-30-2018
Supreme Court considers class-action compensation rules with Google case,04-30-2018
Fitbit +6.8% on health collaboration with Google,04-30-2018
Fitbit To Integrate Fitness Platform with Google Healthcare Cloud; Shares Rally,04-30-2018
Amazon.com seals two-year Thursday NFL deal for $65M/year,04-26-2018
Reuters: Amazon.com seals two-year Thursday NFL deal for $65M/year,04-26-2018
WSJ: Speaker maker Sonos files confidentially for IPO,04-25-2018
"Data problem leads NYSE to suspend trading for day in AMZN, GOOG, others",04-25-2018
Big payday for Google's Sundar Pichai,04-25-2018
YouTube's automated system deleted 5M videos in Q4,04-24-2018
"Analyst Actions: Oppenheimer Ups Alphabet Price Target to $1,350, Keeps Outperform - Stock Down 5%",04-24-2018
"Analyst Actions: Barclays Cuts Alphabet Price Target to $1,250, Keeps at Overweight - Stock Down 5%",04-24-2018
Midday Update: U.S. Stocks Losing Ground as Yields Resume March Higher,04-24-2018
"Wall Street Rebounds as Treasury Yields Recede, Earnings Top Estimates",04-24-2018
"Analyst Actions: J.P Morgan Chase Lowers Alphabet Price Target to $1,285 from $1,330, Maintains Overweight Rating",04-24-2018
Stock Futures Bounce Back as Earnings and Lower Treasury Yields Underpin,04-24-2018
Pivotal Research lowers Alphabet target after earnings,04-24-2018
"Alphabet First Quarter Sales, Earnings Beat Expectations as Capital Expenditure Almost Triples",04-24-2018
MT Newswires After-Hours News Movers,04-23-2018
"Alphabet reports Q1 beats, unit gain on Nest move, and +$3B in equity secuirities",04-23-2018
"Alphabet beats by $0.64, beats on revenue",04-23-2018
Alphabet's Google and Japan's SoftBank Said to be Planning to Invest in Truck-Hailing Company Manbang,04-23-2018
Post-Market Earnings Moves for Alphabet Hold Modest Reversal Pattern in Next-Day Trade,04-23-2018
"WSJ: SoftBank, Alphabet among investors giving $2B to Chinese truck-hailing firm",04-23-2018
WSJ: SoftBank putting $1B into truck-hailing firm Manbang,04-23-2018
OPTIONS: Straddle Prices for Stocks Expected to Report Results This Week,04-23-2018
Notable earnings after MondayÕs close,04-22-2018
"Google Owner Alphabet Set for Fiscal First-Quarter Growth on Mobile, YouTube Strength",04-20-2018
OPTIONS: Straddle Prices for Stocks Expected to Report Results the Week of April 23,04-20-2018
Market Chatter: Alphabet Little Changed - Under Armour Pulls Ads from YouTube,04-19-2018
Amazon and Google IP addresses caught in Russian Telegram block,04-17-2018
Reuters: Google will resume drug treatment ads with verification,04-16-2018
"Detailed Research: Economic Perspectives on United States Steel, Zoe's Kitchen, First Horizon National, Starbucks, Nuance Communications, and Alphabet Ñ What Drives Growth in Today's Competitive Landscape",04-16-2018
"Google roundup: Waymo in CA, UK judge ruling, and Gmail self-destruct feature",04-13-2018
Reuters: EU antitrust efforts will have limited impact on Google,04-12-2018
Sector Update: Tech Stocks Erode Ahead of Closing Bell,04-11-2018
Sector Update: Rise for Tech Stocks Keeping Nasdaq Composite Index on Positive Ground,04-11-2018
"The Verge: New Gmail look, features coming soon",04-11-2018
MT Newswires After-Hours News Movers,04-10-2018
Market Chatter: Alphabet's Google In Advanced Talks to Buy Nokia's Airplane Broadband Business,04-10-2018
Sector Update: Tech Stocks Post Big Gains During Tuesday Trading,04-10-2018
Sector Update: Tech Stocks Helping Lift Broader U.S. Markets,04-10-2018
"Reuters: Google appealing ""search bias"" fine in India",04-10-2018
Sector Update: Technology Stocks Higher in Pre-Market; Alphabet's Google Reportedly Appeals Indian Antitrust Watchdog Verdict,04-10-2018
Morgan Stanley lowers its Alphabet price target ahead of earnings,04-10-2018
Sector Update: Tech,04-10-2018
Alphabet's Google Reportedly Appeals Indian Antitrust Watchdog Verdict,04-10-2018
Social media watch amid Zuckerberg testimony,04-10-2018
Google and AMA team for health data challenge; Sidewalk Labs smart city progress,04-09-2018
"Morgan Stanley: Internet stocks in ""penalty box"" on regulation risks",04-09-2018
Recode: Amazon led R&D spending last year,04-09-2018
Coalition files FTC complaint accusing YouTube of child data violations,04-09-2018
Market Chatter: Investors Don't Give Enough Credit to Alphabet's Outlook for 15-20% Profit Growth,04-09-2018
The Next Stage of the Lithium Boom has Begun,04-06-2018
Report: Disney considers dropping Comcast ad tech for Google's,04-05-2018
Sector Update: Tech Stocks Rocket Higher in Late Trade,04-04-2018
Google employees sign letter asking for end to Project Maven,04-04-2018
Sector Update: Slim Decline for Tech Stocks Wednesday,04-04-2018
Sector Update: Technology Stocks Lower in Pre-Market Trading; Apple Reportedly Hires Away Google's Artificial Intelligence Chief,04-04-2018
Sector Update: Tech,04-04-2018
Apple Reportedly Hires Away Google's Artificial Intelligence Chief John Giannandrea,04-04-2018
