headlines,date
Equinix Connects Hibernia Express Sub-Sea Cable between New York and London,11-03-15
"S&P 500 Posts 0.3% Weekly Gain, Hits New Closing High as Technology, Energy Lead Climb; Telecom Weighs",11-03-17
Equinix Completes Tender Offer of Bit-isle,11-03-15
"--Analyst Actions: RBC Boosts Price Target on Equinix to $625 From $563, Maintains Outperform Rating",11-04-19
"MEDIA ALERT: Equinix to Present at the 2016 RBC Capital Markets Technology, Internet, Media and Telecommunications Conference",11-04-16
Equinix acquires 97% of Tokyo's Bit-isle in $280M tender,11-04-15
"Equinix Completes Tender Offer for Bit-isle, Connects London and NY with Hibernia Express Cable System",11-04-15
"Equinix Announces Cash Tender Offer For 5.375% Senior Notes Due 2022, 5.375% Senior Notes Due 2023 and 5.750% Senior Notes Due 2025",11-06-19
Cohen & Steers Announces Change in Realty Majors Portfolio Index,11-06-15
Equinix Announces Pricing Of Senior Notes Offering,11-06-19
Cohen & Steers Announces Change in Global Realty Majors Portfolio Index,11-06-15
Equinix to Open New Data Center in Warsaw,11-07-19
"S&P 500 Movers: Kohls Jumps 13%, Leads Gainers; Conagra Brands Slides 7%",11-10-16
MEDIA ALERT: Equinix to Speak at Upcoming Investor Conferences,11-10-17
"Tech Stocks on Investors' Radar -- SINA Corp., NetEase, VirnetX, and Equinix",11-11-16
MEDIA ALERT: Equinix to Participate in NAREIT REITWorld 2015 Conference,11-11-15
Equinix Achieves Binding Corporate Rules Compliance for Safeguarding Personal Data Transfers from Europe,11-11-19
Equinix Says It Complies With European Data Transfer Regulations,11-11-19
Sector Update: Financial Stocks Slipping This Afternoon,11-11-19
Sector Update: Financial Show Little Movement on Monday,11-11-19
5 Trends to Dominate the Digital Future of Enterprises in 2019,11-12-18
European Commission Grants Clearance for Equinix Offer to Acquire Telecity,11-13-15
European regulators give conditional OK to Equinix's Telecity buyout,11-13-15
Equinix Gets EC Clearance For Telecity Merger With Conditions to Divest Certain Assets,11-13-15
"Equinix Announces Expiration And Tender Results Of Cash Tender Offer For 5.375% Senior Notes Due 2022, 5.375% Senior Notes Due 2023 and 5.750% Senior Notes Due 2025",11-14-19
"S&P 500 Posts 0.9% Weekly Gain to Another Record High, Extends Winning Streak to 6th Week",11-15-19
Equinix Signs Power Purchase Agreements that Bring its North American Data Centers to 100% Renewable Energy,11-16-15
Invenergy to Provide Clean Power to Equinix,11-16-15
"Analyst Actions: Equinix Price Target Raised To $328 At Pacific Crest, Reiterated Overweight",11-16-15
Equinix Announces Proposed Public Offering of Common Stock,11-16-15
Equinix -0.8% as it propose $750M stock offering,11-16-15
Lumos Networks Provides Fiber Connectivity to Equinix Data Centers in Virginia and Illinois,11-17-16
Equinix to Raise $750 Mln in Public Offering of Common Stock,11-17-15
Lumos Networks offering fiber connection to Equinix centers,11-17-16
Director Paisley Christopher B Exercises & Sells $609.6K of EQIX on 11/13/15,11-17-15
"Equinix upsizes, prices debt offering",11-18-14
Equinix Announces Pricing of Public Offering of Common Stock,11-18-15
Equinix Prices Stock Offering at 2% Discount; Stock Slips Pre-Bell,11-19-15
Equinix Announces Proposed $1 Billion Public Offering of Senior Notes,11-19-15
Equinix Announces Build of New Flagship Data Center in London,11-19-18
Equinix Proposes $1 Bln Notes Offering,11-19-15
Sector Update: Technology Stocks Mainly Higher Pre-Bell,11-19-15
US Eyes Moderately Higher Open as Jobless Claims Largely in Line With Views,11-19-15
"Equinix -1.7% after pricing stock offering, planning $1B debt offer",11-19-15
Equinix Announces Pricing of $1.1 Billion Public Offering of Senior Notes,11-19-15
Equinix prices $1.1B in senior notes,11-19-15
Director Paisley Christopher B Files To Sell $610.1K of EQIX on 11/13/15,11-19-15
Equinix Prices $1.1 Billion In 10-Year Notes at 5.875%,11-20-15
BAML updates US 1 List,11-20-18
"Zoom Expands with Equinix to Future-Proof and Scale Its Video-First, Cloud-Native Architecture",11-21-19
Goldman adds 10 to hedge fund VIP list,11-22-17
MEDIA ALERT: Equinix to Speak at Upcoming Investor Conferences,11-22-19
Equinix Extends AWS Direct Connect Availability Across North America and Europe,11-23-15
Macquarie: Fewer candidates for data-center buys,11-23-15
"Analyst Actions: SunTrust Starts Equinix at Buy, $345 PT",11-24-15
"SunTrust bullish on data centers, picks CONE, DFT, EQIX",11-24-15
MEDIA ALERT: Equinix to Speak at Upcoming Investor Conferences,11-27-18
MEDIA ALERT: Equinix to Speak at Upcoming Investor Conferences,11-28-16
Equinix Announces Build of New Data Center in Helsinki,11-29-18
"Report: Exploring Fundamental Drivers Behind Microsoft, Equinix, Fitbit, INC Research, Progressive, and MannKind — New Horizons, Emerging Trends, and Upcoming Developments",11-29-17
Equinix Collaboration with AWS Expands to Additional Markets,11-29-17
Equinix Achieves AWS Networking Competency Status as Private On-Ramp for Companies to Reach AWS,11-29-17
"Research Report Identifies Equinix, Universal Electronics, LHC Group, Cohbar, Amgen, and Aetna with Renewed Outlook — Fundamental Analysis, Calculating Forward Movement",11-29-18
Equinix Joins Forces with Lloyd's to Transform Catastrophe Risk Modeling,11-30-16
"iguazio Collaborates With Equinix to Offer Data-Centric Hybrid Cloud Solutions for Edge Analytics, IoT and Enterprise Applications",11-30-16
MEDIA ALERT: Equinix to Speak at Upcoming Nasdaq 37th Investor and Barclays Global TMT Conferences,11-30-17
Equinix preparing for better cloud penetration in Australia,11-30-15
Equinix joins the American Business Act on Climate Pledge,12-01-15
Top 5 Technology Trends to Impact the Digital Infrastructure Landscape in 2020,12-02-19
MEDIA ALERT: Equinix to Showcase Solutions for Digital Transformation at Gartner Data Center Conference 2016,12-02-16
EarthLink Leverages the Equinix Cloud Exchange,12-03-15
Equinix Expands Internet Exchange to Nine New Markets,12-04-17
Equinix to Connect its Data Centers Globally to Expand Interconnection Opportunities for Businesses,12-04-17
Equinix Announces Proposed Public Offering of €1.0 billion of Senior Notes,12-04-17
Equinix Unveils Public Offering of $1.19 Bln of Senior Notes,12-04-17
Equinix launches offering of €1B in senior debt,12-04-17
Equinix Announces Pricing of €1.0 billion Senior Notes Offering,12-05-17
Equinix prices €1B debt offering,12-05-17
Equinix Plans to Raise $1.17 Bln in Sale of Euro-Denominated Senior Notes Maturing 2026,12-06-17
Verizon reportedly sells data center business to Equinix,12-06-16
Equinix Buys 24 Data Centers from Verizon for $3.6 Bln; Shares Rise 1% in Pre Market,12-06-16
"S&P 500 Movers: Chipotle Mexican Grill Slides 7%, Leads Losers; BorgWarner Adds 4%",12-06-16
MEDIA ALERT: Equinix to Present at the Barclays 2016 Global TMT Conference,12-07-16
Chief Financial Officer Taylor Keith D Files To Sell $1.2M of EQIX on 11/28/16,12-07-16
Equinix Completes Bit-isle Acquisition in Japan,12-09-15
"Analyst Actions: Jefferies Lifts Equinix to Buy From Hold, Price Target to $479 From $454",12-10-18
Kingsoft Cloud Selects Equinix to Address Growing Market Demand in Southeast Asia,12-11-17
Equinix Joins the Industrial Internet Consortium,12-12-16
Chinese cloud firm Kingsoft goes with Equinix in Singapore,12-12-17
BAML's confidence in Equinix grows,12-13-17
Shareholder Crosslink Capital Inc Sells $4.0M of EQIX on 12/9/16,12-13-16
Enterprises Deploying Interconnection Oriented Architectures Transform IT for Measurable Business Value,12-14-15
"With demand hot, Equinix doubles leveraged loan for data center acquisition",12-14-16
7 Predictions for the Connected Enterprise in 2017,12-15-16
Nanci Caldwell Appointed to Equinix Board of Directors,12-15-15
Equinix adds ex-PeopleSoft VP Caldwell to board,12-15-15
Shareholder Crosslink Crossover Fund VI LP Files To Sell $2.7M of EQIX on 12/9/16,12-15-16
Shareholder Crosslink Crossover Fund VI LP Files To Sell $1.3M of EQIX on 12/9/16,12-15-16
MEDIA ALERT: Equinix to Speak at Upcoming Citi 2020 TMT West Conference,12-16-19
"Analyst Actions: Morgan Stanley Lifts Equinix's Price Target to $520 From $510, Keeps Equal-Weight Rating",12-17-19
Equinix to Extend Market Leadership in Australia through Acquisition of Metronode,12-17-17
Equinix Buys Australia's Metronode for About $792 Mln,12-18-17
Pre-Market Briefing: US Equities Futures Rise on Upbeat Sentiment as Investors Expect Tax Bill to Be Passed,12-18-17
Equinix Scoops Australian Data Center Metronode for $792 Million,12-18-17
Equinix pays cash for Australian data center business,12-18-17
Equnix takes out $1.5B credit facility,12-18-14
"Data Center Sector Well Positioned to Rise Further in Relevance, Growth in 2020, Says Credit Suisse; Cogent One of Top Picks",12-19-19
"S&P 500 Posts 1.7% Weekly Gain to New High as Utilities, Communication Services, Real Estate Lead Broad Climb",12-20-19
"MEDIA ALERT: Equinix to Present at the Citi 2017 Global Internet, Media and Telecommunications Conference",12-21-16
"Technical Reports on Internet Equities -- SINA Corp., Net Element, VirnetX, and Equinix",12-22-16
Equinix to begin operating as a REIT on New Year's,12-23-14
"Equinix's 2016 Industry Predictions: More Interconnection, More Insights, More Possibilities",12-28-15
Chief Financial Officer Taylor Keith D Sells $892.7K of EQIX on 12/27/16,12-28-16
