headlines,date
Midday Update: Wall Street Comeback Lifts S&P 500 Above 200-Day MA,04-03-18
Midday Update: Stocks Trade Lower on Soft Manufacturing and Auto Data,04-03-17
Sector Update: Tech Stocks Almost Alone Among Industry Sectors by Posting Decline,04-03-18
Coronavirus Stock Market Rally: Dow Jones Dives 450 Points On Jump In New York Coronavirus Deaths,04-03-20
Elon Musk frisky with Tesla at 52-week high,04-03-17
Sector Update: Consumer Stocks Slumping Friday Afternoon,04-03-20
Sector Update: Consumer Staple Stocks Starting to Lose More Ground,04-03-17
"Stock Move: Tesla Jumps 5.5% to New Record High as Q1 Vehicle Deliveries Soar 69% to Over 25,000 Units",04-03-17
Tesla Malfunction Mentioned in Tweet From Singer Sheryl Crow,04-03-19
Tesla stocks surges due to strong vehicle delivery numbers in Q1,04-03-20
US STOCKS-Wall Street falls as coronavirus cuts into U.S. payrolls,04-03-20
Tesla Model 3: Now up to 276K pre-orders,04-03-16
U.S. automakers make gains in March,04-03-18
Sector Update: Tech Stocks Finally Join Tuesday Recovery,04-03-18
Tesla passes Ford's market cap on 'crazy' day in auto,04-03-17
Sector Update: Consumer Staples Stocks Ending With Narrow Gains,04-03-20
"Stock Market Rally Confirmed, Oil Prices Spike; Jobless Claims, Coronavirus Cases Soar; Tesla, Domino's, Zoom Video In Focus: Weekly Review",04-03-20
Close Update: Wall Street Recoups Most of Day's Losses But Quarter Starts on Weaker Note,04-03-17
"Close Update: Stocks Slump Friday Amid Plunge in March Payrolls, Jump in Unemployment Rate",04-03-20
"After Hours Watch List Scorecard: ECOR, TSLA, AEHR",04-03-20
US STOCKS-Wall Street falls as coronavirus shreds U.S. payrolls,04-03-20
Stocks Recoup Some Losses But Still Start New Quarter Weaker,04-03-17
Tesla Q1 2019 Vehicle Production & Deliveries,04-03-19
Tesla deliveries tumble 31%,04-03-19
"Tesla Misses Q1 Deliveries Estimates, Expects Negative Effect on Net Income",04-03-19
"Tesla cuts contractors from California, Nevada factories: CNBC",04-03-20
"Tesla cuts contractors from California, Nevada factories - CNBC",04-04-20
Tesla Q1 deliveries disappoint: How much cash in the bank?,04-04-19
Tesla letting off contract workers at US car and battery plants,04-04-20
Arguments are scheduled in SEC vs. Musk,04-04-19
Tesla -8% as analysts dig in,04-04-19
"--Tesla Down 8.5% Pre-Bell After First-Quarter Sales of 63,000 Vehicles Badly Missed Estimates For 76,000",04-04-19
U.S. auto in reverse after China sets tariffs,04-04-18
US Futures Slip as Trade Talks Continue,04-04-19
"Analyst Actions: Tesla's Price Target From Wedbush Cut to $365 From $390, Outperform Rating Maintained",04-04-19
MT Newswires' Opening Bell Momentum Stocks: TSLA,04-04-16
"Interested in trading Advanced Micro Devices, Boeing, Bank of America, 3D Systems and Tesla Motors?",04-04-18
Sector Update: Consumer,04-04-19
Tesla's First-Quarter Deliveries Post Sequential Slump as All Models Miss Street Expectations,04-04-19
Sector Update: Consumer Stocks Lower; Auto Stocks Down Amid Tariff Tit-for-Tat,04-04-18
[video]Tesla's Gains Might Say a Lot About What Markets Are -- and Aren't -- Pricing In,04-04-20
Wall Street Sees Narrowly Mixed Open as Trade Talks Continue,04-04-19
Sector Update: Consumer Heavyweights Mixed Pre-Bell Thursday,04-04-19
TSLA and AVEO among premarket losers,04-04-19
"Inside the Market: CFRA, Wedbush Lower TSLA Price Targets on Sales Miss, JPMorgan Cuts Rating on KEY",04-04-19
"Thinking about buying stock in Facebook Inc., Lyft Inc., Ocean Power Tech Inc., Constellation Brands Inc., or Tesla Inc.?",04-04-19
"Fast Money' Traders Weigh In On AT&T, Tesla And Twitter",04-04-20
Stocks Advance in Early US Trade as Dow Gets Support From US-China Summit,04-04-19
"Tesla Motors Gains 3% - CEO Musk Says Model 3 Orders Reached 276,000 Mark",04-04-16
Analyst Actions: RBC Capital Cuts Tesla PT to $305 From $380; Maintains Sector Perform Rating,04-04-18
Analysts talk Tesla,04-04-18
Analyst Actions: Canaccord Genuity Cuts Tesla PT to $391 From $450; Maintains Buy Rating,04-04-19
Kandi Technologies and At Home Group among consumer gainers; Tesla and Landec among losers,04-04-19
"Analyst Actions: JMP Securities Lowers Tesla's PT to $374 From $394, Maintains Market Outperform Rating",04-04-19
Market Chatter: Tesla May Need to Raise Fresh Capital to Meet Production Targets,04-04-18
Tesla Surpasses General Motors as Most Valuable Car Company in U.S. - Shares Hit New Record High,04-04-17
Tesla puts GM in the rear view mirror,04-04-17
Tesla May Need to Raise Funds in 2018 as Barclays Looks for Sustainable Model 3 Output,04-04-18
"Tesla Motors Model 3 Orders Up to 276,000 as Output to Test Production Limits",04-04-16
--Analyst Actions: Tesla Maintained at Underweight at JPMorgan But Price Target Cut to $200 From $215,04-04-19
Judge punts on Musk vs. SEC ruling,04-04-19
"Tesla Delivers 14,820 Vehicles in Q1 2016; On Track for Full-Year Delivery Guidance",04-04-16
"--Tesla Motors Delivers 14,820 Vehicles in Q1, Says on Track for Full Year 2016 Deliveries of 80,000 to 90,000 Vehicles",04-04-16
Tesla Motors misses Q1 delivery forecast,04-04-16
--Tesla Motors Q1 Delivery Count Impacted by 'Severe' Model X Supplier Parts Shortages in Jan./Feb.,04-04-16
Tesla Motors Falls After-Hours; On Track for 2016 Delivery Guidance But Q1 Hindered By Parts Shortages,04-04-16
"Close Update: Stocks Lose Momentum on Lower Oil, Hawkish Fed-Speak",04-04-16
"Blue-Chip Shares End Higher as US-China Trade Talks Continue, Tesla Drags Down Tech",04-04-19
Close Update: Wall Street Pulls Off Positive Close But Gains Tempered by Upcoming Trump-Xi Meeting,04-04-17
"US Stocks Close Lower as Hawkish Fed Comments, Declining Oil Prices Spook Wall Street",04-04-16
Stocks Marginally Stronger in US as Investors Await Trump-Xi Meeting,04-04-17
MT Newswires After Hours News Movers,04-04-16
"MT Newswires' After Hours Watch List: INVT, CLIR, NATI, TSLA",04-04-16
UPDATE - Tesla To Host Autonomy Investor Day,04-04-19
Tesla's autonomous event rescheduled for April 22,04-05-19
Tesla Changes Autonomy Investor Day To April 22,04-05-19
Sector Update: Top Consumer Stocks Flat To Higher Pre-Bell Friday,04-05-19
Tesla holds $300 as analysts dig in,04-05-17
Tesla’s sales a ‘sigh of relief’ for bulls,04-05-20
U.S. to push for EV supply chain strategy,04-05-19
"Analyst Actions: Credit Suisse Raises Tesla Motors PT to $280 vs $240, Maintains Outperform Rating",04-05-16
Tesla Sees Solid Quarterly Deliveries Despite Global Coronavirus Pandemic,04-05-20
Six-month high for Tesla Motors as investors take the long view,04-05-16
Market Chatter: Tesla Temporarily Halted Production at Fremont Factory on Tuesday Due to Fire,04-05-18
"After Hours Watch List Scorecard: INVT, CLIR, NATI, TSLA",04-05-16
Stocks Slide as FOMC Minutes Show Fed Considering Balance Sheet Unwinding,04-05-17
MT Newswires After-Hours News Movers,04-05-18
Tesla engineers show ventilator prototype on YouTube,04-05-20
"Apple has donated 20 million masks, is working to make 1 million face shields a week, Tim Cook says",04-05-20
Tesla Shows Ventilator Prototype Made From Car Components,04-05-20
"Market Chatter: Tesla Dismisses Contractors From California, Nevada Factories",04-06-20
Tesla Shows 'Car Parts-Based' Ventilator Prototype For Coronavirus Pandemic,04-06-20
Stocks - JPMorgan up in Premarket After Dimon's Annual Letter,04-06-20
"Tesla stock is not reflecting impact on demand of a global recession, Baird analyst says",04-06-20
Dow Jones Futures Jump As Virus Cases Slow; Why This Stock Market Rally Is More Dangerous Than The Coronavirus Market Crash,04-06-20
Tesla +5% after Jefferies bump,04-06-20
"Analyst Actions: Jefferies Upgrades Tesla to Buy From Hold, Cuts Price Target to $650 From $800",04-06-20
Tesla (TSLA) Q1 Deliveries Impress Despite Coronavirus Crisis,04-06-20
Tesla Motors +4% after delivery update,04-06-15
Barclays doesn't jump into the Tesla rabbit hole,04-06-17
Wall Street Set to Open Higher on Positive COVID-19 Signals,04-06-20
Tesla stock gets an upgrade at Jefferies,04-06-20
Sector Update: Leading Consumer Stocks Gain In Monday's Pre-Bell Trading,04-06-20
Market Chatter: France Offers Tesla Motors Shuttered Nuclear Power Plant as Production Facility,04-06-16
"Jefferies Upgrades Tesla, Says Company Is 'Doubling Market Coverage With Model Y'",04-06-20
JPMorgan Picks 2 Stocks to Buy (and 1 to Sell),04-06-20
"Auto Stock Roundup: TSLA Q1 Deliveries, KMX Earnings & Other Updates",04-06-20
Tesla Lifted to Buy at Jefferies on Public-Policy Support From China and Europe,04-06-20
Tesla Gains After Unveiling Ventilator Protorype,04-06-20
"Coronavirus Stock Market Rally: Dow Jones Soars 1,100 Points On Slowing U.S. Virus Cases; Vertex Breaks Out",04-06-20
"Tesla updates on Model 3, catches new review from S&P",04-06-17
"U.S. Deaths Top 10,000; Possible Plateau in N.Y. : Virus Update",04-06-20
Tesla Is Turning Car Parts Into Much-Needed Ventilators. Here’s How.,04-06-20
Tesla Stock Is Rising After an Upgrade. Here’s What the Analyst Likes.,04-06-20
Market Chatter: Tesla Struggling With SolarCity Debt Load,04-06-18
Fiat pools fleet with Tesla to avoid emissions fines,04-07-19
Fiat to pay Tesla hundreds of millions to avoid emissions fines,04-07-19
"Research Reports on Auto Manufacturers Equities -- Ford Motor, General Motors, Fiat Chrysler, and Tesla",04-07-17
MT Newswires' Opening Bell Momentum Stocks: TSLA,04-07-17
"Tesla Motors Slips 2% Despite Receiving Over 325,000 Model 3 Reservations In One Week",04-07-16
Fiat Chrysler Automobiles N.V Agrees to Pay Tesla Hundreds of Millions Euros to Help It Lower Emissions Levels and Avoid EU Fines,04-07-19
"Tesla: Morgan Stanley drops target to $240, concerned negative sentiment could impact core business",04-08-19
Tesla Motors fires up the Model S 70D,04-08-15
"Analyst Actions: Tesla's Price Target From Morgan Stanley Cut to $240 From $260, Equal-Weight Rating Kept",04-08-19
Jefferies cuts Tesla ahead critical tests,04-08-19
Morgan Stanley Cuts Price Target on Tesla on Expected Decline in Deliveries,04-08-19
"Market Chatter: Tesla Cuts Several Dozen Sales Staff in Chicago, Brooklyn and Tampa",04-08-19
"Tender Offer Extension for Acquisition of Maxwell Technologies, Inc.",04-08-19
Tesla Extends Expiration Date of Offer for Maxwell Technologies to May 15 from April 10,04-08-19
MTNewswires After-Hours News Movers,04-08-19
Tesla extends expiration of Maxwell Tech takeover offer to May 15,04-08-19
Tesla to recall vehicles in China,04-09-18
"Market Chatter: Tesla Reportedly to Recall 8,898 Model S Vehicles in China",04-09-18
Sector Update: Consumer,04-09-18
"Sector Update: Consumer Stocks Higher; Tesla Reportedly to Recall 8,898 Model S Vehicles in China",04-09-18
Sector Update: Consumer Discretionary Stocks Outpacing Consumer Staple Shares in Monday Rebound,04-09-18
Tesla Loses More Executives in Recent Weeks,04-09-19
Sector Update: Consumer Stocks Fade This Afternoon,04-09-18
New report on Tesla plan for China plant,04-09-17
"NTSB, Musk discuss 'Autopilot' crash",04-10-18
OPTIONS: Option Implied Volatility into New York International Auto Show,04-10-17
"Market Trends Toward New Normal in Tesla, Zuora, SunOpta, Internap, Enanta Pharmaceuticals, and Hilton Grand Vacations — Emerging Consolidated Expectations, Analyst Ratings",04-10-19
Analyst Actions: Nomura Initiates Coverage on Tesla With Neutral Rating and $300 PT,04-10-19
Automakers on the move after Xi plan to cut tariffs,04-10-18
The $20 Billion Lithium Story no one Knows About,04-10-18
Tesla on track for new high,04-10-17
Lithium Market and Electric Vehicles,04-10-17
Analyst Actions: Piper Jaffray Upgrades Tesla to Overweight from Neutral; Lifts PT to $368 from $223,04-10-17
New EV bill expected to be pitched in DC,04-10-19
Equities Rally in US Session as China's Xi Eases Trade War Worries,04-10-18
Tesla Shares Rise 1% Wednesday on Bipartisan Bill to Bolster Tax Credits For Electric Vehicles,04-10-19
Stock Move: Tesla Shares Touch New Record; Piper Jaffray Updates to Overweight vs Neutral,04-10-17
Goldman Sachs still gloomy on Tesla,04-10-18
"Stocks Nudge Higher in US With Oil Gains Driving Energy Shares, Earnings Eyed",04-10-17
Rich neighborhood for Tesla's market cap,04-10-17
"Tesla is 'Disruptor' Best Equipped for Changes Facing Auto Industry, Nomura Says",04-10-19
"BP, Tesla to team up in battery storage venture for wind farm",04-10-18
Sector Update: Consumer Discretionary Stocks Stretching Out Earlier Gains,04-10-17
BP Teams With Tesla To Install Battery at North Dakota Wind Farm,04-10-18
Sector Update: Consumer Discretionary Stocks Up Briskly Near Close,04-10-18
Sector Update: Consumer Stocks Fade Slightly This Afternoon,04-10-17
Tesla Announces Date for First Quarter 2019 Financial Results and Webcast,04-11-19
OPTIONS: Automotive Retailers Option Implied Volatility is Low into New York International Auto Show,04-11-17
Tesla -4% on reports of Gigafactory expansion freeze,04-11-19
"Market Chatter: Tesla, Panasonic Halt US Factory Expansion; Tesla Shares Down 4% Pre-Market",04-11-19
"--Tesla Shares Drop 3.3% Pre-Bell After Report Company, Panasonic Halt Plans to Expand Gigafactory",04-11-19
"US Futures Cautiously Higher Ahead of Data, Fed Speakers",04-11-19
Sector Update: Consumer Heavyweights were Flat To Higher Pre-Bell Thursday,04-11-19
"Wall Street Wavers as Traders Digest Data, Fed Speeches Eyed",04-11-19
"Option-trading opportunities on Advanced Micro Devices, Fastenal Co., JPMorgan Chase, Tesla Inc., and Zayo Group",04-11-19
"Equities Fluctuate With Dow, S&P Higher While Nasdaq Slips in Early US Trading",04-11-19
Analyst Actions: Roth Capital Reiterates Tesla Neutral Rating; Cuts Price Target to $240 From $270,04-11-19
Analyst Actions: Market Chatter: Goldman Cuts Tesla PT to $195 from $205; Maintains 'Sell' Recommendation,04-11-18
Valuating the car of the future,04-11-17
Mid-Day Report: US Stocks & Bonds Fall Before Full Onset of Q1 Earnings; Dollar Gains as Initial Jobless Claims Sink to 49.5-Year Low,04-11-19
Geely makes an electrifying move,04-11-19
"Tesla Motors recalls 2,700 Model X SUVs",04-11-16
Tesla Motors Recalls 27000 Model X SUVs,04-11-16
Tesla Motors Issues Recall on Model X SUV Over Rear Seat Crash Risk,04-11-16
Tesla starts planning for Model Y,04-11-18
"Market Chatter: Tesla Aims to Start Model Y Production in Nov 2019 at Fremont, Calf. Plant",04-11-18
"Stocks Edge Lower, Taking in News on Jobless Claims, Trade Talks",04-11-19
MT Newswires After-Hours News Movers,04-11-18
Tesla now offering Model 3 leases,04-12-19
OPTIONS: Automotive Retailers Option Implied Volatility into New York International Auto Show,04-12-17
Lower-priced Model 3 offered in China and Europe,04-12-19
Toyota's hybrid master plan takes shape,04-12-19
"PriceWatch Alert: InvestorsObserver releases covered-call reports for Goldcorp, Netflix, Oracle Corporation, Tesla Motors, and Visa",04-12-17
Tesla to appoint independent directors,04-12-17
Panasonic gains after Tesla decision,04-12-19
"Covered Call Alerts For Tesla Motors, Alcoa, Chesapeake Energy, Mobileye NV and Ulta Salon Cosmetics & Fragrance Inc. Released By InvestorsObserver",04-12-16
"Einhorn tackles Tesla, skims over GM",04-12-19
Tesla Withdraws From NTSB Investigation Into Fatal California Crash,04-12-18
Tesla Slips More Than 2% - Investors Push for New Directors Without Ties to CEO,04-12-17
Mega auto alliances could pressure suppliers,04-12-19
Update: Tesla Looking to Add Two Board Members to Allay Concern Over Directors' Independence; Shares Fall,04-12-17
More bickering between Tesla and NTSB,04-12-18
Model S stacks up well in used car sales comparison,04-12-17
Stocks Slide for Second Day as Global Political Jitters Weigh on Wall Street,04-12-17
Pre-Market Briefing: US Equities Futures Slip as Trump Says Dollar is Too Strong,04-13-17
"Tesla Adds 2.4% Pre-Bell After CEO Musk Says Co. to Be Profitable, Cash Flow Positive in Q3, Q4",04-13-18
Elon Musk sees cash flow positive Tesla this year,04-13-18
Sector Update: Consumer,04-13-18
Innovation Drives Market Growth in Competitive Solar Energy Segment,04-13-17
"Swelling Global Lithium Market Forecasted to Top $46 Billion by 2022, Company Announces Acquisition of 1200 Acres of Nevada Lithium Mining Project",04-13-16
Sector Update: Consumer Stocks Higher; Tesla Gains as Elon Musk Tweets Co Will Be Profitable,04-13-18
"Wall Street Sees Another Round of Gains Amid Bank Earnings, Global Tensions",04-13-18
Tesla still a top Baird pick despite 40% YTD run,04-13-17
Loup Ventures takes the long view on Tesla,04-13-19
"Sector Update: Consumer Staple, Discretionary Stocks Heading in Opposite Directions",04-13-18
Tesla Announces Date for First Quarter 2017 Financial Results and Webcast,04-13-17
Tesla to unveil semi truck in September,04-13-17
"Tesla to Introduce Semi Truck in September, Pickup in 18-24 Months",04-13-17
Sector Update: Mixed Finish for Consumer Stocks,04-13-18
"Close Update: Wall Street Retreats as Financials Slide on Earnings, Political Jitters Weigh",04-13-18
Tesla’s Musk says excessive automation was 'a mistake... my mistake',04-13-18
"Equities Retreat in Choppy US Session as Financials, Politics Weigh",04-13-18
"Dow, S&P 500 Hit Two-Month Lows After US Bomb on ISIS Adds to Geopolitical Jitters",04-13-17
Dreamy talk from Motor Trend on the Apple Car,04-14-16
Standouts from the New York auto show,04-14-17
Morgan Stanley lowers estimates on Tesla Motors,04-14-15
"Market Chatter: Tesla Motors VP of Business Development Says Model 3 Reservations Now Around 400,000",04-14-16
Tesla Expected to See Competition In China as Volkswagen Plans Electric SUV for China from 2021,04-14-19
Elon Musk tweets on Tesla production (again),04-15-19
Apple moves another step forward with self-driving car efforts,04-15-17
"Option-trading opportunities on Apple Inc., Citigroup Inc., The Walt Disney Co., The Goldman Sachs Group Inc., and Tesla Inc.",04-15-19
AutoNation CEO doles out marketing advice to Tesla,04-16-18
"New Research Coverage Highlights Aradigm, Ultra Petroleum, TRI Pointe Group, Finisar, Tesla, and The Progressive — Consolidated Revenues, Company Growth, and Expectations for 2018",04-16-18
"Thinking about buying stock in Alkermes, Bank of America, CVS Health Corp, The Goldman Sachs Group and Tesla Motors",04-16-18
Tesla defends itself on factory safety,04-16-18
Tesla's Director of Manufacturing Operations for Model 3 Resigns,04-16-19
Nio Shares Slip After Volkswagen Details New Energy Vehicles Plans for China,04-16-19
Highlights from the Shanghai Auto Show,04-16-19
Report: Another brief shutdown for Tesla Model 3 line,04-16-18
Tesla Temporarily Shuts Down Model 3 Assembly Line - Shares Off 1% Pre-Bell,04-17-18
China scraps foreign auto ownership caps,04-17-18
GM will crack the real-world electric vehicle years before Tesla - Barron's,04-17-16
"Tesla Temporarily Halts Model 3 Output, Said Earlier Would Shut Facilities 'Several' Times to Upgrade",04-17-18
Google buys lands near Tesla's gigafactory,04-17-17
China could be the winner from auto industry reset,04-17-18
Tesla discloses executive compensation for 2015,04-17-16
"Tesla drops price, ups standard features on Model S",04-17-17
"Market Chatter: Tesla Model S Becomes Co.'s Least Expensive Car After $7,500 Price Drop",04-17-17
Meet the electric/autonomous vehicle ETF,04-17-18
Market Chatter: Tesla's Upgrade of Model S and X Looks Set to be Bigger Than Previously Expected,04-17-19
Close Update: Wall Street Rallies for Second Day With Dow at One-Month High on Earnings Growth,04-17-18
Market Chatter: Tesla Now Aiming for 6000 Units Per Week in June,04-17-18
Markets Rally for Second Day in US as Dow Hits One-Month High on Earnings,04-17-18
MT Newswires After-Hours News Movers,04-17-18
"Tesla to push for 6,000 Model 3 cars per week by end-June, Musk says",04-17-18
Market Chatter: Tesla Holdings Cut At T. Rowe Price,04-17-19
Chemical spill at Tesla Gigafactory,04-18-17
T. Rowe Price funds slash Tesla holdings,04-18-19
"Tesla's Near-, Medium-Term Performance Likely Based on Whether it Can Meet Targets, RBC Says",04-18-18
The Lithium and Cobalt Markets are Gaining Interest,04-18-17
Disruption starts to play into the trucking sector,04-18-17
Connected cars and broadband wars,04-18-15
"Market Chatter: SunEdison Sinks Further to New Record Low, Tesla Hire Lead Energy Storage Exec from SunEdison",04-18-16
Analyst Actions: Morgan Stanley Cuts Tesla PT to $376 from $379,04-18-18
Tesla Bracing for Possible Strike in Germany,04-18-17
OHSA said to be inspecting Tesla's Fremont plant,04-18-18
Market Chatter: Tesla Battery Plant Is Site Of Chemical Spill,04-18-17
"SEC, Musk need more time to work things out",04-19-19
"SEC, Musk get more time to work things out",04-19-19
Tesla Announces Date for First Quarter 2018 Financial Results and Webcast,04-19-18
California Opens Investigation into State of Worker Protection at Tesla's Fremont Plant,04-19-18
Hydrogen fuel cell cars get a test run,04-19-17
All eyes back on Project Titan with German lab and Tesla hire in the mix,04-19-16
Market Chatter: Apple Hires Former Tesla Vehicle Executive Chris Porritt to Work on Vehicle Project,04-19-16
Toyota Motor Corp Ltd Unveils Plans for Hydrogen Fuel-Cell Truck,04-19-17
UBS full of caution on Tesla,04-19-18
Hagens Berman: Tesla Owners Hit Automaker with Class-Action Lawsuit for Nonfunctional Autopilot and Missing Standard Safety Features,04-19-17
Tesla Settles Suit Against Former Head of Autopilot Team,04-20-17
Ford pays hefty premium for Model X teardown,04-20-16
Bloomberg: Google had $6B deal to buy Tesla in 2013,04-20-15
Board shakeup at Tesla,04-20-19
"Market Chatter: Ford Motor Company Firms, Buys Limited-Edition Tesla Model X For More Than Sticker Price",04-20-16
California probes Tesla factory injury,04-20-18
Tesla recalls 53K vehicles,04-20-17
"Tesla Recalls 53,000 Cars Due to Issue with Parking Breaks",04-20-17
"Tesla could add billions in revenue from semi truck market, analyst says",04-20-17
Tesla Announces Release Date for First Quarter 2016 Financial Results,04-20-16
Tesla receives almost 400K orders for Model 3,04-21-16
"Tesla Motors trade offers a 6.28% return in 52 days, or find similar option trades on Western Digital, Yahoo!, Starbucks, and Caterpillar Inc.",04-21-16
Elon Musk's secret plan to eliminate city traffic,04-21-16
Tesla preps for Autonomy Day,04-21-19
Market Chatter: Tesla To Open First Store in Ireland,04-21-17
"Tesla to unveil home, utility batteries in rollout next week",04-21-15
Tesla Probing Parked Model 3 Exploding in Shanghai,04-21-19
Tesla to Shrink Board to Seven from 11,04-21-19
"Auto earnings on tap for GM, Ford and Tesla",04-22-17
Analyst Actions: Evercore ISI Downgrades Tesla to Underperform From In Line,04-22-19
Wall Street Sees Downbeat Session as Traders Prepare for Busy Earnings Week,04-22-19
Sector Update: Consumer Heavyweights Trade Lower Pre-Market Monday,04-22-19
AT&T Setting Out to Connect More U.S. Residents to the Internet,04-22-16
"Thinking about buying stock in Aurora Cannabis Inc., Keyw Holding Corp., Mustang Bio Inc., Tesla Inc., or Exxon Mobil Corp.?",04-22-19
Energy storage potential a big question with Tesla Motors,04-22-15
Apple looms large in self-driving car push,04-22-17
Gas prices a factor in electric vehicle trade-ins,04-22-15
Tesla talks autonomy,04-22-19
MT Newswires' Analyst Notebook: TSLA,04-22-19
Tesla aims for robotaxis next year,04-22-19
Tesla Plans to Launch Autonomous Robotaxis Next Year,04-23-19
"Critical Alerts For Tesla Motors, Exxon Mobil, Vmware, Vale and Skechers Released By InvestorsObserver",04-23-15
Analysts dig into Tesla's robotaxi plan,04-23-19
NVIDIA Fires Back at Tesla's Claims of Having 'Best Chip in the World',04-23-19
Analyst Actions: Canaccord Reaffirms Buy as Tesla Unveils Autonomous Strategy with 'Mind-Blowing Level 5 Capabilities' - Stock Edges Up,04-23-19
"Analyst Actions: Oppenheimer Says Tesla's Autonomy Day Plan May Change Valuation Metrics, Reaffirms Outperform",04-23-19
Lucid Motors taps Model S architect as CEO,04-23-19
Tesla Motors preps for energy storage launch,04-23-15
Futures dip ahead of full earnings slate,04-24-19
"Tesla upgrades Model S/X, offers lower-priced variants",04-24-19
Wolfe Research names favorite large-cap longs and shorts,04-24-17
Automobile stocks rev higher after Europe fears ease,04-24-17
"Tesla to Double Number of SuperChargers Globally This Year, Add More Chargers to Existing Sites",04-24-17
Tesla secures dismissal in Autopilot case,04-24-18
Tesla updates on Supercharger expansion,04-24-17
"Earnings Reaction History: Tesla Motors, Inc., 41.7% Follow-Through Indicator, 5.6% Sensitive",04-24-19
Tesla Secures Dismissal of Autopilot Lawsuit,04-24-18
Tesla Releases First Quarter 2019 Financial Results,04-24-19
"Tesla misses by $1.96, misses on revenue",04-24-19
"--Tesla Posts Q1 GAAP Loss of $4.10/Share, Non-GAAP Loss of $2.90/Share on Revs of $4.54 bln",04-24-19
--(TSLA) TESLA INC Q1 EPS $-2.90,04-24-19
"--Tesla Affirms Guidance of 360,000 to 400,000 Vehicle Deliveries in 2019",04-24-19
"--Tesla Sees 500,000 Vehicle Deliveries in 2019 if Gigafactory Shanghai Able to Reach Volume Production Early in Q4",04-24-19
"--Tesla Continues to Target 25% non-GAAP Gross Margin on Model S, X and 3",04-24-19
Tesla aims high after earnings miss,04-24-19
"--Tesla Expects to Deliver 90,000 to 100,000 Vehicles in Q2, Expects to Return to Profitability in Q3",04-24-19
Tesla Q1 Results Miss Street View; Sees to Return to Profitability in Q3 After Cutting Costs in Q2,04-24-19
MTNewswires After-Hours News Movers,04-24-19
"Tesla talks insurance, Model Y production and Gigahopes",04-24-19
"Tesla's Musk Suggests Capital Raise Could Be Imminent, Pares Earlier Production Forecast for Shanghai Factory",04-24-19
"Market Chatter: Tesla Could Get More Advanced-Format Battery Cells, If Needed, From Panasonic Japan Plant",04-24-19
Apple's team of self-driving car experts,04-25-17
Tesla First Quarter Results Miss; Aims to Return to Profitability in Third Quarter,04-25-19
"--Analyst Actions: Wedbush Downgrades Tesla to Neutral From Outperform, Cuts Price Target to $275 From $365",04-25-19
Notable Tesla bull throws in the white towel,04-25-19
The Global Lithium Market is Expanding Due to EVs Growing Popularity,04-25-18
"--Analyst Actions: Canaccord Genuity Lifts Tesla's Price Target to $394 From $391, Reiterates Buy Rating",04-25-19
Buzz from the Beijing Motor Show,04-25-18
"Analyst Actions: Tesla Price Target Cut at Bank of America/Merrill Lynch to $165, Underperform Rating Kept",04-25-17
Cobalt Prices to Rocket as Tesla and Apple Scramble for Supplies,04-25-17
"--Analyst Actions: Goldman Sachs Raises Tesla Motors PT to $245 vs $202, Reiterates Neutral Rating",04-25-16
"Update: Analyst Actions: Wedbush Throws in The White Towel, Downgrades Tesla to Neutral, Slashes Price Target - Stock Sheds 4%",04-25-19
"Tesla Delays $1,000 Full Self-Driving Option Price Hike",04-25-19
Citron's Left takes no position on Tesla,04-26-19
"Musk, SEC again ask judge for more time to resolve contempt dispute",04-26-19
Leadership change at Tesla's Autopilot,04-26-18
Consumer Reports lowers safety ratings on Model S and Model X,04-26-17
Lithium Continues to Top Mining Sector as Companies Pour Funding into Mining Operations and Research & Product Development Advancements,04-26-16
The Innovation and Growth of the Lithium Market,04-26-17
Tesla Cars Downgraded at Consumer Reports,04-26-17
Market Chatter: Tesla Sweetens Offers to Grohmann Workers to Quell Unrest,04-26-17
"Tesla Autopilot Chief Leaves for Intel; Succeeded by Former Apple Exec, Current Tesla Director",04-26-18
Ford sees Tesla in rear-view mirror,04-26-19
Barclays see Tesla as big auto data leader,04-26-17
Tesla +1.1% as Musk has new deal with SEC over tweets,04-26-19
Electric Bar Boom Sets Cobalt Up For Massive Price Spike,04-27-17
Tesla Motors at 2015 highs with energy announcement on tap,04-27-15
Elon Musk meets with high-ranking Chinese officials,04-27-17
"Market Chatter: Tesla Dips, Executive Grohmann Ousted After Clash With Musk",04-27-17
Tesla parts ways with Grohmann Engineering founder,04-27-17
Developments in the Lithium Ion Battery and Electric Vehicle Markets,04-28-17
U.S. car sales expected to fall this year,04-28-17
Tesla TED talk hits semis and gigafactories,04-28-17
Tesla Settles SEC Dispute Over Twitter Use,04-28-19
Apple asks California to change proposed self-driving car testing policies,04-29-17
Tesla eyes alternative financing,04-29-19
Tesla Advises That it May Need to Raise Funds in Future With Spending Plans to Bolster Growth,04-29-19
Tesla to slash solar panel prices - NYT,04-30-19
Market Chatter: Tesla to Sell Solar Panels for 38% Less Than Average US Price,04-30-19
Developments in the Lithium Compounds Market,04-30-18
"Auto, Consumer Services, Healthcare and Basic Industry Stocks: Complementary Research on Tesla Motors, Tuniu Corp, Check-Cap, SkyPeople Fruit Juice and Wausau Paper",04-30-15
