,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return
1470,2018-05-09,182.66,23282800,-1.6641620749151276,-1,0.02090319695953502,1,178.92,0.41918175720992623,1,1,-1,1,1608.0,3637300,-0.5,-1,0.009802874923856564,1,1592.39,0.477898002373784,1,1,-1,1,187.36,23141260,-0.43419994639506954,-1,-0.01410229425384113,-1,0.2687449610319806,-1,-1,1,330.3,5633400,-0.4592597098451871,-1,0.01043164367218341,1,326.89,0.5812352779222473,1,1,-1,1,1082.76,2032800,-2.3305925715905946,-1,0.027374253968555085,1,1053.91,0.39756715469061177,1,1,-1,1,306.850006,5727400,-2.1437375301256587,-1,0.01616056225399709,1,301.97000099999997,-0.5166066148405096,-1,1,0,-1,24399.179688,24586.480469,24323.869141,24542.539063,361580000,0.5875581754517222,1,1.0,0.0774867840237814,5520.649902,5535.240234000001,5511.580078,5534.629883,72894200,0.2532307110243467,1,12917.82031,12962.51953,12890.37988,12943.05957,102677600,0.19538327205606013,1
1471,2018-05-10,185.53,21071400,-1.299481299481297,-1,0.01571225227198081,1,182.66,0.2682579656191882,1,1,-1,1,1609.08,2817500,-0.037302297821540153,-1,0.0006716417910448413,1,1608.0,0.02985074626865785,1,1,-1,1,190.04,27942430,-1.225098540534773,-1,0.00768863672517095,1,0.2028181041844553,1,-1,1,329.6,5302300,0.5731523378582133,1,-0.0021192854980320863,-1,330.3,0.3633060853769266,1,-1,1,1,1097.57,1443000,-1.06258574809167,-1,0.01367800805349284,1,1082.76,0.3020059847057503,1,1,-1,1,305.019989,5651600,0.8065076422764196,1,-0.0059638812586498835,-1,306.850006,0.21182792481353002,1,-1,1,1,24591.660156,24794.990234,24575.910156,24739.529297,304210000,0.6012979199532462,1,1.0,0.5875581754517222,5532.370117,5547.200195,5522.910156,5545.950195,48972800,0.2454658259083348,1,12975.08984,13034.20996,12928.50977,13022.87012,72155400,0.36824623635900033,1
1472,2018-05-11,186.99,21207800,-1.157695428726002,-1,0.00786934727537325,1,185.53,-0.36651754433245665,-1,1,-1,-1,1602.91,2263900,0.5015549444751318,1,-0.003834489273373487,-1,1609.08,0.11870136972680549,1,-1,1,1,188.59,26167950,0.4749591007441056,1,0.0023385596598457514,1,-0.28941275520942067,1,1,-1,326.46,4589700,0.9676930077354764,1,-0.009526699029126395,-1,329.6,0.015169902912607561,1,-1,1,1,1098.26,1253700,-0.42611558156547935,-1,0.0006286614976722671,1,1097.57,-0.36170813706643107,-1,1,-1,-1,301.059998,4679600,2.1579505170770052,1,-0.01298272619110219,-1,305.019989,0.8786384816242341,1,-1,1,1,24758.640625,24868.650391,24717.5,24831.169922,274150000,0.29294539267541453,1,1.0,0.6012979199532462,5533.410156,5544.740234000001,5521.339844,5541.939941,61288900,0.15415060079634046,1,13023.0,13033.299809999999,12964.0,13001.24023,83673800,-0.16708723028488498,-1
1473,2018-05-14,186.64,15646700,0.5700282350434296,1,-0.0018717578480134112,-1,186.99,0.3850473287341563,1,-1,1,1,1601.54,2509500,0.1533665835411494,1,-0.0008546955225184893,-1,1602.91,0.0680013225945261,1,-1,1,1,188.15,20393070,0.4550023808264035,1,0.00917185153400557,1,0.2227053396256363,1,1,1,328.53,4089800,-0.39113827349120633,-1,0.006340746186362711,1,326.46,0.24198983030080884,1,1,-1,1,1100.2,1518100,-0.018181818181822317,-1,0.0017664305355744592,1,1098.26,0.1584324294793591,1,1,-1,1,291.97000099999997,7286800,3.741924613630913,1,-0.030193307182577067,-1,301.059998,0.7506839218141389,1,-1,1,1,24879.369141,24994.189453,24862.519531,24899.410156,282860000,0.08055274587720913,1,1.0,0.29294539267541453,5539.049805,5542.209961,5524.439941,5540.680176,59725700,0.029434127826915176,1,13009.83008,13015.09961,12927.24023,12977.70996,77168000,-0.2468911569366138,-1
1474,2018-05-15,184.32,15429400,0.30289917784508996,1,-0.01243034719245606,-1,186.64,-0.9429918559794208,-1,-1,1,-1,1576.12,5077500,0.7356090187681108,1,-0.015872222985376605,-1,1601.54,-0.8579242479113859,-1,-1,1,-1,186.44,23639070,0.18203233750937112,1,-0.009246466149431476,-1,-0.7281424395429203,-1,1,-1,326.13,4746100,-0.0582929373504319,-1,-0.007305268925212216,-1,328.53,-0.7883602715124874,-1,-1,-1,-1,1079.23,1494900,0.9880733944954112,1,-0.019060170878022253,-1,1100.2,-0.9271041628794805,-1,-1,1,-1,284.179993,9519200,0.2912238064901643,1,-0.02668085068095727,-1,291.97000099999997,-2.383803464794983,-1,-1,1,-1,24809.550781,24809.550781,24629.390625,24706.410156,301900000,-0.41572951445371836,-1,1.0,0.08055274587720913,5529.390136999999,5563.359863000001,5527.640136999999,5553.160156,88419600,0.4298850037898945,1,12947.969729999999,13006.33984,12918.29004,12970.04004,106592400,0.17045382759016517,1
1475,2018-05-16,183.2,16975500,0.2721829069134458,1,-0.006076388888888951,-1,184.32,-0.3363715277777803,-1,-1,1,-1,1587.28,2570600,-0.6199683042789206,-1,0.007080679136106438,1,1576.12,0.08755678501637625,1,1,-1,1,188.18,19046600,-1.1339818347933648,-1,0.006363976683245065,1,-0.19845526711006464,1,-1,-1,328.19,3671700,-0.5853867843570018,-1,0.00631649955539193,1,326.13,0.04599392880139124,1,1,-1,1,1081.77,1097300,-0.4139941149715529,-1,0.002353529831453871,1,1079.23,-0.17790461718077452,-1,1,-1,-1,286.480011,5674000,-0.933665969550981,-1,0.008093525429849535,1,284.179993,-0.12316349096398477,-1,1,0,-1,24722.320313,24801.189453,24672.789063,24768.929688,280810000,0.18853155533095692,1,-1.0,-0.41572951445371836,5546.390136999999,5570.959961,5540.669922,5567.540039,76258900,0.38132734044274863,1,12983.49023,13030.75977,12960.530270000001,12996.33008,104171700,0.09889367013449278,1
1476,2018-05-17,183.76,14840700,-0.591197722793948,-1,0.0030567685589519833,1,183.2,-0.28384279475981544,-1,1,-1,-1,1581.76,2147600,-0.07592245786303878,-1,-0.0034776472960031946,-1,1587.28,-0.42336575777430746,-1,-1,-1,-1,186.99,17014490,0.5372340425531866,1,0.0036498309269497042,1,-0.09565309809756978,1,1,-1,325.22,4935700,0.7052789057490751,1,-0.009049635881653861,-1,328.19,-0.20110301959231697,-1,-1,1,-1,1078.59,1043800,0.12038263156434284,1,-0.0029396267228709583,-1,1081.77,-0.17378925279864313,-1,-1,1,-1,284.540009,4420600,0.4756855643725528,1,-0.006771858159416166,-1,286.480011,-0.20246334045274733,-1,-1,1,-1,24752.400391,24839.490234,24639.400391,24713.980469,314650000,-0.1552169542876758,-1,1.0,0.18853155533095692,5570.390136999999,5621.919922,5570.040039,5621.919922,80318200,0.925065995965457,1,12985.13965,13114.62988,12981.88965,13114.61035,92016400,0.9970682140488314,1
1477,2018-05-18,182.68,13130500,0.4414409504605168,1,-0.005877231171092623,-1,183.76,-0.14693077927730835,-1,-1,1,-1,1574.37,2642600,0.4401358350249497,1,-0.004672010924539838,-1,1581.76,-0.02718490795064129,-1,-1,1,-1,186.31,18083080,0.47011058283027696,1,-0.007035122315194764,-1,0.10695759131503751,-1,1,1,324.18,3577700,0.2216066481994369,1,-0.003197835311481545,-1,325.22,-0.09839493266098334,-1,-1,1,-1,1066.36,1565200,-0.4237846797129565,-1,-0.01133887760872998,-1,1078.59,-1.551099120147602,-1,-1,-1,-1,276.820007,7251900,2.7507420217967815,1,-0.027131516678907563,-1,284.540009,0.038653615140637275,1,-1,1,1,24707.720703,24774.970703,24664.869141,24715.089844,269700000,0.02982525619655584,1,-1.0,-0.1552169542876758,5610.140136999999,5643.149902,5603.350098,5614.509765999999,115184600,0.07788805436750545,1,13115.62988,13133.19043,13051.12988,13077.719729999999,124262900,-0.2890455917623189,-1
1478,2018-05-22,183.8,12731400,0.6110420158979049,1,-0.003740040110575049,-1,184.49,0.23849531139899055,1,-1,1,1,1581.4,2115600,0.5339992074923428,1,-0.002560771006521745,-1,1585.46,0.279414176327379,1,-1,1,1,187.16,15228270,0.6476271366387084,1,-0.006370779358674916,-1,0.3997228588178863,-1,1,1,331.62,5964400,0.7274360125729702,1,-0.0006027364233620602,-1,331.82,0.6720511120487066,1,-1,1,1,1069.73,1090000,1.276348333271801,1,-0.009123918560921762,-1,1079.58,0.3686618870301431,1,-1,1,1,275.01001,8945800,4.430775492397293,1,-0.03332271901728412,-1,284.48999,1.1494323578836798,1,-1,1,1,25047.550781,25064.990234,24812.060547,24834.410156,288200000,-0.8509439779704104,-1,1.0,0.5233621312539871,5637.939941,5653.089844,5628.930176,5640.100098,82627400,0.038314650787448924,1,13132.55957,13204.30957,13061.76953,13169.91992,109116500,0.2844864308504396,1
1479,2018-05-23,186.9,16628100,-2.4109589041095925,-1,0.0168661588683352,1,183.8,-0.7072905331882542,-1,1,-1,-1,1601.86,3361900,-1.9611088125775722,-1,0.012937903123814154,1,1581.4,-0.6544833691665699,-1,1,-1,-1,188.36,19966590,-1.0786155084518483,-1,0.001116130746744659,1,-0.4327847830733074,1,-1,-1,344.72,10049100,-4.76537806953562,-1,0.039503045654665,1,331.62,-0.7779989144201146,-1,1,-1,-1,1079.69,1060700,-1.3669692901335935,-1,0.009310760659231754,1,1069.73,-0.4300150505267599,-1,1,-1,-1,279.070007,5985100,-0.471629087282922,-1,0.014763088078139308,1,275.01001,0.9999636013249116,1,1,0,1,24757.710938,24889.460938,24667.119141,24886.810547,399610000,0.52145212181894,1,-1.0,-0.8509439779704104,5626.02002,5626.02002,5544.410156,5565.850098,100736000,-1.0694935635867155,-1,13138.83008,13148.049809999999,12929.90039,12976.83984,105439100,-1.23291220765981,-1
1480,2018-05-24,185.93,12354700,-0.026899074671837407,-1,-0.005189941144997268,-1,186.9,-0.5457463884430231,-1,-1,-1,-1,1603.07,3430000,-0.3153883218713018,-1,0.0007553718801893705,1,1601.86,-0.23909704967974274,-1,1,-1,-1,188.15,23129400,0.32844201938867645,1,-0.002280199384876447,-1,0.21766829475472319,-1,1,1,349.29,14758600,-1.437532671197086,-1,0.013257136226502597,1,344.72,-0.11023439313067192,-1,1,-1,-1,1079.24,766800,-0.02224281742354116,-1,-0.0004167862997712657,-1,1079.69,-0.06390723263159374,-1,-1,-1,-1,277.850006,4176700,0.1975531651771461,1,-0.0043716664972884844,-1,279.070007,-0.24008778557130403,-1,-1,1,-1,24877.359375,24877.359375,24605.900391,24811.759766,347050000,-0.263692010117134,-1,1.0,0.52145212181894,5576.649902,5598.649902,5523.220215,5548.450195,85231200,-0.5056746881292704,-1,12955.94043,13006.44043,12801.82031,12855.08984,143763000,-0.7784119612535144,-1
1481,2018-05-25,184.92,10965100,0.5913342651327936,1,-0.005432151885118142,-1,185.93,0.048405313827786484,1,-1,1,1,1610.15,2698400,-0.44603867747973114,-1,0.0044165257911383815,1,1603.07,-0.004366621544906731,-1,1,-1,-1,188.58,17186760,-0.1859427296392832,-1,0.0036189462480042955,1,0.04251926654264368,1,-1,1,351.29,7817400,-0.3972563589597152,-1,0.00572590111368787,1,349.29,0.1746399839674645,1,1,-1,1,1075.66,899400,0.3113936720357269,1,-0.003317149104925643,-1,1079.24,-0.020384715169936927,-1,-1,1,-1,278.850006,3875100,-0.4394341310479121,-1,0.0035990641655772038,1,277.850006,-0.07917977154912308,-1,1,0,-1,24781.289063,24824.220703,24687.810547,24753.089844,257210000,-0.11379238153557188,-1,-1.0,-0.263692010117134,5570.72998,5592.160156,5519.779785,5542.549805,87810500,-0.505861441878761,-1,12917.15039,13002.469729999999,12852.16992,12938.00977,104044700,0.16148592661852465,1
1482,2018-05-29,185.74,16398900,-0.759466203753936,-1,0.004434349989184572,1,184.92,-0.3136491455764569,-1,1,-1,-1,1612.87,3846500,-0.7596628995882986,-1,0.0016892836071171757,1,1610.15,-0.5862807812936717,-1,1,-1,-1,187.9,22409110,-0.15991471215352418,-1,0.0021333333333333204,1,-0.519673348181153,1,-1,-1,349.73,9717900,0.503556187766709,1,-0.004440775427709265,-1,351.29,0.05977966921915783,1,-1,1,1,1060.32,1865100,0.4291523068110475,1,-0.01426101184389128,-1,1075.66,-1.0012457467973133,-1,-1,1,-1,283.76001,5666600,-1.885030990448063,-1,0.017608046958406787,1,278.850006,-0.12192791561208899,-1,1,0,-1,24606.589844,24635.179688,24247.839844,24361.449219,395810000,-0.99623973315333,-1,-1.0,-0.11379238153557188,5466.47998,5480.180176,5389.609863000001,5438.060059,141981600,-0.5198943580508586,-1,12786.15039,12803.29004,12608.7002,12666.50977,153964500,-0.9357047770497882,-1
1483,2018-05-30,187.67,13736900,-0.6057681998498957,-1,0.010390868956605903,1,185.74,0.43070959405619835,1,1,-1,1,1624.89,2907400,-0.4196279587170256,-1,0.007452553522602656,1,1612.87,0.32426667989360697,1,1,-1,1,187.5,18503410,0.1171958235670141,1,0.003371327660940837,1,-0.09579563597658691,1,1,-1,353.54,5685500,-0.33203734710673893,-1,0.010894118319846768,1,349.73,0.7548680410602425,1,1,-1,1,1067.8,1138500,-0.448717345700496,-1,0.007054474121020116,1,1060.32,0.25558322015995516,1,1,-1,1,291.72000099999997,7489700,-2.975746313736031,-1,0.028051842118274273,1,283.76001,-0.16563327580938017,-1,1,0,-1,24467.830078,24714.480469,24459.089844,24667.779297,324870000,0.8171922821214301,1,-1.0,-0.99623973315333,5420.149902,5434.240234000001,5386.149902,5427.350098,116950900,0.1328412706324405,1,12693.33008,12783.75977,12663.37012,12783.75977,122609400,0.712418958855286,1
1484,2018-05-31,191.78,30782600,-2.081226379943576,-1,0.021900143869558297,1,187.67,0.10657004316087658,1,1,-1,1,1629.62,3166300,-0.40788662969808326,-1,0.002910966280794236,1,1624.89,-0.11631556597677996,-1,1,-1,-1,186.87,27468700,0.18694583911974913,1,-0.017714465937762824,-1,-0.14933333333333393,-1,1,-1,351.6,6921700,0.6218202374222692,1,-0.0054873564518865825,-1,353.54,0.07354189059229249,1,-1,1,1,1084.99,3088300,-1.632695117838816,-1,0.01609852032215775,1,1067.8,-0.022476119123432208,-1,1,-1,-1,284.730011,5919700,0.8634727473669298,1,-0.0239612984232781,-1,291.72000099999997,-1.5460064392362203,-1,-1,1,-1,24620.789063,24620.789063,24352.150391,24415.839844,429740000,-0.8324234388896925,-1,1.0,0.8171922821214301,5440.950195,5453.009765999999,5381.379883,5398.399902,144487200,-0.7820379065241606,-1,12796.16016,12803.59961,12547.61035,12604.88965,184309000,-1.4947492654702776,-1
1485,2018-06-01,193.99,17307200,-0.47651110996012636,-1,0.011523620815517832,1,191.78,0.6726457399103097,1,1,-1,1,1641.54,3313400,-0.27549892182794394,-1,0.007314588677114875,1,1629.62,0.4547072323609236,1,1,-1,1,190.24,23377690,-1.1968721740518111,-1,-0.008288588854715173,-1,0.5993471397228044,-1,-1,1,359.93,7112300,-1.7096190799140982,-1,0.023691695108077226,1,351.6,0.6484641638225178,1,1,-1,1,1119.5,2421600,-1.8329012598353658,-1,0.03180674476262446,1,1084.99,1.3235145024378012,1,1,-1,1,291.820007,5424400,-2.084944487770816,-1,0.02490076818772713,1,284.730011,0.3968580607402162,1,1,0,1,24542.089844,24673.599609,24542.089844,24635.210938,315710000,0.37943424782453056,1,-1.0,-0.8324234388896925,5440.419922,5482.560059,5438.310059,5465.529785,99399200,0.46154273677405444,1,12678.07031,12800.4502,12660.79004,12724.26953,123414600,0.3644026170414922,1
1486,2018-06-04,193.28,18939800,-0.750625521267722,-1,-0.003659982473323442,-1,193.99,-1.1083045517810226,-1,-1,-1,-1,1665.27,3187700,-0.9927830674995385,-1,0.014455937717021916,1,1641.54,0.4483594673294667,1,1,-1,1,191.83,26190620,-0.09914422876227623,-1,-0.007656096425430636,-1,0.7359125315390965,-1,-1,1,361.81,7682000,0.2398808867321067,1,0.005223237851804452,1,359.93,0.7640374517267247,1,1,1,1,1139.29,1889600,-1.5111419992337403,-1,0.017677534613666834,1,1119.5,0.2527914247431824,1,1,-1,1,296.73999,4797800,-0.8153815426429484,-1,0.01685964937969442,1,291.820007,0.8635422313590753,1,1,0,1,24727.550781,24859.369141,24722.140625,24813.689453,340400000,0.34835100638508854,1,1.0,0.37943424782453056,5497.740234000001,5501.47998,5468.919922,5472.910156,79269000,-0.45164152803078517,-1,12839.44043,12846.25977,12714.030270000001,12770.75,84511600,-0.5349955114827427,-1
1487,2018-06-05,192.94,15544300,0.6999485331960955,1,-0.0017591059602649617,-1,193.28,0.5277317880794755,1,-1,1,1,1696.35,4782200,-1.396302428585939,-1,0.018663640130429204,1,1665.27,0.4635884871522352,1,1,-1,1,193.31,21535570,-0.12430724607655726,-1,-0.003453964326219139,-1,0.6464056716884641,-1,-1,1,365.8,8358000,-0.6825938566552952,-1,0.011027887565296712,1,361.81,0.41734612089217843,1,1,-1,1,1139.66,1678000,0.11656543878560963,1,0.00032476366860079153,1,1139.29,0.14921573962731574,1,1,1,1,291.130005,5995200,2.206921980238292,1,-0.018905389192740762,-1,296.73999,0.32352296028588456,1,-1,1,1,24820.119141,24838.779297,24710.820313,24799.980469,306340000,-0.08113849851241918,-1,1.0,0.34835100638508854,5464.879883,5512.819824,5460.950195,5460.950195,84084300,-0.07190803977638424,-1,12766.16016,12925.24023,12753.299809999999,12787.12988,107898300,0.16426019834613262,1
1488,2018-06-06,191.34,22558900,-0.16227817620269186,-1,-0.008292733492277327,-1,192.94,-0.9899450606406118,-1,-1,-1,-1,1695.75,5473200,0.5139306897583464,1,-0.000353700592448436,-1,1696.35,0.48103280572995444,1,-1,1,1,193.98,20912820,-0.1807571140835585,-1,0.0026878941383230437,1,0.16553722000930796,1,-1,1,367.45,7712300,0.08972755451628259,1,0.004510661563695839,1,365.8,0.5412793876435105,1,1,1,1,1136.88,1698200,0.46315347102445026,1,-0.0024393240089148893,-1,1139.66,0.22024112454591638,1,-1,1,1,319.5,18767300,-6.322795341098169,-1,0.09744785667145517,1,291.130005,3.218491683809787,1,1,0,1,24854.140625,25146.460938,24854.140625,25146.390625,316090000,1.175860410582995,1,-1.0,-0.08113849851241918,5470.580078,5480.310059,5419.939941,5457.560059,88256900,-0.23800070219901814,-1,12813.38965,12872.90039,12729.23047,12830.07031,106976800,0.13018147777937894,1
1489,2018-06-07,188.18,21503200,1.3473132372214904,1,-0.01651510400334477,-1,191.34,-0.3083516253789084,-1,-1,1,-1,1689.3,3765700,0.5451676714393363,1,-0.0038036267138434887,-1,1695.75,0.16570838861860213,1,-1,1,1,193.46,21329170,0.350262697022756,1,0.009181011997913435,1,0.08248273017836714,1,1,1,361.4,8278000,1.9373745048027469,1,-0.01646482514627845,-1,367.45,0.2966389985032064,1,-1,1,1,1123.86,1520000,0.6594067107449737,1,-0.011452396031243595,-1,1136.88,-0.48905777214835094,-1,-1,1,-1,316.089996,14345300,0.018977700818810492,1,-0.01067293896713617,-1,319.5,-1.0485151799687036,-1,-1,1,-1,25192.140625,25326.089844,25164.480469,25241.410156,357680000,0.19557500783045004,1,1.0,1.175860410582995,5482.609863000001,5500.319824,5440.660156,5448.359863000001,80269600,-0.6247024839600556,-1,12877.84961,12914.84961,12760.54004,12811.049809999999,94068000,-0.5187185906265658,-1
1490,2018-06-08,189.1,12677100,-0.8371993814323007,-1,0.0048889361249866425,1,188.18,-0.34541396535232527,-1,1,-1,-1,1683.99,2955100,-0.17071952031979387,-1,-0.0031433137986147663,-1,1689.3,-0.484224234890195,-1,-1,-1,-1,191.7,26580710,-0.27724015274363195,-1,0.0024577733619202125,1,-1.183707226300021,1,-1,-1,360.57,5225700,-0.7009998324303164,-1,-0.0022966242390702885,-1,361.4,-0.9241837299391188,-1,-1,-1,-1,1120.87,1290800,-0.24056949686095505,-1,-0.0026604737244853016,-1,1123.86,-0.5054010285978535,-1,-1,-1,-1,317.660004,8205200,0.4200614420062649,1,0.0049669651677304305,1,316.089996,0.9206251500601161,1,1,1,1,25209.289063,25325.630859,25165.699219,25316.529297,317510000,0.4253996760162454,1,1.0,0.19557500783045004,5419.709961,5458.850098,5405.359863000001,5450.220215,79611800,0.5629499404866901,1,12668.76953,12795.63965,12610.67969,12766.549809999999,115025300,0.7718214446040131,1
1491,2018-06-11,191.54,12928900,-1.4458979926910598,-1,0.012903225806451646,1,189.1,-0.15335801163405186,-1,1,-1,-1,1689.12,2335500,-0.452569416774203,-1,0.0030463363796695564,1,1683.99,-0.14726928307175327,-1,1,-1,-1,191.23,18069930,0.06271230729030809,1,-0.005460786353234881,-1,-0.18257694314032047,-1,1,-1,361.45,4432400,0.11882391953133825,1,0.002440580192472952,1,360.57,0.36331364228859925,1,1,1,1,1129.99,1079300,-1.0182370820668782,-1,0.008136536797309413,1,1120.87,-0.20252125581021724,-1,1,-1,-1,332.100006,13183500,-2.9735498752426275,-1,0.0454574130144505,1,317.660004,1.526791518897043,1,1,0,1,25336.669922,25402.830078,25290.199219,25322.310547,276740000,-0.05667427899643456,-1,1.0,0.4253996760162454,5459.810059,5480.419922,5451.129883,5473.910156,87500400,0.25825251881714867,1,12816.32031,12861.9502,12751.66016,12842.91016,108719300,0.20746867553905804,1
1492,2018-06-12,192.4,11562700,-0.1196856949575991,-1,0.0044899237757127786,1,191.54,0.32891302077894724,1,1,-1,1,1698.75,2259200,-0.3396337861783816,-1,0.005701193520886605,1,1689.12,0.2297054087335482,1,1,-1,1,192.28,16859020,-0.4650190710068524,-1,0.00828526481384384,1,0.08366888040579229,1,-1,1,363.83,4291000,-0.06325632563255262,-1,0.006584589846451827,1,361.45,0.594826393692083,1,1,-1,1,1139.32,912000,-0.7293978268365354,-1,0.008256710236373754,1,1129.99,0.09557606704483466,1,1,-1,1,342.769989,22347400,0.559913818627893,1,0.03212882507445669,1,332.100006,3.7940396785178043,1,1,1,1,25346.820313,25364.369141,25247.039063,25320.730469,265750000,-0.1029314276024627,-1,-1.0,-0.05667427899643456,5494.830078,5496.470215,5448.700195,5453.370117,78558400,-0.7545267171408165,-1,12924.030270000001,12948.51953,12816.07031,12842.299809999999,100645600,-0.6323914312528338,-1
1493,2018-06-13,192.41,15853800,0.17121510843624183,1,5.197505197496177e-05,1,192.4,0.17671517671517847,1,1,1,1,1704.86,3327500,-0.12038923896382772,-1,0.003596762325239089,1,1698.75,0.23899926416482387,1,1,-1,1,190.7,21480120,0.8938779752624462,1,-0.0005241090146751448,-1,0.07281048470979112,-1,1,1,379.93,18222800,-3.3738742415585214,-1,0.04425143611027127,1,363.83,1.016958469614927,1,1,-1,1,1134.79,1506400,0.5547181716208575,1,-0.003976055892988772,-1,1139.32,0.15798897588034572,1,-1,1,1,344.77999900000003,9469800,0.5566588936284707,1,0.005864019793168085,1,342.769989,1.1494594411531147,1,1,1,1,25328.650391,25362.070313,25191.419922,25201.199219,329700000,-0.5031897477067631,-1,-1.0,-0.1029314276024627,5457.310059,5474.009765999999,5447.899902,5452.72998,82724700,-0.08392557781185611,-1,12857.16016,12905.66992,12781.23047,12890.58008,105696700,0.2599323612999177,1
1494,2018-06-14,196.81,19120900,-1.921284308648373,-1,0.022867834312146007,1,192.41,0.35860921989501465,1,1,-1,1,1723.86,3174400,-0.6057847188178375,-1,0.01114461011461354,1,1704.86,0.5056133641472097,1,1,-1,1,190.8,21584720,0.3915426781519185,1,0.01037915695827163,1,0.4457262716308457,1,1,1,392.87,14598300,-2.238009732740007,-1,0.0340589055878715,1,379.93,1.1423156897323126,1,1,-1,1,1152.12,1343400,-0.7229968964462108,-1,0.015271548039725413,1,1134.79,0.7983856043849475,1,1,-1,1,357.72000099999997,10981000,-2.902510098344355,-1,0.03753118521239962,1,344.77999900000003,0.826615815379694,1,1,0,1,25254.650391,25332.5,25138.599609,25175.310547,341170000,-0.3141593440084706,-1,-1.0,-0.5031897477067631,5420.390136999999,5543.290039,5408.299805,5528.459961,99909400,1.9937646787139405,1,12806.07031,13135.969729999999,12800.66016,13107.09961,136091200,2.35067661439382,1
1495,2018-06-15,195.85,21860900,-0.030645078911079357,-1,-0.0048778009247497645,-1,196.81,-0.5182663482546671,-1,-1,-1,-1,1715.97,4777600,-0.11493582263710778,-1,-0.004576937802373671,-1,1723.86,-0.5719722019189436,-1,-1,-1,-1,188.84,61438290,0.62621691311898,1,0.0005298293949347332,1,-0.40356394129979567,1,1,-1,391.98,13588100,-0.3250492692790148,-1,-0.002265380405732098,-1,392.87,-0.5498001883574782,-1,-1,-1,-1,1152.26,2122500,-0.2959455460195404,-1,0.00012151511995295294,1,1152.12,-0.28295663646147895,-1,1,-1,-1,358.170013,10848300,-1.2237217524725492,-1,0.0012580006673992283,1,357.72000099999997,-1.084648604817594,-1,1,0,-1,25116.710938,25130.820313,24894.380859,25090.480469,659370000,-0.10443433085148444,-1,-1.0,-0.3141593440084706,5542.819824,5560.620117,5501.879883,5501.879883,189560900,-0.7386121559054405,-1,13115.84961,13170.049809999999,13010.54004,13010.549809999999,257670500,-0.802843911230244,-1
1496,2018-06-18,198.31,16826000,-1.8018480492813091,-1,0.01256063313760536,1,195.85,-0.5361245851416814,-1,1,-1,-1,1723.79,3107700,-1.0273932460469082,-1,0.0045571892282498805,1,1715.97,-0.5658607085205474,-1,1,-1,-1,188.74,18458410,-0.4577389823291535,-1,0.016425224837094188,1,-0.5083668714255496,1,-1,-1,390.4,6824800,-0.6912204683792298,-1,-0.004030817898872496,-1,391.98,-1.0867901423541995,-1,-1,-1,-1,1173.46,1413700,-2.6065666943557857,-1,0.01839862531025993,1,1152.26,-0.7472271883081857,-1,1,-1,-1,370.829987,12073200,-4.341585047972743,-1,0.03534627004075874,1,358.170013,-0.7733810479550087,-1,1,0,-1,24944.279297,25003.099609,24825.769531,24987.470703,337070000,0.17315154904151767,1,-1.0,-0.10443433085148444,5487.700195,5491.839844,5418.47998,5450.47998,84643700,-0.6782479668607384,-1,12945.530270000001,12982.91992,12784.48047,12834.11035,89102600,-0.8606825496998375,-1
