,date,adobe_close,adobe_vol,adobe_intra_perc_change,adobe_intra_returns,adobe_pct_change,adobe_pct_returns,adobe_previous_close,adobe_opening_change,adobe_opening_returns,adobe_target,adobe_intra_target,adobe_open_target
1307,2015-06-08,78.16,1621300,0.9378960709759304,1,-0.008876489982247104,1,78.86,0.05072279989856232,1,-1,1,1
1308,2015-06-09,77.9,2100900,-0.025680534155123568,1,-0.003326509723643678,1,78.16,-0.35823950870010385,-1,-1,-1,-1
1309,2015-06-10,79.56,1776000,-1.765157329240209,1,0.021309370988446652,1,77.9,0.35943517329910285,1,1,-1,1
1310,2015-06-11,79.65,1918300,0.20047613081067106,1,0.0011312217194570096,1,79.56,0.314228255404726,1,1,1,1
1311,2015-06-12,79.86,1794900,-0.6680952981217713,1,0.0026365348399246535,1,79.65,-0.4017576898932924,-1,1,-1,-1
1312,2015-06-15,78.9,2459700,0.3410382720727498,1,-0.012021036814425123,1,79.86,-0.8640120210368116,-1,-1,1,-1
1313,2015-06-16,79.94,3579400,-1.2796148486000136,1,0.013181242078580402,1,78.9,0.03802281368821437,1,1,-1,1
1314,2015-06-17,77.91,6464200,2.000000000000004,1,-0.02539404553415059,1,79.94,-0.5504128096072026,-1,-1,1,-1
1315,2015-06-18,79.39,3858600,-2.017476227190963,1,0.018996277756385682,1,77.91,-0.11551790527532205,-1,1,-1,-1
1316,2015-06-19,79.7,3155600,-0.3651933005918729,1,0.0039047739009951954,1,79.39,0.02519208968383426,1,1,-1,1
1317,2015-06-22,82.28,5830000,-2.8500000000000014,1,0.03237139272271006,1,79.7,0.3764115432873239,1,1,-1,1
1318,2015-06-23,83.55,4944400,-1.6794450529390232,1,0.015435099659698581,1,82.28,-0.1336898395721918,-1,1,-1,-1
1319,2015-06-24,83.4,4311200,-0.21629416005768662,1,-0.0017953321364451158,1,83.55,-0.3949730700179513,-1,-1,-1,-1
1320,2015-06-25,83.94,3052900,-0.14316392269148717,1,0.006474820143884896,1,83.4,0.5035971223021433,1,1,-1,1
1321,2015-06-26,82.74,5914700,1.7573023034908621,1,-0.014295925661186648,1,83.94,0.33357159876102116,1,-1,1,1
1322,2015-06-29,81.28,4060300,-0.07387343018961127,1,-0.017645636934977005,1,82.74,-1.8370800096688376,-1,-1,-1,-1
1323,2015-06-30,81.01,4086400,1.435697773451749,1,-0.0033218503937006982,1,81.28,1.119586614173224,1,-1,1,1
1324,2015-07-01,80.94,2944300,0.7723427730783321,1,-0.0008640908529812252,1,81.01,0.691272682384876,1,-1,1,1
1325,2015-07-02,80.75,2200900,0.5419386623968441,1,-0.0023474178403755097,1,80.94,0.30887076847047196,1,-1,1,1
1326,2015-07-06,80.5,2590900,-0.5998500374906324,1,-0.003095975232198178,1,80.75,-0.9040247678018625,-1,-1,-1,-1
1327,2015-07-07,80.59,2781900,0.22285502042836774,1,0.001118012422360204,1,80.5,0.3354037267080696,1,1,1,1
1328,2015-07-08,79.99,4157600,-0.050031269543454715,1,-0.007445092443231327,1,80.59,-0.7941431939446588,-1,-1,-1,-1
1329,2015-07-09,80.47,3067900,0.33440673767648754,1,0.006000750093761775,1,79.99,0.9376172021502689,1,1,1,1
1330,2015-07-10,80.59,3025100,1.1165644171779099,1,0.0014912389710450835,1,80.47,1.2799801168137208,1,1,1,1
1331,2015-07-13,81.44,4597200,-0.43161918855591846,1,0.0105472142945775,1,80.59,0.6204243702692642,1,1,-1,1
1332,2015-07-14,81.89,4428100,-0.2693767601322381,1,0.005525540275049146,1,81.44,0.2824165029469597,1,1,-1,1
1333,2015-07-15,82.12,3214900,0.09732360097323393,1,0.0028086457442910717,1,81.89,0.3785566003175019,1,1,1,1
1334,2015-07-16,82.52,2058100,0.157289776164561,1,0.004870920603994078,1,82.12,0.6453969800292269,1,1,1,1
1335,2015-07-17,82.1,2402700,0.08518924181575682,1,-0.005089675230247281,1,82.52,-0.4241396025205942,-1,-1,1,-1
1336,2015-07-20,82.09,1995800,-0.10975609756097976,1,-0.00012180267965888891,1,82.1,-0.12180267965894558,-1,-1,-1,-1
1337,2015-07-21,81.19,3916400,0.7457212713936423,1,-0.01096357656230973,1,82.09,-0.35327080034109665,-1,-1,1,-1
1338,2015-07-22,80.73,2601200,0.798722044728424,1,-0.005665722379603277,1,81.19,0.2340189678531811,1,-1,1,1
1339,2015-07-23,80.64,2579500,0.1980198019801938,1,-0.0011148272017837968,1,80.73,0.08670878236094783,1,-1,1,1
1340,2015-07-24,80.98,3575300,0.024691358024686447,1,0.004216269841269993,1,80.64,0.44642857142857073,1,1,1,1
1341,2015-07-27,79.93,2762700,0.7450639513224815,1,-0.012966164485058052,1,80.98,-0.555692763645348,-1,-1,1,-1
1342,2015-07-28,80.59,2681000,-0.6494317472211942,1,0.008257225071937935,1,79.93,0.1751532591016969,1,1,-1,1
1343,2015-07-29,80.25,2178000,-0.2248032971150329,1,-0.004218885717831022,1,80.59,-0.6452413450800474,-1,-1,-1,-1
1344,2015-07-30,81.29,2072700,-1.7396745932415525,1,0.01295950155763248,1,80.25,-0.43613707165108323,-1,1,-1,-1
1345,2015-07-31,81.99,2893400,-0.23227383863080406,1,0.008611145282322319,1,81.29,0.6273834419977744,1,1,-1,1
1346,2015-08-03,81.4,2074000,0.9491360428328074,1,-0.007195999512135454,1,81.99,0.23173557750946697,1,-1,1,1
1347,2015-08-04,82.06,1375400,-0.7736706373572336,1,0.008108108108108025,1,81.4,0.03685503685503825,1,1,-1,1
1348,2015-08-05,83.38,1773000,-0.7248127567045112,1,0.01608579088471851,1,82.06,0.8774067755300985,1,1,-1,1
1349,2015-08-06,82.19,2272300,1.5334850844614845,1,-0.014272007675701581,1,83.38,0.10793955384984819,1,-1,1,1
1350,2015-08-07,82.69,1989700,-1.0015878832295018,1,0.006083465141744737,1,82.19,-0.3893417690716549,-1,1,-1,-1
1351,2015-08-10,83.62,1999600,-0.2758124475356805,1,0.011246825492804424,1,82.69,0.846535252146575,1,1,-1,1
1352,2015-08-11,83.9,3103200,0.19034023316678156,1,0.0033484812245874185,1,83.62,0.5261899067208775,1,1,1,1
1353,2015-08-12,83.82,2218500,-0.7936507936507896,1,-0.0009535160905841389,1,83.9,-0.8820023837902372,-1,-1,-1,-1
1354,2015-08-13,84.31,1963400,-0.5845860176568947,1,0.005845860176568962,1,83.82,0.0,-1,1,-1,-1
1355,2015-08-14,86.12,2610200,-2.572653644592676,1,0.021468390463764697,1,84.31,-0.41513462222750386,-1,1,-1,-1
1356,2015-08-17,86.77,1788300,-0.8953488372092977,1,0.007547607988852567,1,86.12,-0.13934045517882554,-1,1,-1,-1
1357,2015-08-18,86.45,1468300,0.6093354794205578,1,-0.0036879105681686397,1,86.77,0.24201913103608155,1,-1,1,1
1358,2015-08-19,85.48,2460800,0.743149094287042,1,-0.011220358588779678,1,86.45,-0.38172353961827443,-1,-1,1,-1
1359,2015-08-20,82.69,3108800,2.3269548783368754,1,-0.03263921385119328,1,85.48,-0.9592887225081977,-1,-1,1,-1
1360,2015-08-21,78.87,6807400,3.7466438857700672,1,-0.046196638045712834,1,82.69,-0.9070020558713267,-1,-1,1,-1
1361,2015-08-24,74.27,6938500,0.9733333333333387,1,-0.058323824014200665,1,78.87,-4.9068086724990545,-1,-1,1,-1
1362,2015-08-25,74.57,7465400,3.1809919501428237,1,0.004039316009155636,1,74.27,3.702706341726134,1,1,1,1
1363,2015-08-26,77.33,4243600,-1.5629104281586523,1,0.03701220329891375,1,74.57,2.105404318090395,1,1,-1,1
1364,2015-08-27,78.91,5197200,-0.6376737661012626,1,0.02043191516875731,1,77.33,1.39661192292771,1,1,-1,1
1365,2015-08-28,79.4,3316400,-1.2496812037745524,1,0.006209605880116653,1,78.91,-0.6209605880116524,-1,1,-1,-1
1366,2015-08-31,78.57,2313100,1.020408163265309,1,-0.01045340050377852,1,79.4,-0.025188916876587194,-1,-1,1,-1
1367,2015-09-01,75.99,3206400,1.401323472168157,1,-0.03283696067201225,1,78.57,-1.9091256204658267,-1,-1,1,-1
1368,2015-09-02,77.25,3533800,-0.3246753246753247,1,0.016581129095933678,1,75.99,1.3291222529280236,1,1,-1,1
1369,2015-09-03,78.32,3480100,-0.9278350515463903,1,0.013851132686083956,1,77.25,0.45307443365695055,1,1,-1,1
1370,2015-09-04,76.89,2326500,0.12988699831146164,1,-0.018258426966292096,1,78.32,-1.698161389172623,-1,-1,1,-1
1371,2015-09-08,79.78,2670600,-1.449643947100713,1,0.03758616204968135,1,76.89,2.275978670828456,1,1,-1,1
1372,2015-09-09,78.52,2460300,2.8097536823864466,1,-0.015793431937829117,1,79.78,1.2659814489847143,1,-1,1,1
1373,2015-09-10,78.7,3541000,-0.08902454533893857,1,0.002292409577177912,1,78.52,0.14009169638308638,1,1,-1,1
1374,2015-09-11,79.19,2913700,-0.9561448240693524,1,0.0062261753494281535,1,78.7,-0.3303684879288502,-1,1,-1,-1
1375,2015-09-14,78.46,2545900,1.121613106490234,1,-0.009218335648440545,1,79.19,0.20204571284252631,1,-1,1,1
1376,2015-09-15,79.53,3436300,-1.1703345630326953,1,0.013637522304358995,1,78.46,0.19118021921999195,1,1,-1,1
1377,2015-09-16,80.53,2509800,-1.2828575022009758,1,0.012573871495033417,1,79.53,-0.025147742990061638,-1,1,-1,-1
1378,2015-09-17,80.31,4892900,0.1740211311373531,1,-0.0027319011548491146,1,80.53,-0.09934186017632968,-1,-1,1,-1
1379,2015-09-18,81.25,16424000,-3.450471097529913,1,0.011704644502552597,1,80.31,-2.2039596563317096,-1,1,-1,-1
1380,2015-09-21,83.32,4919700,-2.3335789732252414,1,0.025476923076922953,1,81.25,0.20923076923077133,1,1,-1,1
1381,2015-09-22,84.66,6336500,-3.2690900219565657,1,0.016082573211714024,1,83.32,-1.6082573211713747,-1,1,-1,-1
1382,2015-09-23,85.5,4007700,-0.6829957607159659,1,0.009922041105598911,1,84.66,0.30711079612568526,1,1,-1,1
1383,2015-09-24,83.91,4463700,1.3635829317032993,1,-0.018596491228070167,1,85.5,-0.5029239766081951,-1,-1,1,-1
1384,2015-09-25,83.13,3736900,1.8651871089599794,1,-0.009295673936360438,1,83.91,0.9534024550113183,1,-1,1,1
1385,2015-09-28,80.52,3435700,2.847490347490347,1,-0.031396607722843695,1,83.13,-0.3007337904486948,-1,-1,1,-1
1386,2015-09-29,79.83,3126300,0.8569299552906082,1,-0.008569299552906084,1,80.52,0.0,-1,-1,1,-1
1387,2015-09-30,82.22,3653800,-1.656775469831854,1,0.02993861956657895,1,79.83,1.3152950018789893,1,1,-1,1
1388,2015-10-01,83.75,3407800,-1.6136859985440406,1,0.018608611043541723,1,82.22,0.24324981756264027,1,1,-1,1
1389,2015-10-02,83.99,3402600,-2.1651867169444126,1,0.0028656716417909678,1,83.75,-1.8388059701492612,-1,1,-1,-1
1390,2015-10-05,85.84,4204800,-1.22641509433963,1,0.022026431718061845,1,83.99,0.9644005238718922,1,1,-1,1
1391,2015-10-06,85.15,3662900,0.525700934579426,1,-0.008038210624417452,1,85.84,-0.27958993476235916,-1,-1,1,-1
1392,2015-10-07,80.65,14474800,1.885644768856444,1,-0.052847915443335336,1,85.15,-3.4644744568408723,-1,-1,1,-1
1393,2015-10-08,82.26,4596000,-2.2498446239900587,1,0.019962802231866084,1,80.65,-0.24798512089274993,-1,1,-1,-1
1394,2015-10-09,83.82,3774300,-1.7109574080815395,1,0.018964259664478345,1,82.26,0.18234865061997504,1,1,-1,1
1395,2015-10-12,83.92,2706600,-0.31078173559646805,1,0.0011930326890958742,1,83.82,-0.19088523025530493,-1,1,-1,-1
1396,2015-10-13,83.65,1992800,-0.3960633701392373,1,-0.003217349857006613,1,83.92,-0.7149666348903819,-1,-1,-1,-1
1397,2015-10-14,83.8,2391200,0.2380952380952415,1,0.001793185893604221,1,83.65,0.4184100418409974,1,1,1,1
1398,2015-10-15,86.77,4381900,-3.0644969711367125,1,0.03544152744630069,1,83.8,0.465393794749404,1,1,-1,1
1399,2015-10-16,88.67,5332100,-1.7207754961569348,1,0.021896968998501798,1,86.77,0.4609888210210968,1,1,-1,1
1400,2015-10-19,88.4,3353900,-0.28360748723766305,1,-0.003044998308334268,1,88.67,-0.5864441186421517,-1,-1,-1,-1
1401,2015-10-20,86.84,2694200,1.486103233125357,1,-0.01764705882352946,1,88.4,-0.2828054298642534,-1,-1,1,-1
1402,2015-10-21,86.13,2883000,1.2497133684934687,1,-0.008175955780746258,1,86.84,0.43758636573007303,1,-1,1,1
1403,2015-10-22,88.46,3547100,-2.1950092421441676,1,0.027052130500406335,1,86.13,0.49924532683154166,1,1,-1,1
1404,2015-10-23,87.86,6744100,1.280898876404495,1,-0.0067827266561156785,1,88.46,0.6104453990504254,1,-1,1,1
1405,2015-10-26,88.84,2375700,-1.0579001251279796,1,0.011154108809469765,1,87.86,0.05690871841565804,1,1,-1,1
1406,2015-10-27,88.05,2593600,0.6768189509306357,1,-0.008892390814948303,1,88.84,-0.21386762719495467,-1,-1,1,-1
1407,2015-10-28,88.5,3206700,-0.06784260515604057,1,0.005110732538330609,1,88.05,0.44293015332197677,1,1,-1,1
1408,2015-10-29,88.12,1623400,0.1586222524359852,1,-0.004293785310734433,1,88.5,-0.2711864406779603,-1,-1,1,-1
1409,2015-10-30,88.66,2131600,-0.7614501647914556,1,0.006128007262823365,1,88.12,-0.14752610077168596,-1,1,-1,-1
1410,2015-11-02,89.91,2904700,-0.9884308660002195,1,0.014098804421385003,1,88.66,0.41732461087300315,1,1,-1,1
1411,2015-11-03,90.36,2102200,-0.8594709230940908,1,0.005005005005005003,1,89.91,-0.35591146702257054,-1,1,-1,-1
1412,2015-11-04,91.01,1873700,-0.7416426831968139,1,0.007193448428508331,1,90.36,-0.022133687472328488,-1,1,-1,-1
1413,2015-11-05,90.55,1835600,1.0382513661202217,1,-0.005054389627513589,1,91.01,0.5384023733655586,1,-1,1,1
1414,2015-11-06,90.69,2004200,-0.6883535028311364,1,0.0015461071231364087,1,90.55,-0.5300938707896233,-1,1,-1,-1
1415,2015-11-09,89.8,1705200,0.487588652482267,1,-0.009813650898665816,1,90.69,-0.49619583195501477,-1,-1,1,-1
1416,2015-11-10,90.28,1943600,-0.8039303260384087,1,0.005345211581291753,1,89.8,-0.2672605790645823,-1,1,-1,-1
1417,2015-11-11,91.21,2361500,-0.5844728716365096,1,0.01030128489144877,1,90.28,0.4430660168365149,1,1,-1,1
1418,2015-11-12,90.84,2458800,0.26350461133069264,1,-0.004056572744216558,1,91.21,-0.14252823155355276,-1,-1,1,-1
1419,2015-11-13,89.02,1831400,2.122045079714136,1,-0.020035226772347037,1,90.84,0.12109202994275586,1,-1,1,1
1420,2015-11-16,89.77,2198500,-0.12268570153914726,1,0.008425073017299445,1,89.02,0.71893956414289,1,1,-1,1
1421,2015-11-17,90.29,1736500,-0.3668297020898316,1,0.005792581040436895,1,89.77,0.2116519995544143,1,1,-1,1
1422,2015-11-18,91.27,1453600,-1.0630052042963059,1,0.010853915162254868,1,90.29,0.022150847269903667,1,1,-1,1
1423,2015-11-19,91.76,2414400,-0.2622377622377722,1,0.005368686315328164,1,91.27,0.273912567108579,1,1,-1,1
1424,2015-11-20,91.81,2134500,0.5631972273367226,1,0.000544899738448068,1,91.76,0.6211857018308556,1,1,1,1
1425,2015-11-23,91.96,1570400,-0.1524722282727081,1,0.0016338089532730304,1,91.81,0.010892059688477188,1,1,-1,1
1426,2015-11-24,92.0,2046200,-0.9436032477507126,1,0.0004349717268379294,1,91.96,-0.8916920400173914,-1,1,-1,-1
1427,2015-11-25,91.77,1117800,0.574214517876491,1,-0.0025000000000000577,1,92.0,0.326086956521736,1,-1,1,1
1428,2015-11-27,92.17,633000,-0.3374700631395627,1,0.004358722894192146,1,91.77,0.09807126511932376,1,1,-1,1
1429,2015-11-30,91.46,2380200,1.0280272697760013,1,-0.007703157209504208,1,92.17,0.26038841271562857,1,-1,1,1
1430,2015-12-01,92.55,1545100,-0.5868927290511814,1,0.011917778263721868,1,91.46,0.6013557839492799,1,1,-1,1
1431,2015-12-02,92.02,1904500,0.5404236921746649,1,-0.005726634251755791,1,92.55,-0.032414910858996365,-1,-1,1,-1
1432,2015-12-03,89.91,2424500,2.239860824181801,1,-0.022929797870028246,1,92.02,-0.054336013910016474,-1,-1,1,-1
1433,2015-12-04,92.58,2980800,-2.718295794962835,1,0.02969636302969647,1,89.91,0.24468913357802125,1,1,-1,1
1434,2015-12-07,89.6,3958700,3.1979256698357905,1,-0.03218837761935622,1,92.58,-0.021602937999563643,-1,-1,1,-1
1435,2015-12-08,91.72,3372900,-2.8020623178659494,1,0.023660714285714368,1,89.6,-0.4241071428571378,-1,1,-1,-1
1436,2015-12-09,89.56,3333600,1.6256590509666122,1,-0.023549934583515064,1,91.72,-0.7413868294810212,-1,-1,1,-1
1437,2015-12-10,88.96,4751900,1.6038048888397334,1,-0.006699419383653482,1,89.56,0.9490844126842276,1,-1,1,1
1438,2015-12-11,91.42,8315000,1.1782509998919073,1,0.02765287769784175,1,88.96,3.990557553956848,1,1,1,1
1439,2015-12-14,93.26,3784100,-1.6901101297568548,1,0.020126886895646567,1,91.42,0.31721723911615846,1,1,-1,1
1440,2015-12-15,94.02,4099800,-0.042562247286648265,1,0.008149260132961578,1,93.26,0.7720351704910989,1,1,-1,1
1441,2015-12-16,95.56,2613900,-1.218091303887306,1,0.016379493724739458,1,94.02,0.41480536056158324,1,1,-1,1
1442,2015-12-17,94.2,3069700,1.5673981191222568,1,-0.014231896190874838,1,95.56,0.14650481372959456,1,-1,1,1
1443,2015-12-18,91.31,5314200,2.5818841352821953,1,-0.0306794055201699,1,94.2,-0.4989384288747334,-1,-1,1,-1
1444,2015-12-21,91.62,2663600,0.5859374999999915,1,0.003395027926842653,1,91.31,0.9308947541342616,1,1,1,1
1445,2015-12-22,93.82,1873600,-2.0448118338046504,1,0.024012224405151494,1,91.62,0.3492687186203811,1,1,-1,1
1446,2015-12-23,94.7,1526500,-0.2965473416649027,1,0.009379663184822196,1,93.82,0.6395224898742364,1,1,-1,1
1447,2015-12-24,94.3,598200,0.15881418740074713,1,-0.004223864836325308,1,94.7,-0.26399155227032733,-1,-1,1,-1
1448,2015-12-28,94.2,1027000,-0.4371468173579236,1,-0.0010604453870625141,1,94.3,-0.5408271474018992,-1,-1,-1,-1
1449,2015-12-29,95.33,1124900,-0.7716701902748457,1,0.01199575371549888,1,94.2,0.4246284501061481,1,1,-1,1
1450,2015-12-30,95.28,1153600,-0.09454774661204267,1,-0.0005244938634217933,1,95.33,-0.14685828175810403,-1,-1,-1,-1
1451,2015-12-31,93.94,1454000,1.1885978752498112,1,-0.014063811922754077,1,95.28,-0.22040302267003353,-1,-1,1,-1
1452,2016-01-04,91.97,2993800,-0.2179361447096032,1,-0.020970832446242316,1,93.94,-2.3099850968703444,-1,-1,-1,-1
1453,2016-01-05,92.34,1821300,-0.3586566677535032,1,0.004023050994889754,1,91.97,0.04349244318800288,1,1,-1,1
1454,2016-01-06,91.02,1674000,0.08781558726673798,1,-0.014294996751137212,1,92.34,-1.3428633311674345,-1,-1,1,-1
1455,2016-01-07,89.11,2717800,0.3243847874720428,1,-0.0209843990331795,1,91.02,-1.7798286090968913,-1,-1,1,-1
1456,2016-01-08,87.85,2263400,2.0405887600356962,1,-0.014139827179890041,1,89.11,0.6396588486140808,1,-1,1,1
1457,2016-01-11,89.38,2362200,-1.4874531622572982,1,0.017416050085372836,1,87.85,0.25042686397267944,1,1,-1,1
1458,2016-01-12,89.82,2370500,0.07787295583491755,1,0.00492280152159319,1,89.38,0.5705974490937628,1,1,1,1
1459,2016-01-13,88.3,3409100,2.5278728336461045,1,-0.016922734357604052,1,89.82,0.857270095747061,1,-1,1,1
1460,2016-01-14,89.8,4087500,-0.9896536212325635,1,0.016987542468856143,1,88.3,0.7021517553793937,1,1,-1,1
1461,2016-01-15,89.17,3937500,-2.6830953477660047,1,-0.0070155902004453985,1,89.8,-3.296213808463245,-1,-1,-1,-1
1462,2016-01-19,89.18,3680600,1.2293720234798975,1,0.00011214534036119161,1,89.17,1.2560278120444146,1,1,1,1
1463,2016-01-20,87.94,3667200,-0.2850952218040826,1,-0.01390446288405478,1,89.18,-1.6707782013904562,-1,-1,-1,-1
1464,2016-01-21,88.0,4298700,0.7220216606498201,1,0.000682283375028403,1,87.94,0.7959972708665032,1,1,1,1
1465,2016-01-22,89.63,5390100,-0.0893355667224995,1,0.018522727272727302,1,88.0,1.7613636363636331,1,1,-1,1
1466,2016-01-25,86.77,3945000,1.832786514311579,1,-0.03190895905388824,1,89.63,-1.3834653575811615,-1,-1,1,-1
1467,2016-01-26,86.89,2745700,0.42402016960807304,1,0.001382966463063351,1,86.77,0.564711305750846,1,1,1,1
1468,2016-01-27,84.85,3070600,2.773003323020513,1,-0.023477960639889606,1,86.89,0.4373345609391132,1,-1,1,1
1469,2016-01-28,84.52,5315500,1.1924245966799278,1,-0.0038892162639952987,1,84.85,0.8131997642899375,1,-1,1,1
1470,2016-01-29,89.13,4679500,-4.184687317358268,1,0.05454330336015145,1,84.52,1.2186464742072896,1,1,-1,1
1471,2016-02-01,89.61,2893100,-1.6447368421052666,1,0.005385392123864019,1,89.13,-1.0882979916975193,-1,1,-1,-1
1472,2016-02-02,87.95,3070900,0.8567241573666904,1,-0.018524718223412506,1,89.61,-1.0043521928356274,-1,-1,1,-1
1473,2016-02-03,87.99,3185700,1.0347542458666088,1,0.00045480386583274246,1,87.95,1.091529277998856,1,1,1,1
1474,2016-02-04,86.36,3417400,1.6624914598041378,1,-0.018524832367314392,1,87.99,-0.19320377315604242,-1,-1,1,-1
1475,2016-02-05,79.2,10644200,7.368421052631575,1,-0.08290875405280218,1,86.36,-0.995831403427512,-1,-1,1,-1
1476,2016-02-08,74.94,12910000,3.1782945736434214,1,-0.05378787878787883,1,79.2,-2.272727272727269,-1,-1,1,-1
1477,2016-02-09,73.85,6697400,1.2172284644194902,1,-0.014544969308780353,1,74.94,-0.2401921537229685,-1,-1,1,-1
1478,2016-02-10,75.53,6465300,-0.7200960128017153,1,0.02274881516587679,1,73.85,1.5436696005416393,1,1,-1,1
1479,2016-02-11,74.94,4984700,-1.2155591572123061,1,-0.0078114656427910045,1,75.53,-1.9727260691116046,-1,-1,-1,-1
1480,2016-02-12,76.67,4368700,-0.8948545861297629,1,0.02308513477448626,1,74.94,1.40112089671737,1,1,-1,1
1481,2016-02-16,78.88,4736400,-2.2688966679631792,1,0.02882483370288247,1,76.67,0.5999739141776362,1,1,-1,1
1482,2016-02-17,81.85,4474200,-3.085642317380338,1,0.03765212981744415,1,78.88,0.6592292089249623,1,1,-1,1
1483,2016-02-18,80.53,3560300,2.1506682867557667,1,-0.016127061698228418,1,81.85,0.5497861942577922,1,-1,1,1
1484,2016-02-19,80.87,3928900,-0.6847609561753131,1,0.004222029057494137,1,80.53,-0.26077238296288086,-1,1,-1,-1
1485,2016-02-22,83.8,3615500,-2.0830795468388277,1,0.03623098800544078,1,80.87,1.5085940398169886,1,1,-1,1
1486,2016-02-23,83.07,2958400,0.40762498501379146,1,-0.00871121718377088,1,83.8,-0.465393794749404,-1,-1,1,-1
1487,2016-02-24,83.42,2667300,-1.4594989053758245,1,0.004213314072469165,1,83.07,-1.023233417599608,-1,1,-1,-1
1488,2016-02-25,86.68,3284000,-2.2652194431335553,1,0.0390793574682331,1,83.42,1.606329417405902,1,1,-1,1
1489,2016-02-26,86.6,3723200,0.5854666513603548,1,-0.0009229349330873715,1,86.68,0.49607752653437076,1,-1,1,1
1490,2016-02-29,85.15,3156400,0.999883734449482,1,-0.016743648960738877,1,86.6,-0.6812933025404032,-1,-1,1,-1
1491,2016-03-01,88.37,3603900,-2.8514897579143423,1,0.03781561949500878,1,85.15,0.9042865531415102,1,1,-1,1
1492,2016-03-02,88.39,2863500,-0.3064003631411666,1,0.00022632114971132822,1,88.37,-0.28290143713930066,-1,1,-1,-1
1493,2016-03-03,87.21,3082100,1.4576271186440748,1,-0.013349926462269512,1,88.39,0.12444846702115558,1,-1,1,1
1494,2016-03-04,86.18,3002500,1.9902194927783463,1,-0.01181057218208903,1,87.21,0.825593395252853,1,-1,1,1
1495,2016-03-07,85.11,3121300,0.549193736854404,1,-0.012415873752610884,1,86.18,-0.6962172197725789,-1,-1,1,-1
1496,2016-03-08,84.35,3245700,-0.1186943620177974,1,-0.00892962049112922,1,85.11,-1.0104570555751373,-1,-1,-1,-1
1497,2016-03-09,85.27,2491500,-0.459472196041471,1,0.01090693538826315,1,84.35,0.6283343212803808,1,1,-1,1
1498,2016-03-10,84.85,2969700,0.24688455208089344,1,-0.004925530667292177,1,85.27,-0.24627653336459923,-1,-1,1,-1
1499,2016-03-11,86.0,3330400,-0.9389671361502313,1,0.013553329404832226,1,84.85,0.4124926340601161,1,1,-1,1
1500,2016-03-14,87.01,3754500,-1.045174776448735,1,0.011744186046511729,1,86.0,0.12790697674418539,1,1,-1,1
1501,2016-03-15,86.83,2909600,-0.4976851851851766,1,-0.0020687277324445974,1,87.01,-0.7010688426617623,-1,-1,-1,-1
1502,2016-03-16,88.17,3383000,-1.695501730103805,1,0.015432454220891456,1,86.83,-0.14971783945640385,-1,1,-1,-1
1503,2016-03-17,89.96,6914600,-1.4662756598240436,1,0.020301689917205268,1,88.17,0.5557445843257286,1,1,-1,1
1504,2016-03-18,93.42,12530100,4.673469387755101,1,0.03846153846153855,1,89.96,8.937305469097383,1,1,1,1
1505,2016-03-21,92.5,4657300,0.20498435645700477,1,-0.009847998287304649,1,93.42,-0.7814172554056988,-1,-1,1,-1
1506,2016-03-22,92.56,4475800,-0.5431240495329133,1,0.0006486486486487753,1,92.5,-0.4756756756756732,-1,1,-1,-1
1507,2016-03-23,92.16,2767600,0.496652990714757,1,-0.004321521175453813,1,92.56,0.06482281763180886,1,-1,1,1
1508,2016-03-24,92.52,3266800,-1.1147540983606512,1,0.00390625,1,92.16,-0.7161458333333297,-1,1,-1,-1
1509,2016-03-28,92.4,2283000,0.30211480362537885,1,-0.0012970168612190802,1,92.52,0.17293558149590446,1,-1,1,1
1510,2016-03-29,93.22,4248600,-1.557903911101419,1,0.008874458874458702,1,92.4,-0.6601731601731595,-1,1,-1,-1
1511,2016-03-30,93.78,6797200,-0.16020506247998043,1,0.006007294571980237,1,93.22,0.43981978116283693,1,1,-1,1
1512,2016-03-31,93.8,6561400,-0.04266211604094714,1,0.00021326508850494363,1,93.78,-0.02132650885049693,-1,1,-1,-1
1513,2016-04-01,95.16,3981300,-1.9607843137254883,1,0.014498933901919031,1,93.8,-0.5010660980810222,-1,1,-1,-1
1514,2016-04-04,94.5,2398300,0.9641584573464701,1,-0.0069356872635560896,1,95.16,0.27322404371585235,1,-1,1,1
1515,2016-04-05,94.17,2472600,-0.9108444063437726,1,-0.0034920634920634352,1,94.5,-1.2486772486772557,-1,-1,-1,-1
1516,2016-04-06,95.4,2705700,-1.4138407568831854,1,0.013061484549219626,1,94.17,-0.10619093129447651,-1,1,-1,-1
1517,2016-04-07,93.78,2370500,0.9923986486486464,1,-0.016981132075471694,1,95.4,-0.7127882599580784,-1,-1,1,-1
1518,2016-04-08,94.07,2063100,0.433954276037268,1,0.003092343783322571,1,93.78,0.7464278097675441,1,1,1,1
1519,2016-04-11,92.95,2165100,1.5672985280101703,1,-0.011906027426384469,1,94.07,0.38269373870523404,1,-1,1,1
1520,2016-04-12,93.42,2079000,-0.2575660012878245,1,0.00505648197955888,1,92.95,0.24744486282948247,1,1,-1,1
1521,2016-04-13,94.53,2055000,-0.7567682796845108,1,0.011881824020552267,1,93.42,0.42817383857845376,1,1,-1,1
1522,2016-04-14,94.44,1764000,-0.10599957600168997,1,-0.0009520787051729984,1,94.53,-0.20099439331428934,-1,-1,-1,-1
