,date,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target
1136,2014-10-01,62.69,15416100,2.1996879875194955,1,-0.02730799069045775,-1,64.45,-0.5430566330488883,-1,-1,1,-1
1137,2014-10-02,64.28,18450600,-2.5199362041467275,-1,0.025362896793747147,1,62.69,0.01595150741745911,1,1,-1,1
1138,2014-10-03,65.65,15290100,-1.4056224899598562,-1,0.02131300560049798,1,64.28,0.7156191661480923,1,1,-1,1
1139,2014-10-06,66.21,13709500,-0.3181818181818087,-1,0.008530083777608333,1,65.65,0.5331302361005245,1,1,-1,1
1140,2014-10-07,65.18,13759200,1.0475178381660812,1,-0.015556562452801459,-1,66.21,-0.51351759552936,-1,-1,1,-1
1141,2014-10-08,66.69,14332500,-2.222562844880446,-1,0.02316661552623489,1,65.18,0.09205277692541892,1,1,-1,1
1142,2014-10-09,65.95,14928200,1.0651065106510558,1,-0.01109611635927421,-1,66.69,-0.044984255510573,-1,-1,1,-1
1143,2014-10-10,64.58,19110700,1.6897549094230468,1,-0.02077331311599706,-1,65.95,-0.3942380591357166,-1,-1,1,-1
1144,2014-10-13,62.65,20216700,2.807942910331982,1,-0.02988541344069373,-1,64.58,-0.18581604211830993,-1,-1,1,-1
1145,2014-10-14,64.16,16747500,-0.8170961659333689,-1,0.024102154828411715,1,62.65,1.5802075019952146,1,1,-1,1
1146,2014-10-15,64.08,59927700,-0.9133858267716508,-1,-0.0012468827930174342,-1,64.16,-1.0286783042393963,-1,-1,-1,-1
1147,2014-10-16,51.67,92304800,-8.710288239006944,-1,-0.19366416978776524,-1,64.08,-25.827091136079893,-1,-1,-1,-1
1148,2014-10-17,51.01,79160900,0.7587548638132307,1,-0.012773369460034933,-1,51.67,-0.5225469324559766,-1,-1,1,-1
1149,2014-10-20,51.32,33529300,-0.904443570585924,-1,0.006077239756910435,1,51.01,-0.2940599882375977,-1,1,-1,-1
1150,2014-10-21,52.28,19365500,-1.0241545893719828,-1,0.01870615744349191,1,51.32,0.8378799688230705,1,1,-1,1
1151,2014-10-22,53.52,32150300,-1.536710301650545,-1,0.023718439173680217,1,52.28,0.8224942616679413,1,1,-1,1
1152,2014-10-23,54.72,19916400,-0.662251655629138,-1,0.022421524663676973,1,53.52,1.569506726457392,1,1,-1,1
1153,2014-10-24,55.0,14657300,-0.640439158279966,-1,0.005116959064327409,1,54.72,-0.12792397660818766,-1,1,-1,-1
1154,2014-10-27,54.2,14944300,1.1670313639679075,1,-0.014545454545454528,-1,55.0,-0.2909090909090847,-1,-1,1,-1
1155,2014-10-28,55.17,11736900,-1.695852534562215,-1,0.017896678966789592,1,54.2,0.09225092250921985,1,1,-1,1
1156,2014-10-29,54.01,12507600,2.1025919883994995,1,-0.021025919883994937,-1,55.17,0.0,-1,-1,1,-1
1157,2014-10-30,54.14,10593800,-0.38939365844613544,-1,0.0024069616737640853,1,54.01,-0.14812071838548102,-1,1,-1,-1
1158,2014-10-31,56.11,20470100,-2.1853942815516354,-1,0.03638714444033986,1,54.14,1.4222386405614997,1,1,-1,1
1159,2014-11-03,55.49,17581200,1.2281950872196472,1,-0.011049723756906049,-1,56.11,0.12475494564248849,1,-1,1,1
1160,2014-11-04,54.68,11389700,1.067486882576449,1,-0.014597224725175773,-1,55.49,-0.39646783204180724,-1,-1,1,-1
1161,2014-11-05,54.34,13645800,1.3614086041023779,1,-0.006217995610826588,-1,54.68,0.7498171177761589,1,-1,1,1
1162,2014-11-06,54.76,9991800,-1.4074074074074037,-1,0.007729112992270748,1,54.34,-0.6256900993743162,-1,1,-1,-1
1163,2014-11-07,54.88,9303700,-0.18254837531946225,-1,0.002191380569759094,1,54.76,0.036523009495988176,1,1,-1,1
1164,2014-11-10,55.32,9711100,-1.1149698409797102,-1,0.008017492711370311,1,54.88,-0.3097667638483996,-1,1,-1,-1
1165,2014-11-11,54.65,14838600,1.2111352133044138,1,-0.012111352133044151,-1,55.32,0.0,-1,-1,1,-1
1166,2014-11-12,54.84,10958500,-0.7162534435261718,-1,0.0034766697163770566,1,54.65,-0.36596523330282843,-1,1,-1,-1
1167,2014-11-13,54.2,10490200,1.3109978150036397,1,-0.011670313639679075,-1,54.84,0.14587892049598522,1,-1,1,1
1168,2014-11-14,55.15,10988600,-1.7527675276752686,-1,0.017527675276752586,1,54.2,0.0,-1,1,-1,-1
1169,2014-11-17,54.45,9225300,1.0899182561307799,1,-0.012692656391659063,-1,55.15,-0.1813236627379899,-1,-1,1,-1
1170,2014-11-18,54.43,7921200,0.0,-1,-0.00036730945821861205,-1,54.45,-0.03673094582186065,-1,-1,-1,-1
1171,2014-11-19,51.87,24515400,5.242966751918167,1,-0.047032886275950814,-1,54.43,0.5695388572478455,1,-1,1,1
1172,2014-11-20,52.59,15425200,-1.388085598611926,-1,0.013880855986119212,1,51.87,0.0,-1,1,-1,-1
1173,2014-11-21,51.47,17878000,3.2700620184175944,1,-0.021296824491348287,-1,52.59,1.1789313557710541,1,-1,1,1
1174,2014-11-24,50.92,17864000,1.1454086585129029,1,-0.010685836409558891,-1,51.47,0.07771517388769993,1,-1,1,1
1175,2014-11-25,49.86,28100800,0.5782652043868378,1,-0.02081696779261588,-1,50.92,-1.5121759622938002,-1,-1,1,-1
1176,2014-11-26,50.17,10063200,-0.03988035892323655,-1,0.0062174087444846204,1,49.86,0.5816285599679084,1,1,-1,1
1177,2014-11-28,49.51,6702500,1.9798059790140567,1,-0.013155272074945268,-1,50.17,0.6776958341638355,1,-1,1,1
1178,2014-12-01,48.83,11964400,0.9332521809697726,1,-0.013734599070894804,-1,49.51,-0.44435467582306376,-1,-1,1,-1
1179,2014-12-02,50.33,14271600,-3.219852337981953,-1,0.030718820397296787,1,48.83,-0.14335449518738538,-1,1,-1,-1
1180,2014-12-03,50.73,13819400,-1.0155316606929472,-1,0.007947546195112176,1,50.33,-0.21855752036558598,-1,1,-1,-1
1181,2014-12-04,50.09,11853800,0.6742018639698519,1,-0.012615809185885896,-1,50.73,-0.5913660555884037,-1,-1,1,-1
1182,2014-12-05,50.13,9930200,0.03988035892322238,1,0.0007985625873427882,1,50.09,0.11978438810140779,1,1,1,1
1183,2014-12-08,48.5,13621300,2.7666399358460354,1,-0.03251545980450832,-1,50.13,-0.4987033712347895,-1,-1,1,-1
1184,2014-12-09,49.11,17976700,-2.697616060225845,-1,0.012577319587628866,1,48.5,-1.4020618556701026,-1,1,-1,-1
1185,2014-12-10,47.76,12644800,2.5703794369645148,1,-0.02748930971288943,-1,49.11,-0.1832620647525887,-1,-1,1,-1
1186,2014-12-11,47.8,11769100,0.43740887315142857,1,0.0008375209380233617,1,47.76,0.5234505862646567,1,1,1,1
1187,2014-12-12,47.78,13521200,-0.7591733445803446,-1,-0.0004184100418409553,-1,47.8,-0.7949790794978986,-1,-1,-1,-1
1188,2014-12-15,46.72,12019000,2.78818143986684,1,-0.022185014650481394,-1,47.78,0.5860192549183783,1,-1,1,1
1189,2014-12-16,45.21,16947700,2.6276114581089787,1,-0.032320205479452024,-1,46.72,-0.62071917808219,-1,-1,1,-1
1190,2014-12-17,47.66,20192900,-5.024239753195227,-1,0.05419155054191549,1,45.21,0.37602300376023384,1,1,-1,1
1191,2014-12-18,47.77,15639400,1.3016528925619741,1,0.0023080151070080657,1,47.66,1.5526647083508225,1,1,1,1
1192,2014-12-19,48.59,15047900,-1.4405010438413464,-1,0.017165585095248126,1,47.77,0.27213732468075247,1,1,-1,1
1193,2014-12-22,48.1,7994000,0.9064688916357597,1,-0.010084379501955176,-1,48.59,-0.10290183165261217,-1,-1,1,-1
1194,2014-12-23,48.06,8291500,0.47628908676744025,1,-0.0008316008316008316,-1,48.1,0.39501039501039026,1,-1,1,1
1195,2014-12-24,48.87,5411000,-1.6642396505096673,-1,0.016853932584269593,1,48.06,0.020807324178106556,1,1,-1,1
1196,2014-12-26,48.58,8847300,0.5323505323505429,1,-0.005934110906486545,-1,48.87,-0.061387354205021546,-1,-1,1,-1
1197,2014-12-29,48.85,8588300,-1.8344798832603764,-1,0.005557842733635354,1,48.58,-1.2556607657472199,-1,1,-1,-1
1198,2014-12-30,49.03,7011200,-0.6569492917265454,-1,0.0036847492323439646,1,48.85,-0.286591606960083,-1,1,-1,-1
1199,2014-12-31,48.8,8627500,0.46910055068326323,1,-0.004691005506832657,-1,49.03,0.0,-1,-1,1,-1
1200,2015-01-02,49.85,13475000,-1.4242115971515825,-1,0.021516393442623016,1,48.8,0.7172131147541013,1,1,-1,1
1201,2015-01-05,47.31,18165000,3.9585870889159476,1,-0.05095285857572718,-1,49.85,-1.1835506519558745,-1,-1,1,-1
1202,2015-01-06,46.5,16037700,1.795142555438229,1,-0.017121116043119944,-1,47.31,0.08454872120059004,1,-1,1,1
1203,2015-01-07,46.74,9849700,1.2882787750791964,1,0.005161290322580614,1,46.5,1.827956989247315,1,1,1,1
1204,2015-01-08,47.78,9601900,-1.4006791171477158,-1,0.02225074882327771,1,46.74,0.813008130081291,1,1,-1,1
1205,2015-01-09,47.04,9578100,1.2387150955280357,1,-0.015487651737128516,-1,47.78,-0.3139388865634127,-1,-1,1,-1
1206,2015-01-12,45.55,12944400,3.270333404119784,1,-0.031675170068027225,-1,47.04,0.10629251700681179,1,-1,1,1
1207,2015-01-13,46.26,18721500,-0.5215123859191545,-1,0.01558726673984645,1,45.55,1.0318331503842064,1,1,-1,1
1208,2015-01-14,46.32,19884900,1.5933715742511154,1,0.0012970168612191912,1,46.26,1.7509727626459193,1,1,1,1
1209,2015-01-15,46.25,11669000,0.6444683136412399,1,-0.001511226252158937,-1,46.32,0.49654576856648713,1,-1,1,1
1210,2015-01-16,48.19,19696600,-2.838241570635933,-1,0.04194594594594592,1,46.25,1.3189189189189177,1,1,-1,1
1211,2015-01-20,49.83,40551000,-2.5941939468807864,-1,0.03403195683751825,1,48.19,0.7885453413571334,1,1,-1,1
1212,2015-01-21,58.47,66902500,1.2831335471889214,1,0.17338952438290178,1,49.83,18.86413806943608,1,1,1,1
1213,2015-01-22,61.21,33319300,-4.507427010414889,-1,0.04686163844706681,1,58.47,0.1710278775440421,1,1,-1,1
1214,2015-01-23,62.49,26784100,-2.459419576979833,-1,0.02091161574906053,1,61.21,-0.35941839568697737,-1,1,-1,-1
1215,2015-01-26,63.79,21268800,-1.9498162058494468,-1,0.020803328532565057,1,62.49,0.12802048327732163,1,1,-1,1
1216,2015-01-27,64.88,24612700,-2.83721667459184,-1,0.017087317761404597,1,63.79,-1.0973506819250598,-1,1,-1,-1
1217,2015-01-28,63.21,24532900,2.363299351251149,1,-0.02573982737361269,-1,64.88,-0.2157829839704078,-1,-1,1,-1
1218,2015-01-29,63.4,15127700,-0.3164556962025249,-1,0.0030058535041923573,1,63.21,-0.015820281601009352,-1,1,-1,-1
1219,2015-01-30,63.11,13215300,0.03168065895771127,1,-0.004574132492113581,-1,63.4,-0.4258675078864291,-1,-1,1,-1
1220,2015-02-02,63.01,12990600,-0.27052832590705694,-1,-0.0015845349389954633,-1,63.11,-0.427824433528753,-1,-1,-1,-1
1221,2015-02-03,65.27,16440200,-3.0795957043588054,-1,0.03586732264719883,1,63.01,0.49198539914299677,1,1,-1,1
1222,2015-02-04,64.1,12450900,1.4452644526445446,1,-0.0179255400643481,-1,65.27,-0.3523824115213571,-1,-1,1,-1
1223,2015-02-05,64.13,14248500,0.6352649519677886,1,0.00046801872074886397,1,64.1,0.6864274570983027,1,1,1,1
1224,2015-02-06,63.48,8898400,1.1984435797665418,1,-0.01013566193669102,-1,64.13,0.1871199126773812,1,-1,1,1
1225,2015-02-09,63.3,8173200,-0.1582278481012568,-1,-0.002835538752362976,-1,63.48,-0.441083805923116,-1,-1,-1,-1
1226,2015-02-10,64.85,15418900,-2.190356129845562,-1,0.024486571879936747,1,63.3,0.2527646129541922,1,1,-1,1
1227,2015-02-11,64.98,13953100,-0.23137436372050857,-1,0.0020046260601389587,1,64.85,-0.030840400925205895,-1,1,-1,-1
1228,2015-02-12,65.25,8464400,-0.29203811865969526,-1,0.0041551246537394615,1,64.98,0.12311480455524514,1,1,-1,1
1229,2015-02-13,66.59,12968900,-1.7728870548677924,-1,0.020536398467432937,1,65.25,0.27586206896552773,1,1,-1,1
1230,2015-02-17,67.14,11170600,-0.9320505111244807,-1,0.008259498423186518,1,66.59,-0.10512088902238682,-1,1,-1,-1
1231,2015-02-18,67.87,10316600,-1.2682781259325702,-1,0.010872803098004313,1,67.14,-0.1787310098302123,-1,1,-1,-1
1232,2015-02-19,67.8,10432100,0.0884173297966435,1,-0.0010313835273317862,-1,67.87,-0.014734050390459871,-1,-1,1,-1
1233,2015-02-20,68.31,9422000,-0.5298013245033104,-1,0.007522123893805466,1,67.8,0.22123893805310577,1,1,-1,1
1234,2015-02-23,67.41,9031400,1.3030746705710112,1,-0.013175230566535023,-1,68.31,-0.014639145073935171,-1,-1,1,-1
1235,2015-02-24,67.84,6075300,-0.6976398990648639,-1,0.00637887553775407,1,67.41,-0.05933837709537464,-1,1,-1,-1
1236,2015-02-25,68.33,6854400,-0.7668485474118802,-1,0.007222877358490587,1,67.84,-0.044221698113209224,-1,1,-1,-1
1237,2015-02-26,69.0,10852800,-0.5391228325805109,-1,0.009805356358846717,1,68.33,0.4390458071125379,1,1,-1,1
1238,2015-02-27,67.84,11516400,1.7950202663578385,1,-0.01681159420289846,-1,69.0,0.11594202898550478,1,-1,1,1
1239,2015-03-02,68.61,10187100,-1.3291980505095344,-1,0.011350235849056478,1,67.84,-0.19162735849058027,-1,1,-1,-1
1240,2015-03-03,67.82,7426300,0.7609013754755782,1,-0.011514356507797752,-1,68.61,-0.3935286401399155,-1,-1,1,-1
1241,2015-03-04,67.11,17453800,0.6219458018658399,1,-0.010468888233559293,-1,67.82,-0.42760247714537314,-1,-1,1,-1
1242,2015-03-05,66.81,11244800,0.9194720450837973,1,-0.004470272686633803,-1,67.11,0.47682908657429207,1,-1,1,1
1243,2015-03-06,64.87,12888400,2.6560624249699822,1,-0.02903756922616374,-1,66.81,-0.25445292620865395,-1,-1,1,-1
1244,2015-03-09,63.66,18970700,2.046468687490381,1,-0.018652689995375504,-1,64.87,0.18498535532602178,1,-1,1,1
1245,2015-03-10,62.15,17947300,1.3805141225008004,1,-0.023719761231542513,-1,63.66,-1.0053408733898734,-1,-1,1,-1
1246,2015-03-11,62.88,16363200,-1.0282776349614406,-1,0.011745776347546366,1,62.15,0.14481094127112376,1,1,-1,1
1247,2015-03-12,64.05,14654500,-1.104972375690601,-1,0.018606870229007644,1,62.88,0.7474554707379116,1,1,-1,1
1248,2015-03-13,62.63,10161200,2.002816460647777,1,-0.022170179547228663,-1,64.05,-0.2185792349726785,-1,-1,1,-1
1249,2015-03-16,60.28,26796000,2.063363119415103,1,-0.03752195433498329,-1,62.63,-1.7244132205013658,-1,-1,1,-1
1250,2015-03-17,59.79,18428200,-0.13398090772064694,-1,-0.008128732581287323,-1,60.28,-0.9455872594558731,-1,-1,-1,-1
1251,2015-03-18,60.45,14634900,-1.1884834281888195,-1,0.011038635223281634,1,59.79,-0.08362602441879438,-1,1,-1,-1
1252,2015-03-19,60.74,11449900,-0.4631161098246793,-1,0.0047973531844498485,1,60.45,0.016542597187755186,1,1,-1,1
1253,2015-03-20,61.19,13641600,0.2445386371046718,1,0.007408626934474638,1,60.74,0.9878169245966437,1,1,1,1
1254,2015-03-23,60.71,7664300,0.2956150435211031,1,-0.007844419022716043,-1,61.19,-0.49027618891975355,-1,-1,1,-1
1255,2015-03-24,62.61,16888900,-2.404317958783119,-1,0.031296326799538754,1,60.71,0.7082852907264037,1,1,-1,1
1256,2015-03-25,60.25,21652400,3.8768347160178687,1,-0.037693659159878656,-1,62.61,0.1118032263216743,1,-1,1,1
1257,2015-03-26,59.75,16039100,-0.20124098608082752,-1,-0.008298755186721962,-1,60.25,-1.0290456431535229,-1,-1,-1,-1
1258,2015-03-27,59.25,15852200,0.13483903590089044,1,-0.008368200836820106,-1,59.75,-0.7029288702928899,-1,-1,1,-1
1259,2015-03-30,60.37,13272700,-1.0884125920964478,-1,0.01890295358649774,1,59.25,0.7932489451476774,1,1,-1,1
1260,2015-03-31,59.53,14248500,0.9648976875727805,1,-0.013914195792612216,-1,60.37,-0.4306774888189466,-1,-1,1,-1
1261,2015-04-01,59.02,14639800,1.0395707578806126,1,-0.008567109020661823,-1,59.53,0.18478078279858798,1,-1,1,1
1262,2015-04-02,59.15,9864400,-0.13543253766717167,-1,0.0022026431718060735,1,59.02,0.08471704506946315,1,1,-1,1
1263,2015-04-06,60.33,10730300,-2.654415518121482,-1,0.01994928148774311,1,59.15,-0.6424344885883271,-1,1,-1,-1
1264,2015-04-07,60.49,9977100,0.016528925619831422,1,0.002652080225426845,1,60.33,0.2817835239516024,1,1,1,1
1265,2015-04-08,63.05,22327900,-3.0228758169934546,-1,0.04232104480079335,1,60.49,1.1737477268970091,1,1,-1,1
1266,2015-04-09,62.79,13455400,0.3333333333333347,1,-0.004123711340206171,-1,63.05,-0.07930214115780676,-1,-1,1,-1
1267,2015-04-10,64.94,22367100,-0.8385093167701739,-1,0.034241121197643,1,62.79,2.5641025641025745,1,1,-1,1
1268,2015-04-13,67.81,44436700,-0.8477096966091722,-1,0.04419464120726824,1,64.94,3.5417308284570326,1,1,-1,1
1269,2015-04-14,68.39,28641900,0.6825442927679333,1,0.008553310721132634,1,67.81,1.5484441822739967,1,1,1,1
1270,2015-04-15,67.92,42528500,1.1353711790393028,1,-0.006872349758736629,-1,68.39,0.4532826436613573,1,-1,1,1
1271,2015-04-16,80.29,104500900,-5.644736842105271,-1,0.1821260306242638,1,67.92,11.89634864546525,1,1,-1,1
1272,2015-04-17,81.65,58306500,-2.3439458510905045,-1,0.01693859758375882,1,80.29,-0.6351974093909641,-1,1,-1,-1
1273,2015-04-20,81.06,30766400,0.892529649101362,1,-0.007225964482547531,-1,81.65,0.17146356399265225,1,-1,1,1
1274,2015-04-21,80.06,15925700,1.4403545488120173,1,-0.012336540833950194,-1,81.06,0.20972119417715482,1,-1,1,1
1275,2015-04-22,79.67,12089700,0.6732327639945046,1,-0.004871346490132433,-1,80.06,0.18735948038969705,1,-1,1,1
1276,2015-04-23,79.87,12687500,-0.2636203866432437,-1,0.0025103552152629938,1,79.67,-0.01255177607632122,-1,1,-1,-1
1277,2015-04-24,79.77,11045300,0.49893975302482935,1,-0.0012520345561538582,-1,79.87,0.37561036684612137,1,-1,1,1
1278,2015-04-27,80.87,15246700,-0.7223813675426557,-1,0.013789645230036562,1,79.77,0.651874138147186,1,1,-1,1
1279,2015-04-28,80.44,8826300,0.18612731108078628,1,-0.005317175714109168,-1,80.87,-0.3462346976629172,-1,-1,1,-1
1280,2015-04-29,80.41,9534700,-0.42462845010616146,-1,-0.00037294878170068824,-1,80.44,-0.45997016409746966,-1,-1,-1,-1
1281,2015-04-30,79.5,10565100,0.9222333000996946,1,-0.011317000373087915,-1,80.41,-0.21141649048626007,-1,-1,1,-1
1282,2015-05-01,79.58,8906100,0.35061357375407104,1,0.0010062893081761448,1,79.5,0.4528301886792446,1,1,1,1
1283,2015-05-04,79.27,7967400,0.3770265175317295,1,-0.003895451118371529,-1,79.58,-0.012565971349591752,-1,-1,1,-1
1284,2015-05-05,80.79,27116600,0.5539143279172681,1,0.019174971615996128,1,79.27,2.4851772423363174,1,1,1,1
1285,2015-05-06,80.08,11504500,1.1724052819943267,1,-0.008788216363411427,-1,80.79,0.2970664686223479,1,-1,1,1
1286,2015-05-07,80.75,10220700,-0.7989015104231688,-1,0.008366633366633458,1,80.08,0.037462537462538886,1,1,-1,1
1287,2015-05-08,82.09,13828500,-1.2956564659427408,-1,0.016594427244582155,1,80.75,0.3591331269349923,1,1,-1,1
1288,2015-05-11,84.28,23882600,-2.3809523809523907,-1,0.026678036301620134,1,82.09,0.28018028992567884,1,1,-1,1
1289,2015-05-12,83.38,11907000,0.5130652666746293,1,-0.01067869008068345,-1,84.28,-0.5576649264356892,-1,-1,1,-1
1290,2015-05-13,82.87,11155900,0.6354916067146296,1,-0.006116574718157741,-1,83.38,0.02398656752219985,1,-1,1,1
1291,2015-05-14,83.84,8898400,-0.6603433785568461,-1,0.011705080246168675,1,82.87,0.5068179075660694,1,1,-1,1
1292,2015-05-15,87.61,37053100,-1.447429365446966,-1,0.04496660305343503,1,83.84,3.00572519083969,1,1,-1,1
1293,2015-05-18,88.27,14812000,-0.8339045007996226,-1,0.007533386599703151,1,87.61,-0.07989955484532951,-1,1,-1,-1
1294,2015-05-19,88.07,19101600,0.922488468894147,1,-0.0022657754616517423,-1,88.27,0.7023903931120479,1,-1,1,1
1295,2015-05-20,88.79,12756800,-0.6575218229225853,-1,0.008175315090269253,1,88.07,0.15896446008856657,1,1,-1,1
1296,2015-05-21,89.0,12767300,0.08980691513246329,1,0.002365131208469373,1,88.79,0.3266133573600541,1,1,1,1
1297,2015-05-22,88.84,7466200,0.3812514016595687,1,-0.0017977528089887507,-1,89.0,0.2022471910112436,1,-1,1,1
1298,2015-05-26,87.99,9646000,0.9902104197142001,1,-0.009567762269248159,-1,88.84,0.033768572714994526,1,-1,1,1
1299,2015-05-27,89.86,10506300,-1.9514408894939854,-1,0.021252415047164464,1,87.99,0.1704739174906304,1,1,-1,1
1300,2015-05-28,89.51,7821800,0.22294058633372937,1,-0.0038949476964166285,-1,89.86,-0.1669263298464341,-1,-1,1,-1
1301,2015-05-29,89.15,12712000,0.3576617860735366,1,-0.004021896994749197,-1,89.51,-0.04468774438610909,-1,-1,1,-1
1302,2015-06-01,89.0,9926000,-0.18009905447996014,-1,-0.0016825574873808868,-1,89.15,-0.34772854739203846,-1,-1,-1,-1
1303,2015-06-02,89.13,7529200,-0.47345282380791537,-1,0.0014606741573033322,1,89.0,-0.3258426966292205,-1,1,-1,-1
1304,2015-06-03,88.81,6237700,0.4818467055132145,1,-0.003590261415909235,-1,89.13,0.12341523617188314,1,-1,1,1
1305,2015-06-04,89.35,10074400,-1.0975333785924406,-1,0.006080396351762163,1,88.81,-0.484179709492182,-1,1,-1,-1
1306,2015-06-05,90.46,11624200,-1.4011882076000448,-1,0.012423055400111904,1,89.35,-0.15668718522663747,-1,1,-1,-1
1307,2015-06-08,89.6,11148900,1.2236798588909708,1,-0.009506964404156548,-1,90.46,0.276365244306876,1,-1,1,1
1308,2015-06-09,92.45,22024800,-3.4926676368521266,-1,0.03180803571428581,1,89.6,-0.3013392857142813,-1,1,-1,-1
1309,2015-06-10,95.87,57121400,-2.6445396145610265,-1,0.0369929691725257,1,92.45,1.0275824770146056,1,1,-1,1
1310,2015-06-11,95.09,26623100,1.8577768603571032,1,-0.008136017523730055,-1,95.87,1.0639407531031562,1,-1,1,1
1311,2015-06-12,94.42,10278800,0.5267593763168985,1,-0.007045956462298886,-1,95.09,-0.1787779997896747,-1,-1,1,-1
1312,2015-06-15,93.43,19054000,-0.6138272668533356,-1,-0.010485066723151859,-1,94.42,-1.6521923321330252,-1,-1,-1,-1
1313,2015-06-16,95.27,16043300,-1.092954159592531,-1,0.019693888472653187,1,93.43,0.8669592208070084,1,1,-1,1
1314,2015-06-17,94.27,9905000,0.904026069588983,1,-0.01049648367796785,-1,95.27,-0.14695077149155092,-1,-1,1,-1
1315,2015-06-18,94.74,8962800,-0.09508716323295213,-1,0.0049856794314204755,1,94.27,0.4030974859446374,1,1,-1,1
1316,2015-06-19,93.87,19814900,2.4625935162094668,1,-0.009183027232425478,-1,94.74,1.5832805573147564,1,-1,1,1
1317,2015-06-22,96.41,16732800,-1.4414983164983064,-1,0.027058698199637687,1,93.87,1.2464046021093018,1,1,-1,1
1318,2015-06-23,97.31,15626100,-1.0068507369732187,-1,0.009335131210455483,1,96.41,-0.0726065760813123,-1,1,-1,-1
1319,2015-06-24,96.94,77138600,3.0696930306969374,1,-0.0038022813688213253,-1,97.31,2.7746377556263515,1,-1,1,1
1320,2015-06-25,94.89,41623400,0.6179304566401377,1,-0.02114710129977304,-1,96.94,-1.50608623891066,-1,-1,1,-1
1321,2015-06-26,93.09,30314900,2.31899265477439,1,-0.01896933291179259,-1,94.89,0.43207924965749456,1,-1,1,1
1322,2015-06-29,92.23,24575600,-0.7867992569118116,-1,-0.009238371468471396,-1,93.09,-1.6972822000214827,-1,-1,-1,-1
1323,2015-06-30,93.85,16880500,-0.524850042844896,-1,0.017564783692941344,1,92.23,1.2251978748780172,1,1,-1,1
1324,2015-07-01,93.64,14699300,1.2340470414513254,1,-0.0022376132125732084,-1,93.85,1.0229088971763538,1,-1,1,1
1325,2015-07-02,94.04,11053000,-0.042553191489368355,-1,0.004271678769756537,1,93.64,0.3844510892780857,1,1,-1,1
1326,2015-07-06,94.57,11808300,-1.1768481865839246,-1,0.005635899617184137,1,94.04,-0.6061250531688721,-1,1,-1,-1
1327,2015-07-07,94.09,21573300,0.9683191243027068,1,-0.005075605371682279,-1,94.57,0.46526382573756153,1,-1,1,1
1328,2015-07-08,93.51,12990600,-0.042794479512149625,-1,-0.00616431076628754,-1,94.09,-0.6589435646721272,-1,-1,-1,-1
1329,2015-07-09,95.73,16731400,-0.8746048472075851,-1,0.02374077638755212,1,93.51,1.4864720350764629,1,1,-1,1
1330,2015-07-10,97.23,21636300,0.2973748974569238,1,0.01566906925728606,1,95.73,1.8698422647028017,1,1,1,1
1331,2015-07-13,101.09,33205200,-3.047910295616727,-1,0.03969968116836364,1,97.23,0.8947855600123319,1,1,-1,1
1332,2015-07-14,100.37,19736500,0.888713340574693,1,-0.007122366208329178,-1,101.09,0.17805915520822296,1,-1,1,1
1333,2015-07-15,98.13,30898600,1.8405521656496984,1,-0.02231742552555549,-1,100.37,-0.39852545581349574,-1,-1,1,-1
1334,2015-07-16,115.81,63461000,-4.314537921095304,-1,0.18016916335473354,1,98.13,13.13563640069296,1,1,-1,1
1335,2015-07-17,114.77,25136900,2.1902164649735876,1,-0.008980226232622401,-1,115.81,1.3211294361454116,1,-1,1,1
1336,2015-07-20,110.55,22676900,3.618134263295558,1,-0.036769190555023035,-1,114.77,-0.060991548314013405,-1,-1,1,-1
1337,2015-07-21,112.51,14085400,-2.0869249614372665,-1,0.017729534147444603,1,110.55,-0.307553143374042,-1,1,-1,-1
1338,2015-07-22,111.5,10500500,0.5707151774567509,1,-0.008976979824015685,-1,112.51,-0.328859656919389,-1,-1,1,-1
1339,2015-07-23,110.1,8306800,0.7303218826075217,1,-0.012556053811659251,-1,111.5,-0.5291479820627834,-1,-1,1,-1
1340,2015-07-24,109.34,8125100,1.9811743612729662,1,-0.006902815622161551,-1,110.1,1.316984559491374,1,-1,1,1
1341,2015-07-27,106.43,11302600,1.261712589293997,1,-0.02661423083958292,-1,109.34,-1.4175964880190206,-1,-1,1,-1
1342,2015-07-28,106.9,11155900,0.36350079224531695,1,0.004416048106736792,1,106.43,0.8080428450624818,1,1,1,1
1343,2015-07-29,107.08,6695600,-0.23401666198633342,-1,0.0016838166510757535,1,106.9,-0.0654817586529536,-1,1,-1,-1
1344,2015-07-30,111.56,14229200,-4.849624060150372,-1,0.04183787822189022,1,107.08,-0.6350392230108262,-1,1,-1,-1
1345,2015-07-31,114.31,16349100,-2.1080839660562742,-1,0.02465041233416998,1,111.56,0.34958766583004713,1,1,-1,1
1346,2015-08-03,112.56,10144800,1.780104712041878,1,-0.015309246785058184,-1,114.31,0.2536960895809571,1,-1,1,1
1347,2015-08-04,121.15,29653300,-7.070260715863898,-1,0.07631485429992901,1,112.56,0.5241648898365346,1,1,-1,1
1348,2015-08-05,123.71,26946500,1.5204585257124748,1,0.021130829550144448,1,121.15,3.689640940982252,1,1,1,1
